00OW               20221108                                                                                   
0601OWC9N       20230101001045100000005000 0900000030000641   
0601OWC9N       20230101001050100000005000 0900000030000643   
0601OWC9N       20230101001055100000005000 0900000030000646   
0601OWC9N       20230101001060100000005000 0900000030000648   
0601OWC9N       20230101001065100000005000 0900000030000652   
0601OWC9N       20230101001070100000005000 0900000030000655   
0601OWC9N       20230101001075100000005000 0900000030000657   
0601OWC9N       20230101001080100000005000 0900000030000660   
0601OWC9N       20230101001085100000005000 0900000030000662   
0601OWC9N       20230101001090100000005000 0900000030000665   
0601OWC9N       20230101001095100000005000 0900000030000668   
0601OWC9N       20230101001100100000005000 0900000030000670   
0601OWC9N       20230101001105100000005000 0900000030000673   
0601OWC9N       20230101001110100000005000 0900000030000675   
0601OWC9N       20230101001115100000005000 0900000030000678   
0601OWC9N       20230101001120100000005000 0900000030000681   
0601OWC9N       20230101001125100000005000 0900000030000683   
0601OWC9N       20230101001130100000005000 0900000030000685   
0601OWC9N       20230101001135100000005000 0900000030000687   
0601OWC9N       20230101001140100000005000 0900000030000690   
0601OWC9N       20230101001145100000005000 0900000030000693   
0601OWC9N       20230101001150100000005000 0900000030000695   
0601OWC9N       20230101001155100000005000 0900000030000697   
0601OWC9N       20230101001160100000005000 0900000030000699   
0601OWC9N       20230101001165100000005000 0900000030000701   
0601OWC9N       20230101001170100000005000 0900000030000704   
0601OWC9N       20230101001175100000005000 0900000030000706   
0601OWC9N       20230101001180100000005000 0900000030000708   
0601OWC9N       20230101001185100000005000 0900000030000710   
0601OWC9N       20230101001190100000005000 0900000030000713   
0601OWC9N       20230101001195100000005000 0900000030000715   
0601OWC9N       20230101001200100000005000 0900000030000717   
0601OWC9N       20230101001205100000005000 0900000030000719   
0601OWC9N       20230101001210100000005000 0900000030000721   
0601OWC9N       20230101001215100000005000 0900000030000723   
0601OWC9N       20230101001220100000005000 0900000030000726   
0601OWC9N       20230101001225100000005000 0900000030000727   
0601OWC9N       20230101001230100000005000 0900000030000731   
0601OWC9N       20230101001235100000005000 0900000030000735   
0601OWC9N       20230101001240100000005000 0900000030000738   
0601OWC9N       20230101001245100000005000 0900000030000741   
0601OWC9N       20230101001250100000005000 0900000030000745   
0601OWC9N       20230101001255100000005000 0900000030000748   
0601OWC9N       20230101001260100000005000 0900000030000752   
0601OWC9N       20230101001265100000005000 0900000030000755   
0601OWC9N       20230101001270100000005000 0900000030000758   
0601OWC9N       20230101001275100000005000 0900000030000761   
0601OWC9N       20230101001280100000005000 0900000030000765   
0601OWC9N       20230101001285100000005000 0900000030000768   
0601OWC9N       20230101001290100000005000 0900000030000771   
0601OWC9N       20230101001295100000005000 0900000030000775   
0601OWC9N       20230101001300100000005000 0900000030000779   
0601OWC9N       20230101001305100000005000 0900000030000782   
0601OWC9N       20230101001310100000005000 0900000030000786   
0601OWC9N       20230101001315100000005000 0900000030000789   
0601OWC9N       20230101001320100000005000 0900000030000792   
0601OWC9N       20230101001325100000005000 0900000030000795   
0601OWC9N       20230101001330100000005000 0900000030000798   
0601OWC9N       20230101001335100000005000 0900000030000802   
0601OWC9N       20230101001340100000005000 0900000030000805   
0601OWC9N       20230101001345100000005000 0900000030000808   
0601OWC9N       20230101001350100000005000 0900000030000812   
0601OWC9N       20230101001355100000005000 0900000030000815   
0601OWC9N       20230101001360100000005000 0900000030000818   
0601OWC9N       20230101001365100000005000 0900000030000820   
0601OWC9N       20230101001370100000005000 0900000030000824   
0601OWC9N       20230101001375100000005000 0900000030000827   
0601OWC9N       20230101001380100000005000 0900000030000830   
0601OWC9N       20230101001385100000005000 0900000030000833   
0601OWC9N       20230101001390100000005000 0900000030000836   
0601OWC9N       20230101001395100000005000 0900000030000839   
0601OWC9N       20230101001400100000005000 0900000030000842   
0601OWC9N       20230101001405100000005000 0900000030000845   
0601OWC9N       20230101001410100000005000 0900000030000848   
0601OWC9N       20230101001415100000005000 0900000030000851   
0601OWC9N       20230101001420100000005000 0900000030000855   
0601OWC9N       20230101001425100000005000 0900000030000858   
0601OWC9N       20230101001430100000005000 0900000030000861   
0601OWC9N       20230101001435100000005000 0900000030000864   
0601OWC9N       20230101001440100000005000 0900000030000867   
0601OWC9N       20230101001445100000005000 0900000030000870   
0601OWC9N       20230101001450100000005000 0900000030000873   
0601OWC9N       20230101001455100000005000 0900000030000876   
0601OWC9N       20230101001460100000005000 0900000030000879   
0601OWC9N       20230101001465100000005000 0900000030000882   
0601OWC9N       20230101001470100000005000 0900000030000885   
0601OWC9N       20230101001475100000005000 0900000030000888   
0601OWC9N       20230101001480100000005000 0900000030000891   
0601OWC9N       20230101001485100000005000 0900000030000894   
0601OWC9N       20230101001490100000005000 0900000030000897   
0601OWC9N       20230101001495100000005000 0900000030000899   
0601OWC9N       20230101001500100000500000 0900000030001046   
0601OWC9N       20230101002000100000500000 0900000030001334   
0601OWC9N       20230101002500100000500000 0900000030001523   
0601OWC9N       20230101003000100000500000 0900000030001656   
0601OWC9N       20230101003500100000500000 0900000030001754   
0601OWC9N       20230101004000100000500000 0900000030001829   
0601OWC9N       20230101004500100000500000 0900000030001888   
0601OWC9N       20230101005000100000500000 0900000030001937   
0601OWC9N       20230101005500100000500000 0900000030001977   
0601OWC9N       20230101006000100000500000 0900000030002010   
0601OWC9N       20230101006500100000500000 0900000030002039   
0601OWC9N       20230101007000100000500000 0900000030002064   
0601OWC9N       20230101007500100000500000 0900000030002085   
0601OWC9N       20230101008000100000500000 0900000030002104   
0601OWC9N       20230101008500100000500000 0900000030002121   
0601OWC9N       20230101009000100000500000 0900000030002133   
0601OWC9N       20230101009500100000500000 0900000030002140   
0601OWC0Y       20230101000000100000040000 0000000030000000   
0601OWC0Y       20230101000040100000005000 0000000030000071   
0601OWC0Y       20230101000045100000005000 0000000030000063   
0601OWC0Y       20230101000050100000005000 0000000030000057   
0601OWC0Y       20230101000055100000005000 0000000030000052   
0601OWC0Y       20230101000060100000005000 0000000030000048   
0601OWC0Y       20230101000065100000005000 0000000030000044   
0601OWC0Y       20230101000070100000005000 0000000030000041   
0601OWC0Y       20230101000075100000005000 0000000030000039   
0601OWC0Y       20230101000080100000005000 0000000030000036   
0601OWC0Y       20230101000085100000005000 0000000030000034   
0601OWC0Y       20230101000090100000005000 0000000030000032   
0601OWC0Y       20230101000095100000005000 0000000030000031   
0601OWC0Y       20230101000100100000005000 0000000030000029   
0601OWC0Y       20230101000105100000005000 0000000030000028   
0601OWC0Y       20230101000110100000005000 0000000030000027   
0601OWC0Y       20230101000115100000005000 0000000030000026   
0601OWC0Y       20230101000120100000005000 0000000030000024   
0601OWC0Y       20230101000125100000005000 0000000030000024   
0601OWC0Y       20230101000130100000005000 0000000030000023   
0601OWC0Y       20230101000135100000005000 0000000030000022   
0601OWC0Y       20230101000140100000005000 0000000030000021   
0601OWC0Y       20230101000145100000005000 0000000030000020   
0601OWC0Y       20230101000150100000005000 0000000030000020   
0601OWC0Y       20230101000155100000005000 0000000030000019   
0601OWC0Y       20230101000160100000005000 0000000030000018   
0601OWC0Y       20230101000165100000005000 0000000030000018   
0601OWC0Y       20230101000170100000005000 0000000030000017   
0601OWC0Y       20230101000175100000005000 0000000030000017   
0601OWC0Y       20230101000180100000005000 0000000030000044   
0601OWC0Y       20230101000185100000005000 0000000030000069   
0601OWC0Y       20230101000190100000005000 0000000030000094   
0601OWC0Y       20230101000195100000005000 0000000030000122   
0601OWC0Y       20230101000200100000005000 0000000030000143   
0601OWC0Y       20230101000205100000005000 0000000030000164   
0601OWC0Y       20230101000210100000005000 0000000030000188   
0601OWC0Y       20230101000215100000005000 0000000030000207   
0601OWC0Y       20230101000220100000005000 0000000030000225   
0601OWC0Y       20230101000225100000005000 0000000030000242   
0601OWC0Y       20230101000230100000005000 0000000030000262   
0601OWC0Y       20230101000235100000005000 0000000030000278   
0601OWC0Y       20230101000240100000005000 0000000030000293   
0601OWC0Y       20230101000245100000005000 0000000030000307   
0601OWC0Y       20230101000250100000005000 0000000030000325   
0601OWC0Y       20230101000255100000005000 0000000030000338   
0601OWC0Y       20230101000260100000005000 0000000030000350   
0601OWC0Y       20230101000265100000005000 0000000030000363   
0601OWC0Y       20230101000270100000005000 0000000030000378   
0601OWC0Y       20230101000275100000005000 0000000030000389   
0601OWC0Y       20230101000280100000005000 0000000030000400   
0601OWC0Y       20230101000285100000005000 0000000030000414   
0601OWC0Y       20230101000290100000005000 0000000030000427   
0601OWC0Y       20230101000295100000005000 0000000030000437   
0601OWC0Y       20230101000300100000005000 0000000030000450   
0601OWC0Y       20230101000305100000005000 0000000030000459   
0601OWC0Y       20230101000310100000005000 0000000030000470   
0601OWC0Y       20230101000315100000005000 0000000030000479   
0601OWC0Y       20230101000320100000005000 0000000030000490   
0601OWC0Y       20230101000325100000005000 0000000030000501   
0601OWC0Y       20230101000330100000005000 0000000030000508   
0601OWC0Y       20230101000335100000005000 0000000030000519   
0601OWC0Y       20230101000340100000005000 0000000030000528   
0601OWC0Y       20230101000345100000005000 0000000030000541   
0601OWC0Y       20230101000350100000005000 0000000030000553   
0601OWC0Y       20230101000355100000005000 0000000030000565   
0601OWC0Y       20230101000360100000005000 0000000030000577   
0601OWC0Y       20230101000365100000005000 0000000030000585   
0601OWC0Y       20230101000370100000005000 0000000030000596   
0601OWC0Y       20230101000375100000005000 0000000030000607   
0601OWC0Y       20230101000380100000005000 0000000030000617   
0601OWC0Y       20230101000385100000005000 0000000030000627   
0601OWC0Y       20230101000390100000005000 0000000030000637   
0601OWC0Y       20230101000395100000005000 0000000030000647   
0601OWC0Y       20230101000400100000005000 0000000030000656   
0601OWC0Y       20230101000405100000005000 0000000030000665   
0601OWC0Y       20230101000410100000005000 0000000030000674   
0601OWC0Y       20230101000415100000005000 0000000030000685   
0601OWC0Y       20230101000420100000005000 0000000030000693   
0601OWC0Y       20230101000425100000005000 0000000030000702   
0601OWC0Y       20230101000430100000005000 0000000030000710   
0601OWC0Y       20230101000435100000005000 0000000030000720   
0601OWC0Y       20230101000440100000005000 0000000030000732   
0601OWC0Y       20230101000445100000005000 0000000030000742   
0601OWC0Y       20230101000450100000005000 0000000030000754   
0601OWC0Y       20230101000455100000005000 0000000030000763   
0601OWC0Y       20230101000460100000005000 0000000030000774   
0601OWC0Y       20230101000465100000005000 0000000030000783   
0601OWC0Y       20230101000470100000005000 0000000030000792   
0601OWC0Y       20230101000475100000005000 0000000030000800   
0601OWC0Y       20230101000480100000005000 0000000030000808   
0601OWC0Y       20230101000485100000005000 0000000030000816   
0601OWC0Y       20230101000490100000005000 0000000030000822   
0601OWC0Y       20230101000495100000005000 0000000030000830   
0601OWC0Y       20230101000500100000005000 0000000030000838   
0601OWC0Y       20230101000505100000005000 0000000030000845   
0601OWC0Y       20230101000510100000005000 0000000030000853   
0601OWC0Y       20230101000515100000005000 0000000030000860   
0601OWC0Y       20230101000520100000005000 0000000030000865   
0601OWC0Y       20230101000525100000005000 0000000030000874   
0601OWC0Y       20230101000530100000005000 0000000030000881   
0601OWC0Y       20230101000535100000005000 0000000030000887   
0601OWC0Y       20230101000540100000005000 0000000030000894   
0601OWC0Y       20230101000545100000005000 0000000030000900   
0601OWC0Y       20230101000550100000005000 0000000030000909   
0601OWC0Y       20230101000555100000005000 0000000030000915   
0601OWC0Y       20230101000560100000005000 0000000030000921   
0601OWC0Y       20230101000565100000005000 0000000030000927   
0601OWC0Y       20230101000570100000005000 0000000030000933   
0601OWC0Y       20230101000575100000005000 0000000030000939   
0601OWC0Y       20230101000580100000005000 0000000030000942   
0601OWC0Y       20230101000585100000005000 0000000030000948   
0601OWC0Y       20230101000590100000005000 0000000030000954   
0601OWC0Y       20230101000595100000005000 0000000030000957   
0601OWC0Y       20230101000600100000005000 0000000030000963   
0601OWC0Y       20230101000605100000005000 0000000030000968   
0601OWC0Y       20230101000610100000005000 0000000030000973   
0601OWC0Y       20230101000615100000005000 0000000030000977   
0601OWC0Y       20230101000620100000005000 0000000030000982   
0601OWC0Y       20230101000625100000005000 0000000030000986   
0601OWC0Y       20230101000630100000005000 0000000030000990   
0601OWC0Y       20230101000635100000005000 0000000030000995   
0601OWC0Y       20230101000640100000005000 0000000030000999   
0601OWC0Y       20230101000645100000005000 0000000030001004   
0601OWC0Y       20230101000650100000005000 0000000030001008   
0601OWC0Y       20230101000655100000005000 0000000030001013   
0601OWC0Y       20230101000660100000005000 0000000030001017   
0601OWC0Y       20230101000665100000005000 0000000030001022   
0601OWC0Y       20230101000670100000005000 0000000030001026   
0601OWC0Y       20230101000675100000005000 0000000030001030   
0601OWC0Y       20230101000680100000005000 0000000030001034   
0601OWC0Y       20230101000685100000005000 0000000030001039   
0601OWC0Y       20230101000690100000005000 0000000030001043   
0601OWC0Y       20230101000695100000005000 0000000030001047   
0601OWC0Y       20230101000700100000005000 0000000030001051   
0601OWC0Y       20230101000705100000005000 0000000030001054   
0601OWC0Y       20230101000710100000005000 0000000030001060   
0601OWC0Y       20230101000715100000005000 0000000030001063   
0601OWC0Y       20230101000720100000005000 0000000030001067   
0601OWC0Y       20230101000725100000005000 0000000030001071   
0601OWC0Y       20230101000730100000005000 0000000030001074   
0601OWC0Y       20230101000735100000005000 0000000030001078   
0601OWC0Y       20230101000740100000005000 0000000030001081   
0601OWC0Y       20230101000745100000005000 0000000030001085   
0601OWC0Y       20230101000750100000005000 0000000030001088   
0601OWC0Y       20230101000755100000005000 0000000030001092   
0601OWC0Y       20230101000760100000005000 0000000030001095   
0601OWC0Y       20230101000765100000005000 0000000030001098   
0601OWC0Y       20230101000770100000005000 0000000030001103   
0601OWC0Y       20230101000775100000005000 0000000030001106   
0601OWC0Y       20230101000780100000005000 0000000030001111   
0601OWC0Y       20230101000785100000005000 0000000030001114   
0601OWC0Y       20230101000790100000005000 0000000030001117   
0601OWC0Y       20230101000795100000005000 0000000030001121   
0601OWC0Y       20230101000800100000005000 0000000030001124   
0601OWC0Y       20230101000805100000005000 0000000030001128   
0601OWC0Y       20230101000810100000005000 0000000030001131   
0601OWC0Y       20230101000815100000005000 0000000030001134   
0601OWC0Y       20230101000820100000005000 0000000030001138   
0601OWC0Y       20230101000825100000005000 0000000030001141   
0601OWC0Y       20230101000830100000005000 0000000030001145   
0601OWC0Y       20230101000835100000005000 0000000030001147   
0601OWC0Y       20230101000840100000005000 0000000030001151   
0601OWC0Y       20230101000845100000005000 0000000030001154   
0601OWC0Y       20230101000850100000005000 0000000030001157   
0601OWC0Y       20230101000855100000005000 0000000030001160   
0601OWC0Y       20230101000860100000005000 0000000030001164   
0601OWC0Y       20230101000865100000005000 0000000030001167   
0601OWC0Y       20230101000870100000005000 0000000030001169   
0601OWC0Y       20230101000875100000005000 0000000030001173   
0601OWC0Y       20230101000880100000005000 0000000030001176   
0601OWC0Y       20230101000885100000005000 0000000030001179   
0601OWC0Y       20230101000890100000005000 0000000030001182   
0601OWC0Y       20230101000895100000005000 0000000030001186   
0601OWC0Y       20230101000900100000005000 0000000030001188   
0601OWC0Y       20230101000905100000005000 0000000030001191   
0601OWC0Y       20230101000910100000005000 0000000030001195   
0601OWC0Y       20230101000915100000005000 0000000030001198   
0601OWC0Y       20230101000920100000005000 0000000030001200   
0601OWC0Y       20230101000925100000005000 0000000030001203   
0601OWC0Y       20230101000930100000005000 0000000030001206   
0601OWC0Y       20230101000935100000005000 0000000030001210   
0601OWC0Y       20230101000940100000005000 0000000030001213   
0601OWC0Y       20230101000945100000005000 0000000030001216   
0601OWC0Y       20230101000950100000005000 0000000030001218   
0601OWC0Y       20230101000955100000005000 0000000030001221   
0601OWC0Y       20230101000960100000005000 0000000030001224   
0601OWC0Y       20230101000965100000005000 0000000030001227   
0601OWC0Y       20230101000970100000005000 0000000030001230   
0601OWC0Y       20230101000975100000005000 0000000030001233   
0601OWC0Y       20230101000980100000005000 0000000030001236   
0601OWC0Y       20230101000985100000005000 0000000030001238   
0601OWC0Y       20230101000990100000005000 0000000030001242   
0601OWC0Y       20230101000995100000005000 0000000030001245   
0601OWC0Y       20230101001000100000005000 0000000030001248   
0601OWC0Y       20230101001005100000005000 0000000030001251   
0601OWC0Y       20230101001010100000005000 0000000030001253   
0601OWC0Y       20230101001015100000005000 0000000030001256   
0601OWC0Y       20230101001020100000005000 0000000030001259   
0601OWC0Y       20230101001025100000005000 0000000030001261   
0601OWC0Y       20230101001030100000005000 0000000030001265   
0601OWC0Y       20230101001035100000005000 0000000030001267   
0601OWC0Y       20230101001040100000005000 0000000030001270   
0601OWC0Y       20230101001045100000005000 0000000030001273   
0601OWC0Y       20230101001050100000005000 0000000030001276   
0601OWC0Y       20230101001055100000005000 0000000030001278   
0601OWC0Y       20230101001060100000005000 0000000030001282   
0601OWC0Y       20230101001065100000005000 0000000030001284   
0601OWC0Y       20230101001070100000005000 0000000030001288   
0601OWC0Y       20230101001075100000005000 0000000030001290   
0601OWC0Y       20230101001080100000005000 0000000030001293   
0601OWC0Y       20230101001085100000005000 0000000030001296   
0601OWC0Y       20230101001090100000005000 0000000030001299   
0601OWC0Y       20230101001095100000005000 0000000030001301   
0601OWC0Y       20230101001100100000005000 0000000030001304   
0601OWC0Y       20230101001105100000005000 0000000030001307   
0601OWC0Y       20230101001110100000005000 0000000030001310   
0601OWC0Y       20230101001115100000005000 0000000030001313   
0601OWC0Y       20230101001120100000005000 0000000030001316   
0601OWC0Y       20230101001125100000005000 0000000030001320   
0601OWC0Y       20230101001130100000005000 0000000030001322   
0601OWC0Y       20230101001135100000005000 0000000030001325   
0601OWC0Y       20230101001140100000005000 0000000030001328   
0601OWC0Y       20230101001145100000005000 0000000030001331   
0601OWC0Y       20230101001150100000005000 0000000030001334   
0601OWC0Y       20230101001155100000005000 0000000030001337   
0601OWC0Y       20230101001160100000005000 0000000030001340   
0601OWC0Y       20230101001165100000005000 0000000030001344   
0601OWC0Y       20230101001170100000005000 0000000030001347   
0601OWC0Y       20230101001175100000005000 0000000030001350   
0601OWC0Y       20230101001180100000005000 0000000030001354   
0601OWC0Y       20230101001185100000005000 0000000030001357   
0601OWC0Y       20230101001190100000005000 0000000030001361   
0601OWC0Y       20230101001195100000005000 0000000030001365   
0601OWC0Y       20230101001200100000005000 0000000030001368   
0601OWC0Y       20230101001205100000005000 0000000030001371   
0601OWC0Y       20230101001210100000005000 0000000030001375   
0601OWC0Y       20230101001215100000005000 0000000030001378   
0601OWC0Y       20230101001220100000005000 0000000030001382   
0601OWC0Y       20230101001225100000005000 0000000030001385   
0601OWC0Y       20230101001230100000005000 0000000030001389   
0601OWC0Y       20230101001235100000005000 0000000030001392   
0601OWC0Y       20230101001240100000005000 0000000030001396   
0601OWC0Y       20230101001245100000005000 0000000030001399   
0601OWC0Y       20230101001250100000005000 0000000030001403   
0601OWC0Y       20230101001255100000005000 0000000030001406   
0601OWC0Y       20230101001260100000005000 0000000030001408   
0601OWC0Y       20230101001265100000005000 0000000030001412   
0601OWC0Y       20230101001270100000005000 0000000030001415   
0601OWC0Y       20230101001275100000005000 0000000030001418   
0601OWC0Y       20230101001280100000005000 0000000030001422   
0601OWC0Y       20230101001285100000005000 0000000030001425   
0601OWC0Y       20230101001290100000005000 0000000030001428   
0601OWC0Y       20230101001295100000005000 0000000030001432   
0601OWC0Y       20230101001300100000005000 0000000030001435   
0601OWC0Y       20230101001305100000005000 0000000030001439   
0601OWC0Y       20230101001310100000005000 0000000030001442   
0601OWC0Y       20230101001315100000005000 0000000030001445   
0601OWC0Y       20230101001320100000005000 0000000030001448   
0601OWC0Y       20230101001325100000005000 0000000030001451   
0601OWC0Y       20230101001330100000005000 0000000030001454   
0601OWC0Y       20230101001335100000005000 0000000030001457   
0601OWC0Y       20230101001340100000005000 0000000030001460   
0601OWC0Y       20230101001345100000005000 0000000030001463   
0601OWC0Y       20230101001350100000005000 0000000030001466   
0601OWC0Y       20230101001355100000005000 0000000030001469   
0601OWC0Y       20230101001360100000005000 0000000030001472   
0601OWC0Y       20230101001365100000005000 0000000030001475   
0601OWC0Y       20230101001370100000005000 0000000030001478   
0601OWC0Y       20230101001375100000005000 0000000030001481   
0601OWC0Y       20230101001380100000005000 0000000030001484   
0601OWC0Y       20230101001385100000005000 0000000030001487   
0601OWC0Y       20230101001390100000005000 0000000030001490   
0601OWC0Y       20230101001395100000005000 0000000030001493   
0601OWC0Y       20230101001400100000005000 0000000030001496   
0601OWC0Y       20230101001405100000005000 0000000030001498   
0601OWC0Y       20230101001410100000005000 0000000030001502   
0601OWC0Y       20230101001415100000005000 0000000030001504   
0601OWC0Y       20230101001420100000005000 0000000030001507   
0601OWC0Y       20230101001425100000005000 0000000030001510   
0601OWC0Y       20230101001430100000005000 0000000030001512   
0601OWC0Y       20230101001435100000005000 0000000030001515   
0601OWC0Y       20230101001440100000005000 0000000030001518   
0601OWC0Y       20230101001445100000005000 0000000030001521   
0601OWC0Y       20230101001450100000005000 0000000030001523   
0601OWC0Y       20230101001455100000005000 0000000030001526   
0601OWC0Y       20230101001460100000005000 0000000030001529   
0601OWC0Y       20230101001465100000005000 0000000030001531   
0601OWC0Y       20230101001470100000005000 0000000030001534   
0601OWC0Y       20230101001475100000005000 0000000030001536   
0601OWC0Y       20230101001480100000005000 0000000030001539   
0601OWC0Y       20230101001485100000005000 0000000030001542   
0601OWC0Y       20230101001490100000005000 0000000030001544   
0601OWC0Y       20230101001495100000005000 0000000030001547   
0601OWC0Y       20230101001500100000500000 0000000030001661   
0601OWC0Y       20230101002000100000500000 0000000030001820   
0601OWC0Y       20230101002500100000500000 0000000030001927   
0601OWC0Y       20230101003000100000500000 0000000030002004   
0601OWC0Y       20230101003500100000500000 0000000030002062   
0601OWC0Y       20230101004000100000500000 0000000030002107   
0601OWC0Y       20230101004500100000500000 0000000030002143   
0601OWC0Y       20230101005000100000500000 0000000030002173   
0601OWC0Y       20230101005500100000500000 0000000030002198   
0601OWC0Y       20230101006000100000500000 0000000030002219   
0601OWC0Y       20230101006500100000500000 0000000030002237   
0601OWC0Y       20230101007000100000500000 0000000030002252   
0601OWC0Y       20230101007500100000500000 0000000030002266   
0601OWC0Y       20230101008000100000500000 0000000030002278   
0601OWC0Y       20230101008500100000500000 0000000030002284   
0601OWC0Y       20230101009000100000500000 0000000030002287   
0601OWC0Y       20230101009500100000500000 0000000030002290   
0601OWC1Y       20230101000000100000040000 0100000030000000   
0601OWC1Y       20230101000040100000005000 0100000030000071   
0601OWC1Y       20230101000045100000005000 0100000030000063   
0601OWC1Y       20230101000050100000005000 0100000030000057   
0601OWC1Y       20230101000055100000005000 0100000030000052   
0601OWC1Y       20230101000060100000005000 0100000030000048   
0601OWC1Y       20230101000065100000005000 0100000030000044   
0601OWC1Y       20230101000070100000005000 0100000030000041   
0601OWC1Y       20230101000075100000005000 0100000030000039   
0601OWC1Y       20230101000080100000005000 0100000030000036   
0601OWC1Y       20230101000085100000005000 0100000030000034   
0601OWC1Y       20230101000090100000005000 0100000030000032   
0601OWC1Y       20230101000095100000005000 0100000030000031   
0601OWC1Y       20230101000100100000005000 0100000030000029   
0601OWC1Y       20230101000105100000005000 0100000030000028   
0601OWC1Y       20230101000110100000005000 0100000030000027   
0601OWC1Y       20230101000115100000005000 0100000030000026   
0601OWC1Y       20230101000120100000005000 0100000030000024   
0601OWC1Y       20230101000125100000005000 0100000030000024   
0601OWC1Y       20230101000130100000005000 0100000030000023   
0601OWC1Y       20230101000135100000005000 0100000030000022   
0601OWC1Y       20230101000140100000005000 0100000030000021   
0601OWC1Y       20230101000145100000005000 0100000030000020   
0601OWC1Y       20230101000150100000005000 0100000030000020   
0601OWC1Y       20230101000155100000005000 0100000030000019   
0601OWC1Y       20230101000160100000005000 0100000030000018   
0601OWC1Y       20230101000165100000005000 0100000030000018   
0601OWC1Y       20230101000170100000005000 0100000030000017   
0601OWC1Y       20230101000175100000005000 0100000030000017   
0601OWC1Y       20230101000180100000005000 0100000030000016   
0601OWC1Y       20230101000185100000005000 0100000030000016   
0601OWC1Y       20230101000190100000005000 0100000030000016   
0601OWC1Y       20230101000195100000005000 0100000030000015   
0601OWC1Y       20230101000200100000005000 0100000030000015   
0601OWC1Y       20230101000205100000005000 0100000030000014   
0601OWC1Y       20230101000210100000005000 0100000030000014   
0601OWC1Y       20230101000215100000005000 0100000030000014   
0601OWC1Y       20230101000220100000005000 0100000030000013   
0601OWC1Y       20230101000225100000005000 0100000030000013   
0601OWC1Y       20230101000230100000005000 0100000030000013   
0601OWC1Y       20230101000235100000005000 0100000030000029   
0601OWC1Y       20230101000240100000005000 0100000030000049   
0601OWC1Y       20230101000245100000005000 0100000030000073   
0601OWC1Y       20230101000250100000005000 0100000030000091   
0601OWC1Y       20230101000255100000005000 0100000030000109   
0601OWC1Y       20230101000260100000005000 0100000030000126   
0601OWC1Y       20230101000265100000005000 0100000030000146   
0601OWC1Y       20230101000270100000005000 0100000030000161   
0601OWC1Y       20230101000275100000005000 0100000030000177   
0601OWC1Y       20230101000280100000005000 0100000030000191   
0601OWC1Y       20230101000285100000005000 0100000030000209   
0601OWC1Y       20230101000290100000005000 0100000030000222   
0601OWC1Y       20230101000295100000005000 0100000030000235   
0601OWC1Y       20230101000300100000005000 0100000030000248   
0601OWC1Y       20230101000305100000005000 0100000030000263   
0601OWC1Y       20230101000310100000005000 0100000030000275   
0601OWC1Y       20230101000315100000005000 0100000030000287   
0601OWC1Y       20230101000320100000005000 0100000030000298   
0601OWC1Y       20230101000325100000005000 0100000030000311   
0601OWC1Y       20230101000330100000005000 0100000030000322   
0601OWC1Y       20230101000335100000005000 0100000030000332   
0601OWC1Y       20230101000340100000005000 0100000030000345   
0601OWC1Y       20230101000345100000005000 0100000030000357   
0601OWC1Y       20230101000350100000005000 0100000030000372   
0601OWC1Y       20230101000355100000005000 0100000030000383   
0601OWC1Y       20230101000360100000005000 0100000030000397   
0601OWC1Y       20230101000365100000005000 0100000030000408   
0601OWC1Y       20230101000370100000005000 0100000030000419   
0601OWC1Y       20230101000375100000005000 0100000030000432   
0601OWC1Y       20230101000380100000005000 0100000030000442   
0601OWC1Y       20230101000385100000005000 0100000030000454   
0601OWC1Y       20230101000390100000005000 0100000030000464   
0601OWC1Y       20230101000395100000005000 0100000030000475   
0601OWC1Y       20230101000400100000005000 0100000030000484   
0601OWC1Y       20230101000405100000005000 0100000030000496   
0601OWC1Y       20230101000410100000005000 0100000030000504   
0601OWC1Y       20230101000415100000005000 0100000030000515   
0601OWC1Y       20230101000420100000005000 0100000030000523   
0601OWC1Y       20230101000425100000005000 0100000030000533   
0601OWC1Y       20230101000430100000005000 0100000030000541   
0601OWC1Y       20230101000435100000005000 0100000030000551   
0601OWC1Y       20230101000440100000005000 0100000030000560   
0601OWC1Y       20230101000445100000005000 0100000030000572   
0601OWC1Y       20230101000450100000005000 0100000030000583   
0601OWC1Y       20230101000455100000005000 0100000030000595   
0601OWC1Y       20230101000460100000005000 0100000030000605   
0601OWC1Y       20230101000465100000005000 0100000030000616   
0601OWC1Y       20230101000470100000005000 0100000030000626   
0601OWC1Y       20230101000475100000005000 0100000030000637   
0601OWC1Y       20230101000480100000005000 0100000030000649   
0601OWC1Y       20230101000485100000005000 0100000030000658   
0601OWC1Y       20230101000490100000005000 0100000030000670   
0601OWC1Y       20230101000495100000005000 0100000030000679   
0601OWC1Y       20230101000500100000005000 0100000030000691   
0601OWC1Y       20230101000505100000005000 0100000030000700   
0601OWC1Y       20230101000510100000005000 0100000030000708   
0601OWC1Y       20230101000515100000005000 0100000030000719   
0601OWC1Y       20230101000520100000005000 0100000030000727   
0601OWC1Y       20230101000525100000005000 0100000030000737   
0601OWC1Y       20230101000530100000005000 0100000030000746   
0601OWC1Y       20230101000535100000005000 0100000030000755   
0601OWC1Y       20230101000540100000005000 0100000030000763   
0601OWC1Y       20230101000545100000005000 0100000030000773   
0601OWC1Y       20230101000550100000005000 0100000030000780   
