00AR               20231109                                                                                   
0601ARC4N       20240101002360100000005000 0400000050001904   
0601ARC4N       20240101002365100000005000 0400000050001906   
0601ARC4N       20240101002370100000005000 0400000050001908   
0601ARC4N       20240101002375100000005000 0400000050001910   
0601ARC4N       20240101002380100000005000 0400000050001912   
0601ARC4N       20240101002385100000005000 0400000050001915   
0601ARC4N       20240101002390100000005000 0400000050001916   
0601ARC4N       20240101002395100000005000 0400000050001918   
0601ARC4N       20240101002400100000005000 0400000050001921   
0601ARC4N       20240101002405100000005000 0400000050001922   
0601ARC4N       20240101002410100000005000 0400000050001924   
0601ARC4N       20240101002415100000005000 0400000050001927   
0601ARC4N       20240101002420100000005000 0400000050001928   
0601ARC4N       20240101002425100000005000 0400000050001930   
0601ARC4N       20240101002430100000005000 0400000050001932   
0601ARC4N       20240101002435100000005000 0400000050001934   
0601ARC4N       20240101002440100000005000 0400000050001936   
0601ARC4N       20240101002445100000005000 0400000050001938   
0601ARC4N       20240101002450100000005000 0400000050001940   
0601ARC4N       20240101002455100000005000 0400000050001941   
0601ARC4N       20240101002460100000005000 0400000050001943   
0601ARC4N       20240101002465100000005000 0400000050001946   
0601ARC4N       20240101002470100000005000 0400000050001947   
0601ARC4N       20240101002475100000005000 0400000050001949   
0601ARC4N       20240101002480100000005000 0400000050001951   
0601ARC4N       20240101002485100000005000 0400000050001953   
0601ARC4N       20240101002490100000005000 0400000050001955   
0601ARC4N       20240101002495100000005000 0400000050001957   
0601ARC4N       20240101002500100000100000 0400000050001976   
0601ARC4N       20240101002600100000100000 0400000050002010   
0601ARC4N       20240101002700100000100000 0400000050002042   
0601ARC4N       20240101002800100000100000 0400000050002072   
0601ARC4N       20240101002900100000100000 0400000050002101   
0601ARC4N       20240101003000100000100000 0400000050002127   
0601ARC4N       20240101003100100000100000 0400000050002152   
0601ARC4N       20240101003200100000100000 0400000050002176   
0601ARC4N       20240101003300100000100000 0400000050002198   
0601ARC4N       20240101003400100000100000 0400000050002219   
0601ARC4N       20240101003500100000100000 0400000050002239   
0601ARC4N       20240101003600100000100000 0400000050002258   
0601ARC4N       20240101003700100000100000 0400000050002276   
0601ARC4N       20240101003800100000100000 0400000050002293   
0601ARC4N       20240101003900100000100000 0400000050002305   
0601ARC4N       20240101004000100000100000 0400000050002316   
0601ARC4N       20240101004100100000100000 0400000050002327   
0601ARC4N       20240101004200100000100000 0400000050002337   
0601ARC4N       20240101004300100000100000 0400000050002347   
0601ARC4N       20240101004400100000100000 0400000050002356   
0601ARC4N       20240101004500100000100000 0400000050002365   
0601ARC4N       20240101004600100000100000 0400000050002374   
0601ARC4N       20240101004700100000100000 0400000050002382   
0601ARC4N       20240101004800100000100000 0400000050002390   
0601ARC4N       20240101004900100000100000 0400000050002398   
0601ARC4N       20240101005000100000100000 0400000050002406   
0601ARC4N       20240101005100100000100000 0400000050002412   
0601ARC4N       20240101005200100000100000 0400000050002419   
0601ARC4N       20240101005300100000100000 0400000050002426   
0601ARC4N       20240101005400100000100000 0400000050002432   
0601ARC4N       20240101005500100000100000 0400000050002438   
0601ARC4N       20240101005600100000100000 0400000050002444   
0601ARC4N       20240101005700100000100000 0400000050002450   
0601ARC4N       20240101005800100000100000 0400000050002456   
0601ARC4N       20240101005900100000100000 0400000050002461   
0601ARC4N       20240101006000100000100000 0400000050002466   
0601ARC4N       20240101006100100000100000 0400000050002471   
0601ARC4N       20240101006200100000100000 0400000050002476   
0601ARC4N       20240101006300100000100000 0400000050002481   
0601ARC4N       20240101006400100000100000 0400000050002485   
0601ARC4N       20240101006500100000100000 0400000050002490   
0601ARC4N       20240101006600100000100000 0400000050002494   
0601ARC4N       20240101006700100000100000 0400000050002498   
0601ARC4N       20240101006800100000100000 0400000050002502   
0601ARC4N       20240101006900100000100000 0400000050002506   
0601ARC4N       20240101007000100000100000 0400000050002510   
0601ARC4N       20240101007100100000100000 0400000050002514   
0601ARC4N       20240101007200100000100000 0400000050002517   
0601ARC4N       20240101007300100000100000 0400000050002521   
0601ARC4N       20240101007400100000100000 0400000050002524   
0601ARC4N       20240101007500100000100000 0400000050002528   
0601ARC4N       20240101007600100000100000 0400000050002531   
0601ARC4N       20240101007700100000100000 0400000050002534   
0601ARC4N       20240101007800100000100000 0400000050002537   
0601ARC4N       20240101007900100000100000 0400000050002540   
0601ARC4N       20240101008000100000100000 0400000050002543   
0601ARC4N       20240101008100100000100000 0400000050002546   
0601ARC4N       20240101008200100000100000 0400000050002549   
0601ARC4N       20240101008300100000100000 0400000050002552   
0601ARC4N       20240101008400100000100000 0400000050002555   
0601ARC4N       20240101008500100000100000 0400000050002557   
0601ARC4N       20240101008600100000100000 0400000050002560   
0601ARC4N       20240101008700100000100000 0400000050002562   
0601ARC4N       20240101008800100000100000 0400000050002564   
0601ARC4N       20240101008900100000100000 0400000050002565   
0601ARC4N       20240101009000100000100000 0400000050002566   
0601ARC4N       20240101009100100000100000 0400000050002567   
0601ARC4N       20240101009200100000100000 0400000050002568   
0601ARC4N       20240101009300100000100000 0400000050002569   
0601ARC4N       20240101009400100000100000 0400000050002569   
0601ARC4N       20240101009500100000100000 0400000050002570   
0601ARC4N       20240101009600100000100000 0400000050002571   
0601ARC4N       20240101009700100000100000 0400000050002572   
0601ARC4N       20240101009800100000100000 0400000050002573   
0601ARC4N       20240101009900100000100000 0400000050002573   
0601ARC4N       20240101010000100000100000 0400000050002574   
0601ARC5N       20240101000000100000115000 0500000050000043   
0601ARC5N       20240101000115100000005000 0500000050000043   
0601ARC5N       20240101000120100000005000 0500000050000041   
0601ARC5N       20240101000125100000005000 0500000050000039   
0601ARC5N       20240101000130100000005000 0500000050000038   
0601ARC5N       20240101000135100000005000 0500000050000036   
0601ARC5N       20240101000140100000005000 0500000050000035   
0601ARC5N       20240101000145100000005000 0500000050000034   
0601ARC5N       20240101000150100000005000 0500000050000033   
0601ARC5N       20240101000155100000005000 0500000050000032   
0601ARC5N       20240101000160100000005000 0500000050000031   
0601ARC5N       20240101000165100000005000 0500000050000030   
0601ARC5N       20240101000170100000005000 0500000050000029   
0601ARC5N       20240101000175100000005000 0500000050000028   
0601ARC5N       20240101000180100000005000 0500000050000027   
0601ARC5N       20240101000185100000005000 0500000050000027   
0601ARC5N       20240101000190100000005000 0500000050000026   
0601ARC5N       20240101000195100000005000 0500000050000025   
0601ARC5N       20240101000200100000005000 0500000050000025   
0601ARC5N       20240101000205100000005000 0500000050000024   
0601ARC5N       20240101000210100000005000 0500000050000024   
0601ARC5N       20240101000215100000005000 0500000050000023   
0601ARC5N       20240101000220100000005000 0500000050000022   
0601ARC5N       20240101000225100000005000 0500000050000022   
0601ARC5N       20240101000230100000005000 0500000050000022   
0601ARC5N       20240101000235100000005000 0500000050000021   
0601ARC5N       20240101000240100000005000 0500000050000021   
0601ARC5N       20240101000245100000005000 0500000050000020   
0601ARC5N       20240101000250100000005000 0500000050000020   
0601ARC5N       20240101000255100000005000 0500000050000019   
0601ARC5N       20240101000260100000005000 0500000050000019   
0601ARC5N       20240101000265100000005000 0500000050000019   
0601ARC5N       20240101000270100000005000 0500000050000018   
0601ARC5N       20240101000275100000005000 0500000050000018   
0601ARC5N       20240101000280100000005000 0500000050000018   
0601ARC5N       20240101000285100000005000 0500000050000017   
0601ARC5N       20240101000290100000005000 0500000050000017   
0601ARC5N       20240101000295100000005000 0500000050000017   
0601ARC5N       20240101000300100000005000 0500000050000017   
0601ARC5N       20240101000305100000005000 0500000050000016   
0601ARC5N       20240101000310100000005000 0500000050000016   
0601ARC5N       20240101000315100000005000 0500000050000016   
0601ARC5N       20240101000320100000005000 0500000050000016   
0601ARC5N       20240101000325100000005000 0500000050000015   
0601ARC5N       20240101000330100000005000 0500000050000015   
0601ARC5N       20240101000335100000005000 0500000050000015   
0601ARC5N       20240101000340100000005000 0500000050000019   
0601ARC5N       20240101000345100000005000 0500000050000026   
0601ARC5N       20240101000350100000005000 0500000050000033   
0601ARC5N       20240101000355100000005000 0500000050000044   
0601ARC5N       20240101000360100000005000 0500000050000054   
0601ARC5N       20240101000365100000005000 0500000050000064   
0601ARC5N       20240101000370100000005000 0500000050000074   
0601ARC5N       20240101000375100000005000 0500000050000083   
0601ARC5N       20240101000380100000005000 0500000050000093   
0601ARC5N       20240101000385100000005000 0500000050000104   
0601ARC5N       20240101000390100000005000 0500000050000116   
0601ARC5N       20240101000395100000005000 0500000050000127   
0601ARC5N       20240101000400100000005000 0500000050000136   
0601ARC5N       20240101000405100000005000 0500000050000147   
0601ARC5N       20240101000410100000005000 0500000050000157   
0601ARC5N       20240101000415100000005000 0500000050000166   
0601ARC5N       20240101000420100000005000 0500000050000176   
0601ARC5N       20240101000425100000005000 0500000050000186   
0601ARC5N       20240101000430100000005000 0500000050000195   
0601ARC5N       20240101000435100000005000 0500000050000205   
0601ARC5N       20240101000440100000005000 0500000050000214   
0601ARC5N       20240101000445100000005000 0500000050000225   
0601ARC5N       20240101000450100000005000 0500000050000234   
0601ARC5N       20240101000455100000005000 0500000050000244   
0601ARC5N       20240101000460100000005000 0500000050000254   
0601ARC5N       20240101000465100000005000 0500000050000264   
0601ARC5N       20240101000470100000005000 0500000050000274   
0601ARC5N       20240101000475100000005000 0500000050000283   
0601ARC5N       20240101000480100000005000 0500000050000290   
0601ARC5N       20240101000485100000005000 0500000050000299   
0601ARC5N       20240101000490100000005000 0500000050000308   
0601ARC5N       20240101000495100000005000 0500000050000317   
0601ARC5N       20240101000500100000005000 0500000050000325   
0601ARC5N       20240101000505100000005000 0500000050000333   
0601ARC5N       20240101000510100000005000 0500000050000342   
0601ARC5N       20240101000515100000005000 0500000050000352   
0601ARC5N       20240101000520100000005000 0500000050000361   
0601ARC5N       20240101000525100000005000 0500000050000370   
0601ARC5N       20240101000530100000005000 0500000050000379   
0601ARC5N       20240101000535100000005000 0500000050000388   
0601ARC5N       20240101000540100000005000 0500000050000397   
0601ARC5N       20240101000545100000005000 0500000050000406   
0601ARC5N       20240101000550100000005000 0500000050000414   
0601ARC5N       20240101000555100000005000 0500000050000423   
0601ARC5N       20240101000560100000005000 0500000050000431   
0601ARC5N       20240101000565100000005000 0500000050000439   
0601ARC5N       20240101000570100000005000 0500000050000447   
0601ARC5N       20240101000575100000005000 0500000050000453   
0601ARC5N       20240101000580100000005000 0500000050000458   
0601ARC5N       20240101000585100000005000 0500000050000465   
0601ARC5N       20240101000590100000005000 0500000050000470   
0601ARC5N       20240101000595100000005000 0500000050000476   
0601ARC5N       20240101000600100000005000 0500000050000481   
0601ARC5N       20240101000605100000005000 0500000050000487   
0601ARC5N       20240101000610100000005000 0500000050000494   
0601ARC5N       20240101000615100000005000 0500000050000500   
0601ARC5N       20240101000620100000005000 0500000050000505   
0601ARC5N       20240101000625100000005000 0500000050000512   
0601ARC5N       20240101000630100000005000 0500000050000517   
0601ARC5N       20240101000635100000005000 0500000050000523   
0601ARC5N       20240101000640100000005000 0500000050000530   
0601ARC5N       20240101000645100000005000 0500000050000535   
0601ARC5N       20240101000650100000005000 0500000050000541   
0601ARC5N       20240101000655100000005000 0500000050000546   
0601ARC5N       20240101000660100000005000 0500000050000552   
0601ARC5N       20240101000665100000005000 0500000050000558   
0601ARC5N       20240101000670100000005000 0500000050000563   
0601ARC5N       20240101000675100000005000 0500000050000569   
0601ARC5N       20240101000680100000005000 0500000050000574   
0601ARC5N       20240101000685100000005000 0500000050000579   
0601ARC5N       20240101000690100000005000 0500000050000586   
0601ARC5N       20240101000695100000005000 0500000050000591   
0601ARC5N       20240101000700100000005000 0500000050000595   
0601ARC5N       20240101000705100000005000 0500000050000601   
0601ARC5N       20240101000710100000005000 0500000050000606   
0601ARC5N       20240101000715100000005000 0500000050000612   
0601ARC5N       20240101000720100000005000 0500000050000616   
0601ARC5N       20240101000725100000005000 0500000050000621   
0601ARC5N       20240101000730100000005000 0500000050000626   
0601ARC5N       20240101000735100000005000 0500000050000631   
0601ARC5N       20240101000740100000005000 0500000050000637   
0601ARC5N       20240101000745100000005000 0500000050000641   
0601ARC5N       20240101000750100000005000 0500000050000645   
0601ARC5N       20240101000755100000005000 0500000050000650   
0601ARC5N       20240101000760100000005000 0500000050000655   
0601ARC5N       20240101000765100000005000 0500000050000660   
0601ARC5N       20240101000770100000005000 0500000050000665   
0601ARC5N       20240101000775100000005000 0500000050000669   
0601ARC5N       20240101000780100000005000 0500000050000673   
0601ARC5N       20240101000785100000005000 0500000050000678   
0601ARC5N       20240101000790100000005000 0500000050000683   
0601ARC5N       20240101000795100000005000 0500000050000687   
0601ARC5N       20240101000800100000005000 0500000050000691   
0601ARC5N       20240101000805100000005000 0500000050000696   
0601ARC5N       20240101000810100000005000 0500000050000700   
0601ARC5N       20240101000815100000005000 0500000050000706   
0601ARC5N       20240101000820100000005000 0500000050000710   
0601ARC5N       20240101000825100000005000 0500000050000714   
0601ARC5N       20240101000830100000005000 0500000050000719   
0601ARC5N       20240101000835100000005000 0500000050000723   
0601ARC5N       20240101000840100000005000 0500000050000729   
0601ARC5N       20240101000845100000005000 0500000050000733   
0601ARC5N       20240101000850100000005000 0500000050000737   
0601ARC5N       20240101000855100000005000 0500000050000742   
0601ARC5N       20240101000860100000005000 0500000050000746   
0601ARC5N       20240101000865100000005000 0500000050000752   
0601ARC5N       20240101000870100000005000 0500000050000758   
0601ARC5N       20240101000875100000005000 0500000050000763   
0601ARC5N       20240101000880100000005000 0500000050000769   
0601ARC5N       20240101000885100000005000 0500000050000774   
0601ARC5N       20240101000890100000005000 0500000050000780   
0601ARC5N       20240101000895100000005000 0500000050000786   
0601ARC5N       20240101000900100000005000 0500000050000791   
0601ARC5N       20240101000905100000005000 0500000050000797   
0601ARC5N       20240101000910100000005000 0500000050000802   
0601ARC5N       20240101000915100000005000 0500000050000807   
0601ARC5N       20240101000920100000005000 0500000050000813   
0601ARC5N       20240101000925100000005000 0500000050000818   
0601ARC5N       20240101000930100000005000 0500000050000823   
0601ARC5N       20240101000935100000005000 0500000050000829   
0601ARC5N       20240101000940100000005000 0500000050000834   
0601ARC5N       20240101000945100000005000 0500000050000840   
0601ARC5N       20240101000950100000005000 0500000050000844   
0601ARC5N       20240101000955100000005000 0500000050000849   
0601ARC5N       20240101000960100000005000 0500000050000854   
0601ARC5N       20240101000965100000005000 0500000050000859   
0601ARC5N       20240101000970100000005000 0500000050000865   
0601ARC5N       20240101000975100000005000 0500000050000869   
0601ARC5N       20240101000980100000005000 0500000050000874   
0601ARC5N       20240101000985100000005000 0500000050000879   
0601ARC5N       20240101000990100000005000 0500000050000884   
0601ARC5N       20240101000995100000005000 0500000050000889   
0601ARC5N       20240101001000100000005000 0500000050000894   
0601ARC5N       20240101001005100000005000 0500000050000898   
0601ARC5N       20240101001010100000005000 0500000050000903   
0601ARC5N       20240101001015100000005000 0500000050000907   
0601ARC5N       20240101001020100000005000 0500000050000913   
0601ARC5N       20240101001025100000005000 0500000050000918   
0601ARC5N       20240101001030100000005000 0500000050000922   
0601ARC5N       20240101001035100000005000 0500000050000927   
0601ARC5N       20240101001040100000005000 0500000050000932   
0601ARC5N       20240101001045100000005000 0500000050000937   
0601ARC5N       20240101001050100000005000 0500000050000941   
0601ARC5N       20240101001055100000005000 0500000050000946   
0601ARC5N       20240101001060100000005000 0500000050000951   
0601ARC5N       20240101001065100000005000 0500000050000955   
0601ARC5N       20240101001070100000005000 0500000050000961   
0601ARC5N       20240101001075100000005000 0500000050000965   
0601ARC5N       20240101001080100000005000 0500000050000970   
0601ARC5N       20240101001085100000005000 0500000050000974   
0601ARC5N       20240101001090100000005000 0500000050000979   
0601ARC5N       20240101001095100000005000 0500000050000984   
0601ARC5N       20240101001100100000005000 0500000050000988   
0601ARC5N       20240101001105100000005000 0500000050000992   
0601ARC5N       20240101001110100000005000 0500000050000997   
0601ARC5N       20240101001115100000005000 0500000050001001   
0601ARC5N       20240101001120100000005000 0500000050001005   
0601ARC5N       20240101001125100000005000 0500000050001010   
0601ARC5N       20240101001130100000005000 0500000050001013   
0601ARC5N       20240101001135100000005000 0500000050001018   
0601ARC5N       20240101001140100000005000 0500000050001021   
0601ARC5N       20240101001145100000005000 0500000050001025   
0601ARC5N       20240101001150100000005000 0500000050001030   
0601ARC5N       20240101001155100000005000 0500000050001034   
0601ARC5N       20240101001160100000005000 0500000050001039   
0601ARC5N       20240101001165100000005000 0500000050001043   
0601ARC5N       20240101001170100000005000 0500000050001046   
0601ARC5N       20240101001175100000005000 0500000050001051   
0601ARC5N       20240101001180100000005000 0500000050001055   
0601ARC5N       20240101001185100000005000 0500000050001059   
0601ARC5N       20240101001190100000005000 0500000050001063   
0601ARC5N       20240101001195100000005000 0500000050001067   
0601ARC5N       20240101001200100000005000 0500000050001072   
0601ARC5N       20240101001205100000005000 0500000050001076   
0601ARC5N       20240101001210100000005000 0500000050001079   
0601ARC5N       20240101001215100000005000 0500000050001083   
0601ARC5N       20240101001220100000005000 0500000050001087   
0601ARC5N       20240101001225100000005000 0500000050001091   
0601ARC5N       20240101001230100000005000 0500000050001095   
0601ARC5N       20240101001235100000005000 0500000050001099   
0601ARC5N       20240101001240100000005000 0500000050001103   
0601ARC5N       20240101001245100000005000 0500000050001107   
0601ARC5N       20240101001250100000005000 0500000050001111   
0601ARC5N       20240101001255100000005000 0500000050001115   
0601ARC5N       20240101001260100000005000 0500000050001120   
0601ARC5N       20240101001265100000005000 0500000050001123   
0601ARC5N       20240101001270100000005000 0500000050001127   
0601ARC5N       20240101001275100000005000 0500000050001132   
0601ARC5N       20240101001280100000005000 0500000050001136   
0601ARC5N       20240101001285100000005000 0500000050001139   
0601ARC5N       20240101001290100000005000 0500000050001144   
0601ARC5N       20240101001295100000005000 0500000050001148   
0601ARC5N       20240101001300100000005000 0500000050001152   
0601ARC5N       20240101001305100000005000 0500000050001156   
0601ARC5N       20240101001310100000005000 0500000050001160   
0601ARC5N       20240101001315100000005000 0500000050001163   
0601ARC5N       20240101001320100000005000 0500000050001168   
0601ARC5N       20240101001325100000005000 0500000050001172   
0601ARC5N       20240101001330100000005000 0500000050001175   
0601ARC5N       20240101001335100000005000 0500000050001179   
0601ARC5N       20240101001340100000005000 0500000050001183   
0601ARC5N       20240101001345100000005000 0500000050001187   
0601ARC5N       20240101001350100000005000 0500000050001190   
0601ARC5N       20240101001355100000005000 0500000050001195   
0601ARC5N       20240101001360100000005000 0500000050001198   
0601ARC5N       20240101001365100000005000 0500000050001202   
0601ARC5N       20240101001370100000005000 0500000050001207   
0601ARC5N       20240101001375100000005000 0500000050001210   
0601ARC5N       20240101001380100000005000 0500000050001214   
0601ARC5N       20240101001385100000005000 0500000050001218   
0601ARC5N       20240101001390100000005000 0500000050001222   
0601ARC5N       20240101001395100000005000 0500000050001225   
0601ARC5N       20240101001400100000005000 0500000050001230   
0601ARC5N       20240101001405100000005000 0500000050001233   
0601ARC5N       20240101001410100000005000 0500000050001237   
0601ARC5N       20240101001415100000005000 0500000050001241   
0601ARC5N       20240101001420100000005000 0500000050001244   
0601ARC5N       20240101001425100000005000 0500000050001248   
0601ARC5N       20240101001430100000005000 0500000050001252   
0601ARC5N       20240101001435100000005000 0500000050001256   
0601ARC5N       20240101001440100000005000 0500000050001260   
0601ARC5N       20240101001445100000005000 0500000050001264   
0601ARC5N       20240101001450100000005000 0500000050001268   
0601ARC5N       20240101001455100000005000 0500000050001271   
0601ARC5N       20240101001460100000005000 0500000050001275   
0601ARC5N       20240101001465100000005000 0500000050001279   
0601ARC5N       20240101001470100000005000 0500000050001282   
0601ARC5N       20240101001475100000005000 0500000050001287   
0601ARC5N       20240101001480100000005000 0500000050001290   
0601ARC5N       20240101001485100000005000 0500000050001294   
0601ARC5N       20240101001490100000005000 0500000050001297   
0601ARC5N       20240101001495100000005000 0500000050001302   
0601ARC5N       20240101001500100000005000 0500000050001306   
0601ARC5N       20240101001505100000005000 0500000050001309   
0601ARC5N       20240101001510100000005000 0500000050001314   
0601ARC5N       20240101001515100000005000 0500000050001317   
0601ARC5N       20240101001520100000005000 0500000050001321   
0601ARC5N       20240101001525100000005000 0500000050001326   
0601ARC5N       20240101001530100000005000 0500000050001329   
0601ARC5N       20240101001535100000005000 0500000050001333   
0601ARC5N       20240101001540100000005000 0500000050001338   
0601ARC5N       20240101001545100000005000 0500000050001342   
0601ARC5N       20240101001550100000005000 0500000050001345   
0601ARC5N       20240101001555100000005000 0500000050001351   
0601ARC5N       20240101001560100000005000 0500000050001354   
0601ARC5N       20240101001565100000005000 0500000050001358   
0601ARC5N       20240101001570100000005000 0500000050001363   
0601ARC5N       20240101001575100000005000 0500000050001367   
0601ARC5N       20240101001580100000005000 0500000050001371   
0601ARC5N       20240101001585100000005000 0500000050001376   
0601ARC5N       20240101001590100000005000 0500000050001380   
0601ARC5N       20240101001595100000005000 0500000050001384   
0601ARC5N       20240101001600100000005000 0500000050001388   
0601ARC5N       20240101001605100000005000 0500000050001392   
0601ARC5N       20240101001610100000005000 0500000050001396   
0601ARC5N       20240101001615100000005000 0500000050001400   
0601ARC5N       20240101001620100000005000 0500000050001405   
0601ARC5N       20240101001625100000005000 0500000050001408   
0601ARC5N       20240101001630100000005000 0500000050001413   
0601ARC5N       20240101001635100000005000 0500000050001417   
0601ARC5N       20240101001640100000005000 0500000050001420   
0601ARC5N       20240101001645100000005000 0500000050001424   
0601ARC5N       20240101001650100000005000 0500000050001429   
0601ARC5N       20240101001655100000005000 0500000050001432   
0601ARC5N       20240101001660100000005000 0500000050001436   
0601ARC5N       20240101001665100000005000 0500000050001441   
0601ARC5N       20240101001670100000005000 0500000050001444   
0601ARC5N       20240101001675100000005000 0500000050001448   
0601ARC5N       20240101001680100000005000 0500000050001453   
0601ARC5N       20240101001685100000005000 0500000050001456   
0601ARC5N       20240101001690100000005000 0500000050001460   
0601ARC5N       20240101001695100000005000 0500000050001465   
0601ARC5N       20240101001700100000005000 0500000050001468   
0601ARC5N       20240101001705100000005000 0500000050001472   
0601ARC5N       20240101001710100000005000 0500000050001476   
0601ARC5N       20240101001715100000005000 0500000050001480   
0601ARC5N       20240101001720100000005000 0500000050001483   
0601ARC5N       20240101001725100000005000 0500000050001487   
0601ARC5N       20240101001730100000005000 0500000050001491   
0601ARC5N       20240101001735100000005000 0500000050001494   
0601ARC5N       20240101001740100000005000 0500000050001498   
0601ARC5N       20240101001745100000005000 0500000050001502   
0601ARC5N       20240101001750100000005000 0500000050001506   
0601ARC5N       20240101001755100000005000 0500000050001510   
0601ARC5N       20240101001760100000005000 0500000050001513   
0601ARC5N       20240101001765100000005000 0500000050001517   
0601ARC5N       20240101001770100000005000 0500000050001520   
0601ARC5N       20240101001775100000005000 0500000050001524   
0601ARC5N       20240101001780100000005000 0500000050001527   
0601ARC5N       20240101001785100000005000 0500000050001531   
0601ARC5N       20240101001790100000005000 0500000050001535   
0601ARC5N       20240101001795100000005000 0500000050001538   
0601ARC5N       20240101001800100000005000 0500000050001541   
0601ARC5N       20240101001805100000005000 0500000050001545   
0601ARC5N       20240101001810100000005000 0500000050001549   
0601ARC5N       20240101001815100000005000 0500000050001552   
0601ARC5N       20240101001820100000005000 0500000050001556   
0601ARC5N       20240101001825100000005000 0500000050001559   
0601ARC5N       20240101001830100000005000 0500000050001562   
0601ARC5N       20240101001835100000005000 0500000050001566   
0601ARC5N       20240101001840100000005000 0500000050001569   
0601ARC5N       20240101001845100000005000 0500000050001572   
0601ARC5N       20240101001850100000005000 0500000050001576   
0601ARC5N       20240101001855100000005000 0500000050001579   
0601ARC5N       20240101001860100000005000 0500000050001582   
0601ARC5N       20240101001865100000005000 0500000050001586   
0601ARC5N       20240101001870100000005000 0500000050001589   
0601ARC5N       20240101001875100000005000 0500000050001592   
0601ARC5N       20240101001880100000005000 0500000050001596   
0601ARC5N       20240101001885100000005000 0500000050001599   
0601ARC5N       20240101001890100000005000 0500000050001602   
0601ARC5N       20240101001895100000005000 0500000050001606   
0601ARC5N       20240101001900100000005000 0500000050001609   
0601ARC5N       20240101001905100000005000 0500000050001612   
0601ARC5N       20240101001910100000005000 0500000050001615   
0601ARC5N       20240101001915100000005000 0500000050001618   
0601ARC5N       20240101001920100000005000 0500000050001621   
0601ARC5N       20240101001925100000005000 0500000050001625   
0601ARC5N       20240101001930100000005000 0500000050001628   
0601ARC5N       20240101001935100000005000 0500000050001631   
0601ARC5N       20240101001940100000005000 0500000050001633   
0601ARC5N       20240101001945100000005000 0500000050001637   
0601ARC5N       20240101001950100000005000 0500000050001640   
0601ARC5N       20240101001955100000005000 0500000050001642   
0601ARC5N       20240101001960100000005000 0500000050001646   
0601ARC5N       20240101001965100000005000 0500000050001649   
0601ARC5N       20240101001970100000005000 0500000050001652   
0601ARC5N       20240101001975100000005000 0500000050001655   
0601ARC5N       20240101001980100000005000 0500000050001658   
0601ARC5N       20240101001985100000005000 0500000050001661   
0601ARC5N       20240101001990100000005000 0500000050001664   
0601ARC5N       20240101001995100000005000 0500000050001667   
0601ARC5N       20240101002000100000005000 0500000050001669   
0601ARC5N       20240101002005100000005000 0500000050001673   
0601ARC5N       20240101002010100000005000 0500000050001676   
0601ARC5N       20240101002015100000005000 0500000050001678   
0601ARC5N       20240101002020100000005000 0500000050001681   
0601ARC5N       20240101002025100000005000 0500000050001684   
0601ARC5N       20240101002030100000005000 0500000050001687   
0601ARC5N       20240101002035100000005000 0500000050001690   
0601ARC5N       20240101002040100000005000 0500000050001693   
0601ARC5N       20240101002045100000005000 0500000050001695   
0601ARC5N       20240101002050100000005000 0500000050001698   
0601ARC5N       20240101002055100000005000 0500000050001701   
0601ARC5N       20240101002060100000005000 0500000050001704   
0601ARC5N       20240101002065100000005000 0500000050001707   
0601ARC5N       20240101002070100000005000 0500000050001710   
0601ARC5N       20240101002075100000005000 0500000050001712   
0601ARC5N       20240101002080100000005000 0500000050001714   
0601ARC5N       20240101002085100000005000 0500000050001718   
0601ARC5N       20240101002090100000005000 0500000050001720   
0601ARC5N       20240101002095100000005000 0500000050001723   
0601ARC5N       20240101002100100000005000 0500000050001726   
0601ARC5N       20240101002105100000005000 0500000050001728   
0601ARC5N       20240101002110100000005000 0500000050001731   
0601ARC5N       20240101002115100000005000 0500000050001734   
0601ARC5N       20240101002120100000005000 0500000050001736   
0601ARC5N       20240101002125100000005000 0500000050001739   
0601ARC5N       20240101002130100000005000 0500000050001742   
0601ARC5N       20240101002135100000005000 0500000050001744   
0601ARC5N       20240101002140100000005000 0500000050001746   
0601ARC5N       20240101002145100000005000 0500000050001750   
0601ARC5N       20240101002150100000005000 0500000050001752   
0601ARC5N       20240101002155100000005000 0500000050001754   
0601ARC5N       20240101002160100000005000 0500000050001757   
0601ARC5N       20240101002165100000005000 0500000050001760   
0601ARC5N       20240101002170100000005000 0500000050001762   
0601ARC5N       20240101002175100000005000 0500000050001765   
0601ARC5N       20240101002180100000005000 0500000050001767   
0601ARC5N       20240101002185100000005000 0500000050001769   
0601ARC5N       20240101002190100000005000 0500000050001772   
0601ARC5N       20240101002195100000005000 0500000050001775   
0601ARC5N       20240101002200100000005000 0500000050001777   
0601ARC5N       20240101002205100000005000 0500000050001780   
0601ARC5N       20240101002210100000005000 0500000050001782   
0601ARC5N       20240101002215100000005000 0500000050001784   
0601ARC5N       20240101002220100000005000 0500000050001787   
0601ARC5N       20240101002225100000005000 0500000050001789   
0601ARC5N       20240101002230100000005000 0500000050001792   
0601ARC5N       20240101002235100000005000 0500000050001794   
0601ARC5N       20240101002240100000005000 0500000050001797   
0601ARC5N       20240101002245100000005000 0500000050001799   
0601ARC5N       20240101002250100000005000 0500000050001801   
0601ARC5N       20240101002255100000005000 0500000050001804   
0601ARC5N       20240101002260100000005000 0500000050001806   
0601ARC5N       20240101002265100000005000 0500000050001808   
0601ARC5N       20240101002270100000005000 0500000050001811   
