00AI               20231227                                                                                   
0601AIC3Y       20240101000725100000005000 0300000000000711   
0601AIC3Y       20240101000730100000005000 0300000000000715   
0601AIC3Y       20240101000735100000005000 0300000000000720   
0601AIC3Y       20240101000740100000005000 0300000000000725   
0601AIC3Y       20240101000745100000005000 0300000000000729   
0601AIC3Y       20240101000750100000005000 0300000000000735   
0601AIC3Y       20240101000755100000005000 0300000000000739   
0601AIC3Y       20240101000760100000005000 0300000000000744   
0601AIC3Y       20240101000765100000005000 0300000000000748   
0601AIC3Y       20240101000770100000005000 0300000000000753   
0601AIC3Y       20240101000775100000005000 0300000000000758   
0601AIC3Y       20240101000780100000005000 0300000000000762   
0601AIC3Y       20240101000785100000005000 0300000000000767   
0601AIC3Y       20240101000790100000005000 0300000000000771   
0601AIC3Y       20240101000795100000005000 0300000000000775   
0601AIC3Y       20240101000800100000005000 0300000000000780   
0601AIC3Y       20240101000805100000005000 0300000000000784   
0601AIC3Y       20240101000810100000005000 0300000000000788   
0601AIC3Y       20240101000815100000005000 0300000000000793   
0601AIC3Y       20240101000820100000005000 0300000000000796   
0601AIC3Y       20240101000825100000005000 0300000000000801   
0601AIC3Y       20240101000830100000005000 0300000000000805   
0601AIC3Y       20240101000835100000005000 0300000000000808   
0601AIC3Y       20240101000840100000005000 0300000000000813   
0601AIC3Y       20240101000845100000005000 0300000000000817   
0601AIC3Y       20240101000850100000005000 0300000000000821   
0601AIC3Y       20240101000855100000005000 0300000000000824   
0601AIC3Y       20240101000860100000005000 0300000000000829   
0601AIC3Y       20240101000865100000005000 0300000000000833   
0601AIC3Y       20240101000870100000005000 0300000000000837   
0601AIC3Y       20240101000875100000005000 0300000000000841   
0601AIC3Y       20240101000880100000005000 0300000000000845   
0601AIC3Y       20240101000885100000005000 0300000000000850   
0601AIC3Y       20240101000890100000005000 0300000000000854   
0601AIC3Y       20240101000895100000005000 0300000000000857   
0601AIC3Y       20240101000900100000005000 0300000000000861   
0601AIC3Y       20240101000905100000005000 0300000000000865   
0601AIC3Y       20240101000910100000005000 0300000000000869   
0601AIC3Y       20240101000915100000005000 0300000000000873   
0601AIC3Y       20240101000920100000005000 0300000000000877   
0601AIC3Y       20240101000925100000005000 0300000000000881   
0601AIC3Y       20240101000930100000005000 0300000000000885   
0601AIC3Y       20240101000935100000005000 0300000000000889   
0601AIC3Y       20240101000940100000005000 0300000000000892   
0601AIC3Y       20240101000945100000005000 0300000000000896   
0601AIC3Y       20240101000950100000005000 0300000000000900   
0601AIC3Y       20240101000955100000005000 0300000000000902   
0601AIC3Y       20240101000960100000005000 0300000000000906   
0601AIC3Y       20240101000965100000005000 0300000000000911   
0601AIC3Y       20240101000970100000005000 0300000000000914   
0601AIC3Y       20240101000975100000005000 0300000000000919   
0601AIC3Y       20240101000980100000005000 0300000000000922   
0601AIC3Y       20240101000985100000005000 0300000000000926   
0601AIC3Y       20240101000990100000005000 0300000000000930   
0601AIC3Y       20240101000995100000005000 0300000000000933   
0601AIC3Y       20240101001000100000005000 0300000000000938   
0601AIC3Y       20240101001005100000005000 0300000000000941   
0601AIC3Y       20240101001010100000005000 0300000000000945   
0601AIC3Y       20240101001015100000005000 0300000000000949   
0601AIC3Y       20240101001020100000005000 0300000000000954   
0601AIC3Y       20240101001025100000005000 0300000000000957   
0601AIC3Y       20240101001030100000005000 0300000000000961   
0601AIC3Y       20240101001035100000005000 0300000000000965   
0601AIC3Y       20240101001040100000005000 0300000000000969   
0601AIC3Y       20240101001045100000005000 0300000000000972   
0601AIC3Y       20240101001050100000005000 0300000000000976   
0601AIC3Y       20240101001055100000005000 0300000000000980   
0601AIC3Y       20240101001060100000005000 0300000000000984   
0601AIC3Y       20240101001065100000005000 0300000000000987   
0601AIC3Y       20240101001070100000005000 0300000000000990   
0601AIC3Y       20240101001075100000005000 0300000000000994   
0601AIC3Y       20240101001080100000005000 0300000000000998   
0601AIC3Y       20240101001085100000005000 0300000000001001   
0601AIC3Y       20240101001090100000005000 0300000000001005   
0601AIC3Y       20240101001095100000005000 0300000000001009   
0601AIC3Y       20240101001100100000005000 0300000000001011   
0601AIC3Y       20240101001105100000005000 0300000000001015   
0601AIC3Y       20240101001110100000005000 0300000000001018   
0601AIC3Y       20240101001115100000005000 0300000000001022   
0601AIC3Y       20240101001120100000005000 0300000000001025   
0601AIC3Y       20240101001125100000005000 0300000000001030   
0601AIC3Y       20240101001130100000005000 0300000000001033   
0601AIC3Y       20240101001135100000005000 0300000000001036   
0601AIC3Y       20240101001140100000005000 0300000000001040   
0601AIC3Y       20240101001145100000005000 0300000000001044   
0601AIC3Y       20240101001150100000005000 0300000000001047   
0601AIC3Y       20240101001155100000005000 0300000000001051   
0601AIC3Y       20240101001160100000005000 0300000000001055   
0601AIC3Y       20240101001165100000005000 0300000000001058   
0601AIC3Y       20240101001170100000005000 0300000000001062   
0601AIC3Y       20240101001175100000005000 0300000000001065   
0601AIC3Y       20240101001180100000005000 0300000000001069   
0601AIC3Y       20240101001185100000005000 0300000000001072   
0601AIC3Y       20240101001190100000005000 0300000000001075   
0601AIC3Y       20240101001195100000005000 0300000000001079   
0601AIC3Y       20240101001200100000005000 0300000000001082   
0601AIC3Y       20240101001205100000005000 0300000000001086   
0601AIC3Y       20240101001210100000005000 0300000000001089   
0601AIC3Y       20240101001215100000005000 0300000000001092   
0601AIC3Y       20240101001220100000005000 0300000000001095   
0601AIC3Y       20240101001225100000005000 0300000000001099   
0601AIC3Y       20240101001230100000005000 0300000000001103   
0601AIC3Y       20240101001235100000005000 0300000000001106   
0601AIC3Y       20240101001240100000005000 0300000000001110   
0601AIC3Y       20240101001245100000005000 0300000000001113   
0601AIC3Y       20240101001250100000005000 0300000000001117   
0601AIC3Y       20240101001255100000005000 0300000000001120   
0601AIC3Y       20240101001260100000005000 0300000000001124   
0601AIC3Y       20240101001265100000005000 0300000000001127   
0601AIC3Y       20240101001270100000005000 0300000000001131   
0601AIC3Y       20240101001275100000005000 0300000000001134   
0601AIC3Y       20240101001280100000005000 0300000000001138   
0601AIC3Y       20240101001285100000005000 0300000000001142   
0601AIC3Y       20240101001290100000005000 0300000000001146   
0601AIC3Y       20240101001295100000005000 0300000000001150   
0601AIC3Y       20240101001300100000005000 0300000000001154   
0601AIC3Y       20240101001305100000005000 0300000000001158   
0601AIC3Y       20240101001310100000005000 0300000000001162   
0601AIC3Y       20240101001315100000005000 0300000000001165   
0601AIC3Y       20240101001320100000005000 0300000000001169   
0601AIC3Y       20240101001325100000005000 0300000000001173   
0601AIC3Y       20240101001330100000005000 0300000000001177   
0601AIC3Y       20240101001335100000005000 0300000000001181   
0601AIC3Y       20240101001340100000005000 0300000000001184   
0601AIC3Y       20240101001345100000005000 0300000000001188   
0601AIC3Y       20240101001350100000005000 0300000000001192   
0601AIC3Y       20240101001355100000005000 0300000000001196   
0601AIC3Y       20240101001360100000005000 0300000000001200   
0601AIC3Y       20240101001365100000005000 0300000000001204   
0601AIC3Y       20240101001370100000005000 0300000000001207   
0601AIC3Y       20240101001375100000005000 0300000000001211   
0601AIC3Y       20240101001380100000005000 0300000000001215   
0601AIC3Y       20240101001385100000005000 0300000000001219   
0601AIC3Y       20240101001390100000005000 0300000000001223   
0601AIC3Y       20240101001395100000005000 0300000000001227   
0601AIC3Y       20240101001400100000005000 0300000000001231   
0601AIC3Y       20240101001405100000005000 0300000000001236   
0601AIC3Y       20240101001410100000005000 0300000000001240   
0601AIC3Y       20240101001415100000005000 0300000000001244   
0601AIC3Y       20240101001420100000005000 0300000000001249   
0601AIC3Y       20240101001425100000005000 0300000000001253   
0601AIC3Y       20240101001430100000005000 0300000000001257   
0601AIC3Y       20240101001435100000005000 0300000000001261   
0601AIC3Y       20240101001440100000005000 0300000000001265   
0601AIC3Y       20240101001445100000005000 0300000000001269   
0601AIC3Y       20240101001450100000005000 0300000000001274   
0601AIC3Y       20240101001455100000005000 0300000000001278   
0601AIC3Y       20240101001460100000005000 0300000000001282   
0601AIC3Y       20240101001465100000005000 0300000000001286   
0601AIC3Y       20240101001470100000005000 0300000000001290   
0601AIC3Y       20240101001475100000005000 0300000000001294   
0601AIC3Y       20240101001480100000005000 0300000000001298   
0601AIC3Y       20240101001485100000005000 0300000000001302   
0601AIC3Y       20240101001490100000005000 0300000000001306   
0601AIC3Y       20240101001495100000005000 0300000000001310   
0601AIC3Y       20240101001500100000005000 0300000000001314   
0601AIC3Y       20240101001505100000005000 0300000000001318   
0601AIC3Y       20240101001510100000005000 0300000000001322   
0601AIC3Y       20240101001515100000005000 0300000000001326   
0601AIC3Y       20240101001520100000005000 0300000000001329   
0601AIC3Y       20240101001525100000005000 0300000000001334   
0601AIC3Y       20240101001530100000005000 0300000000001338   
0601AIC3Y       20240101001535100000005000 0300000000001341   
0601AIC3Y       20240101001540100000005000 0300000000001345   
0601AIC3Y       20240101001545100000005000 0300000000001349   
0601AIC3Y       20240101001550100000005000 0300000000001353   
0601AIC3Y       20240101001555100000005000 0300000000001357   
0601AIC3Y       20240101001560100000005000 0300000000001360   
0601AIC3Y       20240101001565100000005000 0300000000001364   
0601AIC3Y       20240101001570100000005000 0300000000001367   
0601AIC3Y       20240101001575100000005000 0300000000001371   
0601AIC3Y       20240101001580100000005000 0300000000001374   
0601AIC3Y       20240101001585100000005000 0300000000001378   
0601AIC3Y       20240101001590100000005000 0300000000001382   
0601AIC3Y       20240101001595100000005000 0300000000001385   
0601AIC3Y       20240101001600100000005000 0300000000001389   
0601AIC3Y       20240101001605100000005000 0300000000001393   
0601AIC3Y       20240101001610100000005000 0300000000001396   
0601AIC3Y       20240101001615100000005000 0300000000001400   
0601AIC3Y       20240101001620100000005000 0300000000001403   
0601AIC3Y       20240101001625100000005000 0300000000001406   
0601AIC3Y       20240101001630100000005000 0300000000001410   
0601AIC3Y       20240101001635100000005000 0300000000001414   
0601AIC3Y       20240101001640100000005000 0300000000001417   
0601AIC3Y       20240101001645100000005000 0300000000001420   
0601AIC3Y       20240101001650100000005000 0300000000001424   
0601AIC3Y       20240101001655100000005000 0300000000001427   
0601AIC3Y       20240101001660100000005000 0300000000001430   
0601AIC3Y       20240101001665100000005000 0300000000001434   
0601AIC3Y       20240101001670100000005000 0300000000001437   
0601AIC3Y       20240101001675100000005000 0300000000001440   
0601AIC3Y       20240101001680100000005000 0300000000001444   
0601AIC3Y       20240101001685100000005000 0300000000001447   
0601AIC3Y       20240101001690100000005000 0300000000001450   
0601AIC3Y       20240101001695100000005000 0300000000001454   
0601AIC3Y       20240101001700100000100000 0300000000001486   
0601AIC3Y       20240101001800100000100000 0300000000001545   
0601AIC3Y       20240101001900100000100000 0300000000001598   
0601AIC3Y       20240101002000100000100000 0300000000001647   
0601AIC3Y       20240101002100100000100000 0300000000001692   
0601AIC3Y       20240101002200100000100000 0300000000001734   
0601AIC3Y       20240101002300100000100000 0300000000001772   
0601AIC3Y       20240101002400100000100000 0300000000001807   
0601AIC3Y       20240101002500100000100000 0300000000001839   
0601AIC3Y       20240101002600100000100000 0300000000001867   
0601AIC3Y       20240101002700100000100000 0300000000001893   
0601AIC3Y       20240101002800100000100000 0300000000001917   
0601AIC3Y       20240101002900100000100000 0300000000001940   
0601AIC3Y       20240101003000100000100000 0300000000001962   
0601AIC3Y       20240101003100100000100000 0300000000001982   
0601AIC3Y       20240101003200100000100000 0300000000002001   
0601AIC3Y       20240101003300100000100000 0300000000002019   
0601AIC3Y       20240101003400100000100000 0300000000002036   
0601AIC3Y       20240101003500100000100000 0300000000002052   
0601AIC3Y       20240101003600100000100000 0300000000002067   
0601AIC3Y       20240101003700100000100000 0300000000002079   
0601AIC3Y       20240101003800100000100000 0300000000002091   
0601AIC3Y       20240101003900100000100000 0300000000002103   
0601AIC3Y       20240101004000100000100000 0300000000002113   
0601AIC3Y       20240101004100100000100000 0300000000002123   
0601AIC3Y       20240101004200100000100000 0300000000002133   
0601AIC3Y       20240101004300100000100000 0300000000002143   
0601AIC3Y       20240101004400100000100000 0300000000002151   
0601AIC3Y       20240101004500100000100000 0300000000002160   
0601AIC3Y       20240101004600100000100000 0300000000002168   
0601AIC3Y       20240101004700100000100000 0300000000002176   
0601AIC3Y       20240101004800100000100000 0300000000002184   
0601AIC3Y       20240101004900100000100000 0300000000002191   
0601AIC3Y       20240101005000100000100000 0300000000002198   
0601AIC3Y       20240101005100100000100000 0300000000002205   
0601AIC3Y       20240101005200100000100000 0300000000002211   
0601AIC3Y       20240101005300100000100000 0300000000002217   
0601AIC3Y       20240101005400100000100000 0300000000002223   
0601AIC3Y       20240101005500100000100000 0300000000002229   
0601AIC3Y       20240101005600100000100000 0300000000002235   
0601AIC3Y       20240101005700100000100000 0300000000002240   
0601AIC3Y       20240101005800100000100000 0300000000002245   
0601AIC3Y       20240101005900100000100000 0300000000002251   
0601AIC3Y       20240101006000100000100000 0300000000002256   
0601AIC3Y       20240101006100100000100000 0300000000002260   
0601AIC3Y       20240101006200100000100000 0300000000002265   
0601AIC3Y       20240101006300100000100000 0300000000002269   
0601AIC3Y       20240101006400100000100000 0300000000002274   
0601AIC3Y       20240101006500100000100000 0300000000002278   
0601AIC3Y       20240101006600100000100000 0300000000002282   
0601AIC3Y       20240101006700100000100000 0300000000002286   
0601AIC3Y       20240101006800100000100000 0300000000002290   
0601AIC3Y       20240101006900100000100000 0300000000002294   
0601AIC3Y       20240101007000100000100000 0300000000002297   
0601AIC3Y       20240101007100100000100000 0300000000002301   
0601AIC3Y       20240101007200100000100000 0300000000002304   
0601AIC3Y       20240101007300100000100000 0300000000002308   
0601AIC3Y       20240101007400100000100000 0300000000002311   
0601AIC3Y       20240101007500100000100000 0300000000002314   
0601AIC3Y       20240101007600100000100000 0300000000002317   
0601AIC3Y       20240101007700100000100000 0300000000002320   
0601AIC3Y       20240101007800100000100000 0300000000002323   
0601AIC3Y       20240101007900100000100000 0300000000002326   
0601AIC3Y       20240101008000100000100000 0300000000002329   
0601AIC3Y       20240101008100100000100000 0300000000002332   
0601AIC3Y       20240101008200100000100000 0300000000002334   
0601AIC3Y       20240101008300100000100000 0300000000002337   
0601AIC3Y       20240101008400100000100000 0300000000002340   
0601AIC3Y       20240101008500100000100000 0300000000002342   
0601AIC3Y       20240101008600100000100000 0300000000002345   
0601AIC3Y       20240101008700100000100000 0300000000002347   
0601AIC3Y       20240101008800100000100000 0300000000002347   
0601AIC3Y       20240101008900100000100000 0300000000002348   
0601AIC3Y       20240101009000100000100000 0300000000002349   
0601AIC3Y       20240101009100100000100000 0300000000002350   
0601AIC3Y       20240101009200100000100000 0300000000002351   
0601AIC3Y       20240101009300100000100000 0300000000002352   
0601AIC3Y       20240101009400100000100000 0300000000002352   
0601AIC3Y       20240101009500100000100000 0300000000002353   
0601AIC3Y       20240101009600100000100000 0300000000002354   
0601AIC3Y       20240101009700100000100000 0300000000002355   
0601AIC3Y       20240101009800100000100000 0300000000002355   
0601AIC3Y       20240101009900100000100000 0300000000002356   
0601AIC3Y       20240101010000100000100000 0300000000002357   
0601AIC3Y       20240101010100100000100000 0300000000002357   
0601AIC3Y       20240101010200100000100000 0300000000002358   
0601AIC3Y       20240101010300100000100000 0300000000002359   
0601AIC3Y       20240101010400100000100000 0300000000002359   
0601AIC3Y       20240101010500100000100000 0300000000002360   
0601AIC3Y       20240101010600100000100000 0300000000002361   
0601AIC3Y       20240101010700100000100000 0300000000002361   
0601AIC3Y       20240101010800100000100000 0300000000002362   
0601AIC3Y       20240101010900100000100000 0300000000002362   
0601AIC3Y       20240101011000100000100000 0300000000002363   
0601AIC3Y       20240101011100100000100000 0300000000002363   
0601AIC3Y       20240101011200100000100000 0300000000002364   
0601AIC3Y       20240101011300100000100000 0300000000002365   
0601AIC3Y       20240101011400100000100000 0300000000002365   
0601AIC3Y       20240101011500100000100000 0300000000002366   
0601AIC3Y       20240101011600100000100000 0300000000002366   
0601AIC3Y       20240101011700100000100000 0300000000002367   
0601AIC3Y       20240101011800100000100000 0300000000002367   
0601AIC3Y       20240101011900100000100000 0300000000002368   
0601AIC3Y       20240101012000100000100000 0300000000002368   
0601AIC3Y       20240101012100100000100000 0300000000002368   
0601AIC3Y       20240101012200100000100000 0300000000002369   
0601AIC3Y       20240101012300100000100000 0300000000002369   
0601AIC3Y       20240101012400100000100000 0300000000002370   
0601AIC3Y       20240101012500100000100000 0300000000002370   
0601AIC3Y       20240101012600100000100000 0300000000002371   
0601AIC3Y       20240101012700100000100000 0300000000002371   
0601AIC4Y       20240101000000100000025000 0400000000000000   
0601AIC4Y       20240101000025100000005000 0400000000000000   
0601AIC4Y       20240101000030100000005000 0400000000000000   
0601AIC4Y       20240101000035100000005000 0400000000000000   
0601AIC4Y       20240101000040100000005000 0400000000000000   
0601AIC4Y       20240101000045100000005000 0400000000000000   
0601AIC4Y       20240101000050100000005000 0400000000000000   
0601AIC4Y       20240101000055100000005000 0400000000000000   
0601AIC4Y       20240101000060100000005000 0400000000000000   
0601AIC4Y       20240101000065100000005000 0400000000000000   
0601AIC4Y       20240101000070100000005000 0400000000000000   
0601AIC4Y       20240101000075100000005000 0400000000000000   
0601AIC4Y       20240101000080100000005000 0400000000000000   
0601AIC4Y       20240101000085100000005000 0400000000000000   
0601AIC4Y       20240101000090100000005000 0400000000000000   
0601AIC4Y       20240101000095100000005000 0400000000000000   
0601AIC4Y       20240101000100100000005000 0400000000000000   
0601AIC4Y       20240101000105100000005000 0400000000000000   
0601AIC4Y       20240101000110100000005000 0400000000000000   
0601AIC4Y       20240101000115100000005000 0400000000000000   
0601AIC4Y       20240101000120100000005000 0400000000000000   
0601AIC4Y       20240101000125100000005000 0400000000000000   
0601AIC4Y       20240101000130100000005000 0400000000000000   
0601AIC4Y       20240101000135100000005000 0400000000000000   
0601AIC4Y       20240101000140100000005000 0400000000000000   
0601AIC4Y       20240101000145100000005000 0400000000000000   
0601AIC4Y       20240101000150100000005000 0400000000000000   
0601AIC4Y       20240101000155100000005000 0400000000000000   
0601AIC4Y       20240101000160100000005000 0400000000000000   
0601AIC4Y       20240101000165100000005000 0400000000000000   
0601AIC4Y       20240101000170100000005000 0400000000000000   
0601AIC4Y       20240101000175100000005000 0400000000000000   
0601AIC4Y       20240101000180100000005000 0400000000000000   
0601AIC4Y       20240101000185100000005000 0400000000000000   
0601AIC4Y       20240101000190100000005000 0400000000000000   
0601AIC4Y       20240101000195100000005000 0400000000000000   
0601AIC4Y       20240101000200100000005000 0400000000000000   
0601AIC4Y       20240101000205100000005000 0400000000000000   
0601AIC4Y       20240101000210100000005000 0400000000000000   
0601AIC4Y       20240101000215100000005000 0400000000000000   
0601AIC4Y       20240101000220100000005000 0400000000000000   
0601AIC4Y       20240101000225100000005000 0400000000000000   
0601AIC4Y       20240101000230100000005000 0400000000000000   
0601AIC4Y       20240101000235100000005000 0400000000000004   
0601AIC4Y       20240101000240100000005000 0400000000000008   
0601AIC4Y       20240101000245100000005000 0400000000000012   
0601AIC4Y       20240101000250100000005000 0400000000000012   
0601AIC4Y       20240101000255100000005000 0400000000000016   
0601AIC4Y       20240101000260100000005000 0400000000000019   
0601AIC4Y       20240101000265100000005000 0400000000000022   
0601AIC4Y       20240101000270100000005000 0400000000000029   
0601AIC4Y       20240101000275100000005000 0400000000000032   
0601AIC4Y       20240101000280100000005000 0400000000000039   
0601AIC4Y       20240101000285100000005000 0400000000000042   
0601AIC4Y       20240101000290100000005000 0400000000000048   
0601AIC4Y       20240101000295100000005000 0400000000000054   
0601AIC4Y       20240101000300100000005000 0400000000000060   
0601AIC4Y       20240101000305100000005000 0400000000000065   
0601AIC4Y       20240101000310100000005000 0400000000000070   
0601AIC4Y       20240101000315100000005000 0400000000000079   
0601AIC4Y       20240101000320100000005000 0400000000000084   
0601AIC4Y       20240101000325100000005000 0400000000000089   
0601AIC4Y       20240101000330100000005000 0400000000000096   
0601AIC4Y       20240101000335100000005000 0400000000000104   
0601AIC4Y       20240101000340100000005000 0400000000000111   
0601AIC4Y       20240101000345100000005000 0400000000000118   
0601AIC4Y       20240101000350100000005000 0400000000000125   
0601AIC4Y       20240101000355100000005000 0400000000000131   
0601AIC4Y       20240101000360100000005000 0400000000000138   
0601AIC4Y       20240101000365100000005000 0400000000000147   
0601AIC4Y       20240101000370100000005000 0400000000000153   
0601AIC4Y       20240101000375100000005000 0400000000000162   
0601AIC4Y       20240101000380100000005000 0400000000000170   
0601AIC4Y       20240101000385100000005000 0400000000000178   
0601AIC4Y       20240101000390100000005000 0400000000000183   
0601AIC4Y       20240101000395100000005000 0400000000000191   
0601AIC4Y       20240101000400100000005000 0400000000000201   
0601AIC4Y       20240101000405100000005000 0400000000000209   
0601AIC4Y       20240101000410100000005000 0400000000000218   
0601AIC4Y       20240101000415100000005000 0400000000000225   
0601AIC4Y       20240101000420100000005000 0400000000000234   
0601AIC4Y       20240101000425100000005000 0400000000000241   
0601AIC4Y       20240101000430100000005000 0400000000000250   
0601AIC4Y       20240101000435100000005000 0400000000000258   
0601AIC4Y       20240101000440100000005000 0400000000000267   
0601AIC4Y       20240101000445100000005000 0400000000000277   
0601AIC4Y       20240101000450100000005000 0400000000000285   
0601AIC4Y       20240101000455100000005000 0400000000000293   
0601AIC4Y       20240101000460100000005000 0400000000000303   
0601AIC4Y       20240101000465100000005000 0400000000000310   
0601AIC4Y       20240101000470100000005000 0400000000000317   
0601AIC4Y       20240101000475100000005000 0400000000000327   
0601AIC4Y       20240101000480100000005000 0400000000000334   
0601AIC4Y       20240101000485100000005000 0400000000000343   
0601AIC4Y       20240101000490100000005000 0400000000000351   
0601AIC4Y       20240101000495100000005000 0400000000000360   
0601AIC4Y       20240101000500100000005000 0400000000000368   
0601AIC4Y       20240101000505100000005000 0400000000000374   
0601AIC4Y       20240101000510100000005000 0400000000000382   
0601AIC4Y       20240101000515100000005000 0400000000000390   
0601AIC4Y       20240101000520100000005000 0400000000000398   
0601AIC4Y       20240101000525100000005000 0400000000000406   
0601AIC4Y       20240101000530100000005000 0400000000000413   
0601AIC4Y       20240101000535100000005000 0400000000000420   
0601AIC4Y       20240101000540100000005000 0400000000000429   
0601AIC4Y       20240101000545100000005000 0400000000000437   
0601AIC4Y       20240101000550100000005000 0400000000000443   
0601AIC4Y       20240101000555100000005000 0400000000000450   
0601AIC4Y       20240101000560100000005000 0400000000000457   
0601AIC4Y       20240101000565100000005000 0400000000000465   
0601AIC4Y       20240101000570100000005000 0400000000000472   
0601AIC4Y       20240101000575100000005000 0400000000000476   
0601AIC4Y       20240101000580100000005000 0400000000000481   
0601AIC4Y       20240101000585100000005000 0400000000000485   
0601AIC4Y       20240101000590100000005000 0400000000000489   
0601AIC4Y       20240101000595100000005000 0400000000000494   
0601AIC4Y       20240101000600100000005000 0400000000000498   
0601AIC4Y       20240101000605100000005000 0400000000000502   
0601AIC4Y       20240101000610100000005000 0400000000000506   
0601AIC4Y       20240101000615100000005000 0400000000000510   
0601AIC4Y       20240101000620100000005000 0400000000000516   
0601AIC4Y       20240101000625100000005000 0400000000000520   
0601AIC4Y       20240101000630100000005000 0400000000000523   
0601AIC4Y       20240101000635100000005000 0400000000000527   
0601AIC4Y       20240101000640100000005000 0400000000000532   
0601AIC4Y       20240101000645100000005000 0400000000000536   
0601AIC4Y       20240101000650100000005000 0400000000000539   
0601AIC4Y       20240101000655100000005000 0400000000000543   
0601AIC4Y       20240101000660100000005000 0400000000000548   
0601AIC4Y       20240101000665100000005000 0400000000000551   
0601AIC4Y       20240101000670100000005000 0400000000000555   
0601AIC4Y       20240101000675100000005000 0400000000000558   
0601AIC4Y       20240101000680100000005000 0400000000000563   
0601AIC4Y       20240101000685100000005000 0400000000000566   
0601AIC4Y       20240101000690100000005000 0400000000000570   
0601AIC4Y       20240101000695100000005000 0400000000000575   
0601AIC4Y       20240101000700100000005000 0400000000000579   
0601AIC4Y       20240101000705100000005000 0400000000000582   
0601AIC4Y       20240101000710100000005000 0400000000000587   
0601AIC4Y       20240101000715100000005000 0400000000000591   
0601AIC4Y       20240101000720100000005000 0400000000000595   
0601AIC4Y       20240101000725100000005000 0400000000000599   
0601AIC4Y       20240101000730100000005000 0400000000000603   
0601AIC4Y       20240101000735100000005000 0400000000000606   
0601AIC4Y       20240101000740100000005000 0400000000000610   
0601AIC4Y       20240101000745100000005000 0400000000000614   
0601AIC4Y       20240101000750100000005000 0400000000000618   
0601AIC4Y       20240101000755100000005000 0400000000000623   
0601AIC4Y       20240101000760100000005000 0400000000000628   
0601AIC4Y       20240101000765100000005000 0400000000000632   
0601AIC4Y       20240101000770100000005000 0400000000000637   
0601AIC4Y       20240101000775100000005000 0400000000000642   
0601AIC4Y       20240101000780100000005000 0400000000000647   
0601AIC4Y       20240101000785100000005000 0400000000000653   
0601AIC4Y       20240101000790100000005000 0400000000000657   
0601AIC4Y       20240101000795100000005000 0400000000000662   
0601AIC4Y       20240101000800100000005000 0400000000000667   
0601AIC4Y       20240101000805100000005000 0400000000000671   
0601AIC4Y       20240101000810100000005000 0400000000000677   
0601AIC4Y       20240101000815100000005000 0400000000000681   
0601AIC4Y       20240101000820100000005000 0400000000000686   
0601AIC4Y       20240101000825100000005000 0400000000000691   
0601AIC4Y       20240101000830100000005000 0400000000000695   
0601AIC4Y       20240101000835100000005000 0400000000000701   
0601AIC4Y       20240101000840100000005000 0400000000000705   
0601AIC4Y       20240101000845100000005000 0400000000000709   
0601AIC4Y       20240101000850100000005000 0400000000000714   
0601AIC4Y       20240101000855100000005000 0400000000000718   
0601AIC4Y       20240101000860100000005000 0400000000000723   
0601AIC4Y       20240101000865100000005000 0400000000000727   
0601AIC4Y       20240101000870100000005000 0400000000000732   
0601AIC4Y       20240101000875100000005000 0400000000000736   
0601AIC4Y       20240101000880100000005000 0400000000000740   
0601AIC4Y       20240101000885100000005000 0400000000000745   
0601AIC4Y       20240101000890100000005000 0400000000000750   
0601AIC4Y       20240101000895100000005000 0400000000000753   
0601AIC4Y       20240101000900100000005000 0400000000000758   
0601AIC4Y       20240101000905100000005000 0400000000000761   
0601AIC4Y       20240101000910100000005000 0400000000000766   
0601AIC4Y       20240101000915100000005000 0400000000000769   
0601AIC4Y       20240101000920100000005000 0400000000000774   
0601AIC4Y       20240101000925100000005000 0400000000000778   
0601AIC4Y       20240101000930100000005000 0400000000000782   
0601AIC4Y       20240101000935100000005000 0400000000000786   
0601AIC4Y       20240101000940100000005000 0400000000000790   
0601AIC4Y       20240101000945100000005000 0400000000000795   
0601AIC4Y       20240101000950100000005000 0400000000000799   
0601AIC4Y       20240101000955100000005000 0400000000000802   
0601AIC4Y       20240101000960100000005000 0400000000000806   
0601AIC4Y       20240101000965100000005000 0400000000000811   
0601AIC4Y       20240101000970100000005000 0400000000000815   
0601AIC4Y       20240101000975100000005000 0400000000000819   
0601AIC4Y       20240101000980100000005000 0400000000000823   
0601AIC4Y       20240101000985100000005000 0400000000000828   
0601AIC4Y       20240101000990100000005000 0400000000000833   
0601AIC4Y       20240101000995100000005000 0400000000000837   
0601AIC4Y       20240101001000100000005000 0400000000000841   
0601AIC4Y       20240101001005100000005000 0400000000000846   
0601AIC4Y       20240101001010100000005000 0400000000000849   
0601AIC4Y       20240101001015100000005000 0400000000000853   
0601AIC4Y       20240101001020100000005000 0400000000000858   
0601AIC4Y       20240101001025100000005000 0400000000000861   
0601AIC4Y       20240101001030100000005000 0400000000000866   
0601AIC4Y       20240101001035100000005000 0400000000000869   
0601AIC4Y       20240101001040100000005000 0400000000000874   
0601AIC4Y       20240101001045100000005000 0400000000000877   
0601AIC4Y       20240101001050100000005000 0400000000000881   
0601AIC4Y       20240101001055100000005000 0400000000000885   
0601AIC4Y       20240101001060100000005000 0400000000000888   
0601AIC4Y       20240101001065100000005000 0400000000000893   
0601AIC4Y       20240101001070100000005000 0400000000000896   
0601AIC4Y       20240101001075100000005000 0400000000000900   
