00AI               20221107                                                                                   
0601AIC8N       20230101000360100000005000 0800000000000000   
0601AIC8N       20230101000365100000005000 0800000000000000   
0601AIC8N       20230101000370100000005000 0800000000000000   
0601AIC8N       20230101000375100000005000 0800000000000000   
0601AIC8N       20230101000380100000005000 0800000000000000   
0601AIC8N       20230101000385100000005000 0800000000000000   
0601AIC8N       20230101000390100000005000 0800000000000000   
0601AIC8N       20230101000395100000005000 0800000000000000   
0601AIC8N       20230101000400100000005000 0800000000000000   
0601AIC8N       20230101000405100000005000 0800000000000000   
0601AIC8N       20230101000410100000005000 0800000000000000   
0601AIC8N       20230101000415100000005000 0800000000000000   
0601AIC8N       20230101000420100000005000 0800000000000000   
0601AIC8N       20230101000425100000005000 0800000000000002   
0601AIC8N       20230101000430100000005000 0800000000000005   
0601AIC8N       20230101000435100000005000 0800000000000007   
0601AIC8N       20230101000440100000005000 0800000000000007   
0601AIC8N       20230101000445100000005000 0800000000000009   
0601AIC8N       20230101000450100000005000 0800000000000011   
0601AIC8N       20230101000455100000005000 0800000000000013   
0601AIC8N       20230101000460100000005000 0800000000000017   
0601AIC8N       20230101000465100000005000 0800000000000019   
0601AIC8N       20230101000470100000005000 0800000000000021   
0601AIC8N       20230101000475100000005000 0800000000000025   
0601AIC8N       20230101000480100000005000 0800000000000027   
0601AIC8N       20230101000485100000005000 0800000000000031   
0601AIC8N       20230101000490100000005000 0800000000000035   
0601AIC8N       20230101000495100000005000 0800000000000040   
0601AIC8N       20230101000500100000005000 0800000000000044   
0601AIC8N       20230101000505100000005000 0800000000000047   
0601AIC8N       20230101000510100000005000 0800000000000051   
0601AIC8N       20230101000515100000005000 0800000000000054   
0601AIC8N       20230101000520100000005000 0800000000000059   
0601AIC8N       20230101000525100000005000 0800000000000064   
0601AIC8N       20230101000530100000005000 0800000000000069   
0601AIC8N       20230101000535100000005000 0800000000000074   
0601AIC8N       20230101000540100000005000 0800000000000079   
0601AIC8N       20230101000545100000005000 0800000000000082   
0601AIC8N       20230101000550100000005000 0800000000000089   
0601AIC8N       20230101000555100000005000 0800000000000093   
0601AIC8N       20230101000560100000005000 0800000000000100   
0601AIC8N       20230101000565100000005000 0800000000000106   
0601AIC8N       20230101000570100000005000 0800000000000108   
0601AIC8N       20230101000575100000005000 0800000000000113   
0601AIC8N       20230101000580100000005000 0800000000000117   
0601AIC8N       20230101000585100000005000 0800000000000119   
0601AIC8N       20230101000590100000005000 0800000000000123   
0601AIC8N       20230101000595100000005000 0800000000000127   
0601AIC8N       20230101000600100000005000 0800000000000131   
0601AIC8N       20230101000605100000005000 0800000000000137   
0601AIC8N       20230101000610100000005000 0800000000000140   
0601AIC8N       20230101000615100000005000 0800000000000144   
0601AIC8N       20230101000620100000005000 0800000000000148   
0601AIC8N       20230101000625100000005000 0800000000000153   
0601AIC8N       20230101000630100000005000 0800000000000157   
0601AIC8N       20230101000635100000005000 0800000000000160   
0601AIC8N       20230101000640100000005000 0800000000000165   
0601AIC8N       20230101000645100000005000 0800000000000168   
0601AIC8N       20230101000650100000005000 0800000000000173   
0601AIC8N       20230101000655100000005000 0800000000000176   
0601AIC8N       20230101000660100000005000 0800000000000181   
0601AIC8N       20230101000665100000005000 0800000000000184   
0601AIC8N       20230101000670100000005000 0800000000000189   
0601AIC8N       20230101000675100000005000 0800000000000192   
0601AIC8N       20230101000680100000005000 0800000000000196   
0601AIC8N       20230101000685100000005000 0800000000000201   
0601AIC8N       20230101000690100000005000 0800000000000205   
0601AIC8N       20230101000695100000005000 0800000000000211   
0601AIC8N       20230101000700100000005000 0800000000000215   
0601AIC8N       20230101000705100000005000 0800000000000219   
0601AIC8N       20230101000710100000005000 0800000000000223   
0601AIC8N       20230101000715100000005000 0800000000000229   
0601AIC8N       20230101000720100000005000 0800000000000233   
0601AIC8N       20230101000725100000005000 0800000000000236   
0601AIC8N       20230101000730100000005000 0800000000000240   
0601AIC8N       20230101000735100000005000 0800000000000245   
0601AIC8N       20230101000740100000005000 0800000000000249   
0601AIC8N       20230101000745100000005000 0800000000000254   
0601AIC8N       20230101000750100000005000 0800000000000258   
0601AIC8N       20230101000755100000005000 0800000000000263   
0601AIC8N       20230101000760100000005000 0800000000000266   
0601AIC8N       20230101000765100000005000 0800000000000271   
0601AIC8N       20230101000770100000005000 0800000000000276   
0601AIC8N       20230101000775100000005000 0800000000000279   
0601AIC8N       20230101000780100000005000 0800000000000284   
0601AIC8N       20230101000785100000005000 0800000000000288   
0601AIC8N       20230101000790100000005000 0800000000000293   
0601AIC8N       20230101000795100000005000 0800000000000297   
0601AIC8N       20230101000800100000005000 0800000000000300   
0601AIC8N       20230101000805100000005000 0800000000000305   
0601AIC8N       20230101000810100000005000 0800000000000309   
0601AIC8N       20230101000815100000005000 0800000000000313   
0601AIC8N       20230101000820100000005000 0800000000000317   
0601AIC8N       20230101000825100000005000 0800000000000321   
0601AIC8N       20230101000830100000005000 0800000000000324   
0601AIC8N       20230101000835100000005000 0800000000000328   
0601AIC8N       20230101000840100000005000 0800000000000332   
0601AIC8N       20230101000845100000005000 0800000000000337   
0601AIC8N       20230101000850100000005000 0800000000000341   
0601AIC8N       20230101000855100000005000 0800000000000345   
0601AIC8N       20230101000860100000005000 0800000000000349   
0601AIC8N       20230101000865100000005000 0800000000000354   
0601AIC8N       20230101000870100000005000 0800000000000358   
0601AIC8N       20230101000875100000005000 0800000000000361   
0601AIC8N       20230101000880100000005000 0800000000000365   
0601AIC8N       20230101000885100000005000 0800000000000368   
0601AIC8N       20230101000890100000005000 0800000000000373   
0601AIC8N       20230101000895100000005000 0800000000000377   
0601AIC8N       20230101000900100000005000 0800000000000380   
0601AIC8N       20230101000905100000005000 0800000000000385   
0601AIC8N       20230101000910100000005000 0800000000000388   
0601AIC8N       20230101000915100000005000 0800000000000392   
0601AIC8N       20230101000920100000005000 0800000000000396   
0601AIC8N       20230101000925100000005000 0800000000000399   
0601AIC8N       20230101000930100000005000 0800000000000403   
0601AIC8N       20230101000935100000005000 0800000000000406   
0601AIC8N       20230101000940100000005000 0800000000000411   
0601AIC8N       20230101000945100000005000 0800000000000414   
0601AIC8N       20230101000950100000005000 0800000000000417   
0601AIC8N       20230101000955100000005000 0800000000000421   
0601AIC8N       20230101000960100000005000 0800000000000424   
0601AIC8N       20230101000965100000005000 0800000000000428   
0601AIC8N       20230101000970100000005000 0800000000000432   
0601AIC8N       20230101000975100000005000 0800000000000435   
0601AIC8N       20230101000980100000005000 0800000000000439   
0601AIC8N       20230101000985100000005000 0800000000000443   
0601AIC8N       20230101000990100000005000 0800000000000446   
0601AIC8N       20230101000995100000005000 0800000000000449   
0601AIC8N       20230101001000100000005000 0800000000000453   
0601AIC8N       20230101001005100000005000 0800000000000457   
0601AIC8N       20230101001010100000005000 0800000000000459   
0601AIC8N       20230101001015100000005000 0800000000000463   
0601AIC8N       20230101001020100000005000 0800000000000467   
0601AIC8N       20230101001025100000005000 0800000000000470   
0601AIC8N       20230101001030100000005000 0800000000000474   
0601AIC8N       20230101001035100000005000 0800000000000476   
0601AIC8N       20230101001040100000005000 0800000000000481   
0601AIC8N       20230101001045100000005000 0800000000000484   
0601AIC8N       20230101001050100000005000 0800000000000487   
0601AIC8N       20230101001055100000005000 0800000000000491   
0601AIC8N       20230101001060100000005000 0800000000000494   
0601AIC8N       20230101001065100000005000 0800000000000497   
0601AIC8N       20230101001070100000005000 0800000000000502   
0601AIC8N       20230101001075100000005000 0800000000000505   
0601AIC8N       20230101001080100000005000 0800000000000508   
0601AIC8N       20230101001085100000005000 0800000000000511   
0601AIC8N       20230101001090100000005000 0800000000000514   
0601AIC8N       20230101001095100000005000 0800000000000518   
0601AIC8N       20230101001100100000005000 0800000000000522   
0601AIC8N       20230101001105100000005000 0800000000000525   
0601AIC8N       20230101001110100000005000 0800000000000528   
0601AIC8N       20230101001115100000005000 0800000000000531   
0601AIC8N       20230101001120100000005000 0800000000000534   
0601AIC8N       20230101001125100000005000 0800000000000537   
0601AIC8N       20230101001130100000005000 0800000000000540   
0601AIC8N       20230101001135100000005000 0800000000000543   
0601AIC8N       20230101001140100000005000 0800000000000548   
0601AIC8N       20230101001145100000005000 0800000000000553   
0601AIC8N       20230101001150100000005000 0800000000000557   
0601AIC8N       20230101001155100000005000 0800000000000562   
0601AIC8N       20230101001160100000005000 0800000000000566   
0601AIC8N       20230101001165100000005000 0800000000000570   
0601AIC8N       20230101001170100000005000 0800000000000574   
0601AIC8N       20230101001175100000005000 0800000000000578   
0601AIC8N       20230101001180100000005000 0800000000000583   
0601AIC8N       20230101001185100000005000 0800000000000587   
0601AIC8N       20230101001190100000005000 0800000000000591   
0601AIC8N       20230101001195100000005000 0800000000000595   
0601AIC8N       20230101001200100000005000 0800000000000599   
0601AIC8N       20230101001205100000005000 0800000000000603   
0601AIC8N       20230101001210100000005000 0800000000000607   
0601AIC8N       20230101001215100000005000 0800000000000612   
0601AIC8N       20230101001220100000005000 0800000000000616   
0601AIC8N       20230101001225100000005000 0800000000000620   
0601AIC8N       20230101001230100000005000 0800000000000625   
0601AIC8N       20230101001235100000005000 0800000000000629   
0601AIC8N       20230101001240100000005000 0800000000000633   
0601AIC8N       20230101001245100000005000 0800000000000637   
0601AIC8N       20230101001250100000005000 0800000000000641   
0601AIC8N       20230101001255100000005000 0800000000000646   
0601AIC8N       20230101001260100000005000 0800000000000650   
0601AIC8N       20230101001265100000005000 0800000000000654   
0601AIC8N       20230101001270100000005000 0800000000000659   
0601AIC8N       20230101001275100000005000 0800000000000662   
0601AIC8N       20230101001280100000005000 0800000000000667   
0601AIC8N       20230101001285100000005000 0800000000000670   
0601AIC8N       20230101001290100000005000 0800000000000675   
0601AIC8N       20230101001295100000005000 0800000000000678   
0601AIC8N       20230101001300100000005000 0800000000000683   
0601AIC8N       20230101001305100000005000 0800000000000686   
0601AIC8N       20230101001310100000005000 0800000000000690   
0601AIC8N       20230101001315100000005000 0800000000000694   
0601AIC8N       20230101001320100000005000 0800000000000698   
0601AIC8N       20230101001325100000005000 0800000000000702   
0601AIC8N       20230101001330100000005000 0800000000000705   
0601AIC8N       20230101001335100000005000 0800000000000710   
0601AIC8N       20230101001340100000005000 0800000000000714   
0601AIC8N       20230101001345100000005000 0800000000000718   
0601AIC8N       20230101001350100000005000 0800000000000722   
0601AIC8N       20230101001355100000005000 0800000000000726   
0601AIC8N       20230101001360100000005000 0800000000000730   
0601AIC8N       20230101001365100000005000 0800000000000733   
0601AIC8N       20230101001370100000005000 0800000000000737   
0601AIC8N       20230101001375100000005000 0800000000000741   
0601AIC8N       20230101001380100000005000 0800000000000745   
0601AIC8N       20230101001385100000005000 0800000000000749   
0601AIC8N       20230101001390100000005000 0800000000000753   
0601AIC8N       20230101001395100000005000 0800000000000756   
0601AIC8N       20230101001400100000005000 0800000000000760   
0601AIC8N       20230101001405100000005000 0800000000000764   
0601AIC8N       20230101001410100000005000 0800000000000767   
0601AIC8N       20230101001415100000005000 0800000000000771   
0601AIC8N       20230101001420100000005000 0800000000000775   
0601AIC8N       20230101001425100000005000 0800000000000778   
0601AIC8N       20230101001430100000005000 0800000000000782   
0601AIC8N       20230101001435100000005000 0800000000000785   
0601AIC8N       20230101001440100000005000 0800000000000790   
0601AIC8N       20230101001445100000005000 0800000000000793   
0601AIC8N       20230101001450100000005000 0800000000000797   
0601AIC8N       20230101001455100000005000 0800000000000801   
0601AIC8N       20230101001460100000005000 0800000000000804   
0601AIC8N       20230101001465100000005000 0800000000000808   
0601AIC8N       20230101001470100000005000 0800000000000812   
0601AIC8N       20230101001475100000005000 0800000000000816   
0601AIC8N       20230101001480100000005000 0800000000000820   
0601AIC8N       20230101001485100000005000 0800000000000823   
0601AIC8N       20230101001490100000005000 0800000000000826   
0601AIC8N       20230101001495100000005000 0800000000000830   
0601AIC8N       20230101001500100000005000 0800000000000833   
0601AIC8N       20230101001505100000005000 0800000000000837   
0601AIC8N       20230101001510100000005000 0800000000000841   
0601AIC8N       20230101001515100000005000 0800000000000844   
0601AIC8N       20230101001520100000005000 0800000000000847   
0601AIC8N       20230101001525100000005000 0800000000000851   
0601AIC8N       20230101001530100000005000 0800000000000854   
0601AIC8N       20230101001535100000005000 0800000000000858   
0601AIC8N       20230101001540100000005000 0800000000000862   
0601AIC8N       20230101001545100000005000 0800000000000865   
0601AIC8N       20230101001550100000005000 0800000000000869   
0601AIC8N       20230101001555100000005000 0800000000000873   
0601AIC8N       20230101001560100000005000 0800000000000876   
0601AIC8N       20230101001565100000005000 0800000000000880   
0601AIC8N       20230101001570100000005000 0800000000000883   
0601AIC8N       20230101001575100000005000 0800000000000887   
0601AIC8N       20230101001580100000005000 0800000000000890   
0601AIC8N       20230101001585100000005000 0800000000000894   
0601AIC8N       20230101001590100000005000 0800000000000897   
0601AIC8N       20230101001595100000005000 0800000000000901   
0601AIC8N       20230101001600100000005000 0800000000000904   
0601AIC8N       20230101001605100000005000 0800000000000908   
0601AIC8N       20230101001610100000005000 0800000000000911   
0601AIC8N       20230101001615100000005000 0800000000000914   
0601AIC8N       20230101001620100000005000 0800000000000918   
0601AIC8N       20230101001625100000005000 0800000000000922   
0601AIC8N       20230101001630100000005000 0800000000000926   
0601AIC8N       20230101001635100000005000 0800000000000929   
0601AIC8N       20230101001640100000005000 0800000000000933   
0601AIC8N       20230101001645100000005000 0800000000000936   
0601AIC8N       20230101001650100000005000 0800000000000940   
0601AIC8N       20230101001655100000005000 0800000000000943   
0601AIC8N       20230101001660100000005000 0800000000000946   
0601AIC8N       20230101001665100000005000 0800000000000951   
0601AIC8N       20230101001670100000005000 0800000000000954   
0601AIC8N       20230101001675100000005000 0800000000000957   
0601AIC8N       20230101001680100000005000 0800000000000961   
0601AIC8N       20230101001685100000005000 0800000000000965   
0601AIC8N       20230101001690100000005000 0800000000000968   
0601AIC8N       20230101001695100000005000 0800000000000973   
0601AIC8N       20230101001700100000100000 0800000000001015   
0601AIC8N       20230101001800100000100000 0800000000001095   
0601AIC8N       20230101001900100000100000 0800000000001168   
0601AIC8N       20230101002000100000100000 0800000000001234   
0601AIC8N       20230101002100100000100000 0800000000001293   
0601AIC8N       20230101002200100000100000 0800000000001349   
0601AIC8N       20230101002300100000100000 0800000000001399   
0601AIC8N       20230101002400100000100000 0800000000001446   
0601AIC8N       20230101002500100000100000 0800000000001489   
0601AIC8N       20230101002600100000100000 0800000000001529   
0601AIC8N       20230101002700100000100000 0800000000001567   
0601AIC8N       20230101002800100000100000 0800000000001602   
0601AIC8N       20230101002900100000100000 0800000000001634   
0601AIC8N       20230101003000100000100000 0800000000001662   
0601AIC8N       20230101003100100000100000 0800000000001688   
0601AIC8N       20230101003200100000100000 0800000000001713   
0601AIC8N       20230101003300100000100000 0800000000001736   
0601AIC8N       20230101003400100000100000 0800000000001759   
0601AIC8N       20230101003500100000100000 0800000000001779   
0601AIC8N       20230101003600100000100000 0800000000001799   
0601AIC8N       20230101003700100000100000 0800000000001818   
0601AIC8N       20230101003800100000100000 0800000000001836   
0601AIC8N       20230101003900100000100000 0800000000001852   
0601AIC8N       20230101004000100000100000 0800000000001868   
0601AIC8N       20230101004100100000100000 0800000000001882   
0601AIC8N       20230101004200100000100000 0800000000001895   
0601AIC8N       20230101004300100000100000 0800000000001907   
0601AIC8N       20230101004400100000100000 0800000000001919   
0601AIC8N       20230101004500100000100000 0800000000001930   
0601AIC8N       20230101004600100000100000 0800000000001941   
0601AIC8N       20230101004700100000100000 0800000000001951   
0601AIC8N       20230101004800100000100000 0800000000001961   
0601AIC8N       20230101004900100000100000 0800000000001970   
0601AIC8N       20230101005000100000100000 0800000000001979   
0601AIC8N       20230101005100100000100000 0800000000001988   
0601AIC8N       20230101005200100000100000 0800000000001997   
0601AIC8N       20230101005300100000100000 0800000000002005   
0601AIC8N       20230101005400100000100000 0800000000002013   
0601AIC8N       20230101005500100000100000 0800000000002020   
0601AIC8N       20230101005600100000100000 0800000000002027   
0601AIC8N       20230101005700100000100000 0800000000002034   
0601AIC8N       20230101005800100000100000 0800000000002041   
0601AIC8N       20230101005900100000100000 0800000000002048   
0601AIC8N       20230101006000100000100000 0800000000002054   
0601AIC8N       20230101006100100000100000 0800000000002060   
0601AIC8N       20230101006200100000100000 0800000000002066   
0601AIC8N       20230101006300100000100000 0800000000002072   
0601AIC8N       20230101006400100000100000 0800000000002078   
0601AIC8N       20230101006500100000100000 0800000000002083   
0601AIC8N       20230101006600100000100000 0800000000002088   
0601AIC8N       20230101006700100000100000 0800000000002093   
0601AIC8N       20230101006800100000100000 0800000000002099   
0601AIC8N       20230101006900100000100000 0800000000002103   
0601AIC8N       20230101007000100000100000 0800000000002108   
0601AIC8N       20230101007100100000100000 0800000000002113   
0601AIC8N       20230101007200100000100000 0800000000002117   
0601AIC8N       20230101007300100000100000 0800000000002121   
0601AIC8N       20230101007400100000100000 0800000000002126   
0601AIC8N       20230101007500100000100000 0800000000002130   
0601AIC8N       20230101007600100000100000 0800000000002134   
0601AIC8N       20230101007700100000100000 0800000000002138   
0601AIC8N       20230101007800100000100000 0800000000002141   
0601AIC8N       20230101007900100000100000 0800000000002145   
0601AIC8N       20230101008000100000100000 0800000000002149   
0601AIC8N       20230101008100100000100000 0800000000002152   
0601AIC8N       20230101008200100000100000 0800000000002156   
0601AIC8N       20230101008300100000100000 0800000000002159   
0601AIC8N       20230101008400100000100000 0800000000002162   
0601AIC8N       20230101008500100000100000 0800000000002165   
0601AIC8N       20230101008600100000100000 0800000000002169   
0601AIC8N       20230101008700100000100000 0800000000002172   
0601AIC8N       20230101008800100000100000 0800000000002175   
0601AIC8N       20230101008900100000100000 0800000000002177   
0601AIC8N       20230101009000100000100000 0800000000002178   
0601AIC8N       20230101009100100000100000 0800000000002180   
0601AIC8N       20230101009200100000100000 0800000000002181   
0601AIC8N       20230101009300100000100000 0800000000002182   
0601AIC8N       20230101009400100000100000 0800000000002184   
0601AIC8N       20230101009500100000100000 0800000000002185   
0601AIC8N       20230101009600100000100000 0800000000002186   
0601AIC8N       20230101009700100000100000 0800000000002187   
0601AIC8N       20230101009800100000100000 0800000000002189   
0601AIC8N       20230101009900100000100000 0800000000002190   
0601AIC8N       20230101010000100000100000 0800000000002191   
0601AIC9N       20230101000000100000025000 0900000000000000   
0601AIC9N       20230101000025100000005000 0900000000000000   
0601AIC9N       20230101000030100000005000 0900000000000000   
0601AIC9N       20230101000035100000005000 0900000000000000   
0601AIC9N       20230101000040100000005000 0900000000000000   
0601AIC9N       20230101000045100000005000 0900000000000000   
0601AIC9N       20230101000050100000005000 0900000000000000   
0601AIC9N       20230101000055100000005000 0900000000000000   
0601AIC9N       20230101000060100000005000 0900000000000000   
0601AIC9N       20230101000065100000005000 0900000000000000   
0601AIC9N       20230101000070100000005000 0900000000000000   
0601AIC9N       20230101000075100000005000 0900000000000000   
0601AIC9N       20230101000080100000005000 0900000000000000   
0601AIC9N       20230101000085100000005000 0900000000000000   
0601AIC9N       20230101000090100000005000 0900000000000000   
0601AIC9N       20230101000095100000005000 0900000000000000   
0601AIC9N       20230101000100100000005000 0900000000000000   
0601AIC9N       20230101000105100000005000 0900000000000000   
0601AIC9N       20230101000110100000005000 0900000000000000   
0601AIC9N       20230101000115100000005000 0900000000000000   
0601AIC9N       20230101000120100000005000 0900000000000000   
0601AIC9N       20230101000125100000005000 0900000000000000   
0601AIC9N       20230101000130100000005000 0900000000000000   
0601AIC9N       20230101000135100000005000 0900000000000000   
0601AIC9N       20230101000140100000005000 0900000000000000   
0601AIC9N       20230101000145100000005000 0900000000000000   
0601AIC9N       20230101000150100000005000 0900000000000000   
0601AIC9N       20230101000155100000005000 0900000000000000   
0601AIC9N       20230101000160100000005000 0900000000000000   
0601AIC9N       20230101000165100000005000 0900000000000000   
0601AIC9N       20230101000170100000005000 0900000000000000   
0601AIC9N       20230101000175100000005000 0900000000000000   
0601AIC9N       20230101000180100000005000 0900000000000000   
0601AIC9N       20230101000185100000005000 0900000000000000   
0601AIC9N       20230101000190100000005000 0900000000000000   
0601AIC9N       20230101000195100000005000 0900000000000000   
0601AIC9N       20230101000200100000005000 0900000000000000   
0601AIC9N       20230101000205100000005000 0900000000000000   
0601AIC9N       20230101000210100000005000 0900000000000000   
0601AIC9N       20230101000215100000005000 0900000000000000   
0601AIC9N       20230101000220100000005000 0900000000000000   
0601AIC9N       20230101000225100000005000 0900000000000000   
0601AIC9N       20230101000230100000005000 0900000000000000   
0601AIC9N       20230101000235100000005000 0900000000000000   
0601AIC9N       20230101000240100000005000 0900000000000000   
0601AIC9N       20230101000245100000005000 0900000000000000   
0601AIC9N       20230101000250100000005000 0900000000000000   
0601AIC9N       20230101000255100000005000 0900000000000000   
0601AIC9N       20230101000260100000005000 0900000000000000   
0601AIC9N       20230101000265100000005000 0900000000000000   
0601AIC9N       20230101000270100000005000 0900000000000000   
0601AIC9N       20230101000275100000005000 0900000000000000   
0601AIC9N       20230101000280100000005000 0900000000000000   
0601AIC9N       20230101000285100000005000 0900000000000000   
0601AIC9N       20230101000290100000005000 0900000000000000   
0601AIC9N       20230101000295100000005000 0900000000000000   
0601AIC9N       20230101000300100000005000 0900000000000000   
0601AIC9N       20230101000305100000005000 0900000000000000   
0601AIC9N       20230101000310100000005000 0900000000000000   
0601AIC9N       20230101000315100000005000 0900000000000000   
0601AIC9N       20230101000320100000005000 0900000000000000   
0601AIC9N       20230101000325100000005000 0900000000000000   
0601AIC9N       20230101000330100000005000 0900000000000000   
0601AIC9N       20230101000335100000005000 0900000000000000   
0601AIC9N       20230101000340100000005000 0900000000000000   
0601AIC9N       20230101000345100000005000 0900000000000000   
0601AIC9N       20230101000350100000005000 0900000000000000   
0601AIC9N       20230101000355100000005000 0900000000000000   
0601AIC9N       20230101000360100000005000 0900000000000000   
0601AIC9N       20230101000365100000005000 0900000000000000   
0601AIC9N       20230101000370100000005000 0900000000000000   
0601AIC9N       20230101000375100000005000 0900000000000000   
0601AIC9N       20230101000380100000005000 0900000000000000   
0601AIC9N       20230101000385100000005000 0900000000000000   
0601AIC9N       20230101000390100000005000 0900000000000000   
0601AIC9N       20230101000395100000005000 0900000000000000   
0601AIC9N       20230101000400100000005000 0900000000000000   
0601AIC9N       20230101000405100000005000 0900000000000000   
0601AIC9N       20230101000410100000005000 0900000000000000   
0601AIC9N       20230101000415100000005000 0900000000000000   
0601AIC9N       20230101000420100000005000 0900000000000000   
0601AIC9N       20230101000425100000005000 0900000000000000   
0601AIC9N       20230101000430100000005000 0900000000000000   
0601AIC9N       20230101000435100000005000 0900000000000000   
0601AIC9N       20230101000440100000005000 0900000000000000   
0601AIC9N       20230101000445100000005000 0900000000000000   
0601AIC9N       20230101000450100000005000 0900000000000000   
0601AIC9N       20230101000455100000005000 0900000000000000   
0601AIC9N       20230101000460100000005000 0900000000000000   
0601AIC9N       20230101000465100000005000 0900000000000000   
0601AIC9N       20230101000470100000005000 0900000000000002   
0601AIC9N       20230101000475100000005000 0900000000000004   
0601AIC9N       20230101000480100000005000 0900000000000004   
0601AIC9N       20230101000485100000005000 0900000000000006   
0601AIC9N       20230101000490100000005000 0900000000000008   
0601AIC9N       20230101000495100000005000 0900000000000010   
0601AIC9N       20230101000500100000005000 0900000000000012   
0601AIC9N       20230101000505100000005000 0900000000000014   
0601AIC9N       20230101000510100000005000 0900000000000018   
0601AIC9N       20230101000515100000005000 0900000000000019   
0601AIC9N       20230101000520100000005000 0900000000000023   
0601AIC9N       20230101000525100000005000 0900000000000025   
0601AIC9N       20230101000530100000005000 0900000000000028   
0601AIC9N       20230101000535100000005000 0900000000000032   
0601AIC9N       20230101000540100000005000 0900000000000035   
0601AIC9N       20230101000545100000005000 0900000000000038   
0601AIC9N       20230101000550100000005000 0900000000000043   
0601AIC9N       20230101000555100000005000 0900000000000047   
0601AIC9N       20230101000560100000005000 0900000000000050   
0601AIC9N       20230101000565100000005000 0900000000000055   
0601AIC9N       20230101000570100000005000 0900000000000058   
0601AIC9N       20230101000575100000005000 0900000000000061   
0601AIC9N       20230101000580100000005000 0900000000000064   
0601AIC9N       20230101000585100000005000 0900000000000066   
0601AIC9N       20230101000590100000005000 0900000000000069   
0601AIC9N       20230101000595100000005000 0900000000000072   
0601AIC9N       20230101000600100000005000 0900000000000075   
0601AIC9N       20230101000605100000005000 0900000000000079   
0601AIC9N       20230101000610100000005000 0900000000000082   
0601AIC9N       20230101000615100000005000 0900000000000084   
0601AIC9N       20230101000620100000005000 0900000000000088   
0601AIC9N       20230101000625100000005000 0900000000000092   
0601AIC9N       20230101000630100000005000 0900000000000095   
0601AIC9N       20230101000635100000005000 0900000000000099   
0601AIC9N       20230101000640100000005000 0900000000000103   
0601AIC9N       20230101000645100000005000 0900000000000107   
0601AIC9N       20230101000650100000005000 0900000000000109   
0601AIC9N       20230101000655100000005000 0900000000000113   
0601AIC9N       20230101000660100000005000 0900000000000116   
0601AIC9N       20230101000665100000005000 0900000000000120   
0601AIC9N       20230101000670100000005000 0900000000000123   
0601AIC9N       20230101000675100000005000 0900000000000127   
0601AIC9N       20230101000680100000005000 0900000000000130   
0601AIC9N       20230101000685100000005000 0900000000000134   
0601AIC9N       20230101000690100000005000 0900000000000139   
0601AIC9N       20230101000695100000005000 0900000000000143   
0601AIC9N       20230101000700100000005000 0900000000000147   
0601AIC9N       20230101000705100000005000 0900000000000151   
0601AIC9N       20230101000710100000005000 0900000000000156   
0601AIC9N       20230101000715100000005000 0900000000000159   
0601AIC9N       20230101000720100000005000 0900000000000163   
0601AIC9N       20230101000725100000005000 0900000000000168   
0601AIC9N       20230101000730100000005000 0900000000000171   
0601AIC9N       20230101000735100000005000 0900000000000175   
0601AIC9N       20230101000740100000005000 0900000000000179   
0601AIC9N       20230101000745100000005000 0900000000000183   
0601AIC9N       20230101000750100000005000 0900000000000187   
0601AIC9N       20230101000755100000005000 0900000000000191   
0601AIC9N       20230101000760100000005000 0900000000000195   
0601AIC9N       20230101000765100000005000 0900000000000199   
0601AIC9N       20230101000770100000005000 0900000000000203   
0601AIC9N       20230101000775100000005000 0900000000000208   
0601AIC9N       20230101000780100000005000 0900000000000212   
0601AIC9N       20230101000785100000005000 0900000000000217   
0601AIC9N       20230101000790100000005000 0900000000000221   
0601AIC9N       20230101000795100000005000 0900000000000226   
0601AIC9N       20230101000800100000005000 0900000000000229   
0601AIC9N       20230101000805100000005000 0900000000000233   
0601AIC9N       20230101000810100000005000 0900000000000238   
0601AIC9N       20230101000815100000005000 0900000000000242   
0601AIC9N       20230101000820100000005000 0900000000000246   
0601AIC9N       20230101000825100000005000 0900000000000250   
0601AIC9N       20230101000830100000005000 0900000000000253   
0601AIC9N       20230101000835100000005000 0900000000000258   
0601AIC9N       20230101000840100000005000 0900000000000262   
0601AIC9N       20230101000845100000005000 0900000000000267   
0601AIC9N       20230101000850100000005000 0900000000000270   
0601AIC9N       20230101000855100000005000 0900000000000274   
0601AIC9N       20230101000860100000005000 0900000000000278   
0601AIC9N       20230101000865100000005000 0900000000000282   
0601AIC9N       20230101000870100000005000 0900000000000287   
0601AIC9N       20230101000875100000005000 0900000000000291   
0601AIC9N       20230101000880100000005000 0900000000000295   
0601AIC9N       20230101000885100000005000 0900000000000299   
0601AIC9N       20230101000890100000005000 0900000000000303   
0601AIC9N       20230101000895100000005000 0900000000000306   
0601AIC9N       20230101000900100000005000 0900000000000310   
0601AIC9N       20230101000905100000005000 0900000000000314   
0601AIC9N       20230101000910100000005000 0900000000000318   
0601AIC9N       20230101000915100000005000 0900000000000323   
0601AIC9N       20230101000920100000005000 0900000000000326   
0601AIC9N       20230101000925100000005000 0900000000000330   
0601AIC9N       20230101000930100000005000 0900000000000334   
0601AIC9N       20230101000935100000005000 0900000000000338   
0601AIC9N       20230101000940100000005000 0900000000000342   
