00AR               20221102                                                                                   
0601ARH8N       20230101001635100000005000 0800000030000814   
0601ARH8N       20230101001640100000005000 0800000030000819   
0601ARH8N       20230101001645100000005000 0800000030000823   
0601ARH8N       20230101001650100000005000 0800000030000827   
0601ARH8N       20230101001655100000005000 0800000030000831   
0601ARH8N       20230101001660100000005000 0800000030000835   
0601ARH8N       20230101001665100000005000 0800000030000839   
0601ARH8N       20230101001670100000005000 0800000030000844   
0601ARH8N       20230101001675100000005000 0800000030000848   
0601ARH8N       20230101001680100000005000 0800000030000852   
0601ARH8N       20230101001685100000005000 0800000030000857   
0601ARH8N       20230101001690100000005000 0800000030000861   
0601ARH8N       20230101001695100000005000 0800000030000865   
0601ARH8N       20230101001700100000005000 0800000030000870   
0601ARH8N       20230101001705100000005000 0800000030000874   
0601ARH8N       20230101001710100000005000 0800000030000877   
0601ARH8N       20230101001715100000005000 0800000030000881   
0601ARH8N       20230101001720100000005000 0800000030000886   
0601ARH8N       20230101001725100000005000 0800000030000890   
0601ARH8N       20230101001730100000005000 0800000030000893   
0601ARH8N       20230101001735100000005000 0800000030000898   
0601ARH8N       20230101001740100000005000 0800000030000902   
0601ARH8N       20230101001745100000005000 0800000030000905   
0601ARH8N       20230101001750100000005000 0800000030000910   
0601ARH8N       20230101001755100000005000 0800000030000914   
0601ARH8N       20230101001760100000005000 0800000030000917   
0601ARH8N       20230101001765100000005000 0800000030000922   
0601ARH8N       20230101001770100000005000 0800000030000926   
0601ARH8N       20230101001775100000005000 0800000030000929   
0601ARH8N       20230101001780100000005000 0800000030000934   
0601ARH8N       20230101001785100000005000 0800000030000938   
0601ARH8N       20230101001790100000005000 0800000030000941   
0601ARH8N       20230101001795100000005000 0800000030000946   
0601ARH8N       20230101001800100000005000 0800000030000950   
0601ARH8N       20230101001805100000005000 0800000030000953   
0601ARH8N       20230101001810100000005000 0800000030000958   
0601ARH8N       20230101001815100000005000 0800000030000961   
0601ARH8N       20230101001820100000005000 0800000030000965   
0601ARH8N       20230101001825100000005000 0800000030000970   
0601ARH8N       20230101001830100000005000 0800000030000973   
0601ARH8N       20230101001835100000005000 0800000030000977   
0601ARH8N       20230101001840100000005000 0800000030000981   
0601ARH8N       20230101001845100000005000 0800000030000985   
0601ARH8N       20230101001850100000005000 0800000030000988   
0601ARH8N       20230101001855100000005000 0800000030000992   
0601ARH8N       20230101001860100000005000 0800000030000996   
0601ARH8N       20230101001865100000005000 0800000030000999   
0601ARH8N       20230101001870100000005000 0800000030001003   
0601ARH8N       20230101001875100000005000 0800000030001008   
0601ARH8N       20230101001880100000005000 0800000030001011   
0601ARH8N       20230101001885100000005000 0800000030001015   
0601ARH8N       20230101001890100000005000 0800000030001019   
0601ARH8N       20230101001895100000005000 0800000030001023   
0601ARH8N       20230101001900100000005000 0800000030001026   
0601ARH8N       20230101001905100000005000 0800000030001031   
0601ARH8N       20230101001910100000005000 0800000030001034   
0601ARH8N       20230101001915100000005000 0800000030001037   
0601ARH8N       20230101001920100000005000 0800000030001042   
0601ARH8N       20230101001925100000005000 0800000030001045   
0601ARH8N       20230101001930100000005000 0800000030001049   
0601ARH8N       20230101001935100000005000 0800000030001053   
0601ARH8N       20230101001940100000005000 0800000030001057   
0601ARH8N       20230101001945100000005000 0800000030001060   
0601ARH8N       20230101001950100000005000 0800000030001064   
0601ARH8N       20230101001955100000005000 0800000030001068   
0601ARH8N       20230101001960100000005000 0800000030001072   
0601ARH8N       20230101001965100000005000 0800000030001076   
0601ARH8N       20230101001970100000005000 0800000030001079   
0601ARH8N       20230101001975100000005000 0800000030001083   
0601ARH8N       20230101001980100000005000 0800000030001087   
0601ARH8N       20230101001985100000005000 0800000030001090   
0601ARH8N       20230101001990100000005000 0800000030001094   
0601ARH8N       20230101001995100000005000 0800000030001099   
0601ARH8N       20230101002000100000005000 0800000030001102   
0601ARH8N       20230101002005100000005000 0800000030001106   
0601ARH8N       20230101002010100000005000 0800000030001109   
0601ARH8N       20230101002015100000005000 0800000030001114   
0601ARH8N       20230101002020100000005000 0800000030001117   
0601ARH8N       20230101002025100000005000 0800000030001121   
0601ARH8N       20230101002030100000005000 0800000030001125   
0601ARH8N       20230101002035100000005000 0800000030001129   
0601ARH8N       20230101002040100000005000 0800000030001133   
0601ARH8N       20230101002045100000005000 0800000030001137   
0601ARH8N       20230101002050100000005000 0800000030001141   
0601ARH8N       20230101002055100000005000 0800000030001145   
0601ARH8N       20230101002060100000005000 0800000030001150   
0601ARH8N       20230101002065100000005000 0800000030001153   
0601ARH8N       20230101002070100000005000 0800000030001157   
0601ARH8N       20230101002075100000005000 0800000030001162   
0601ARH8N       20230101002080100000005000 0800000030001166   
0601ARH8N       20230101002085100000005000 0800000030001170   
0601ARH8N       20230101002090100000005000 0800000030001174   
0601ARH8N       20230101002095100000005000 0800000030001179   
0601ARH8N       20230101002100100000005000 0800000030001182   
0601ARH8N       20230101002105100000005000 0800000030001187   
0601ARH8N       20230101002110100000005000 0800000030001191   
0601ARH8N       20230101002115100000005000 0800000030001195   
0601ARH8N       20230101002120100000005000 0800000030001199   
0601ARH8N       20230101002125100000005000 0800000030001203   
0601ARH8N       20230101002130100000005000 0800000030001207   
0601ARH8N       20230101002135100000005000 0800000030001211   
0601ARH8N       20230101002140100000005000 0800000030001215   
0601ARH8N       20230101002145100000005000 0800000030001219   
0601ARH8N       20230101002150100000005000 0800000030001222   
0601ARH8N       20230101002155100000005000 0800000030001227   
0601ARH8N       20230101002160100000005000 0800000030001231   
0601ARH8N       20230101002165100000005000 0800000030001234   
0601ARH8N       20230101002170100000005000 0800000030001239   
0601ARH8N       20230101002175100000005000 0800000030001242   
0601ARH8N       20230101002180100000005000 0800000030001246   
0601ARH8N       20230101002185100000005000 0800000030001251   
0601ARH8N       20230101002190100000005000 0800000030001254   
0601ARH8N       20230101002195100000005000 0800000030001258   
0601ARH8N       20230101002200100000005000 0800000030001263   
0601ARH8N       20230101002205100000005000 0800000030001266   
0601ARH8N       20230101002210100000005000 0800000030001270   
0601ARH8N       20230101002215100000005000 0800000030001274   
0601ARH8N       20230101002220100000005000 0800000030001278   
0601ARH8N       20230101002225100000005000 0800000030001281   
0601ARH8N       20230101002230100000005000 0800000030001286   
0601ARH8N       20230101002235100000005000 0800000030001289   
0601ARH8N       20230101002240100000005000 0800000030001292   
0601ARH8N       20230101002245100000005000 0800000030001297   
0601ARH8N       20230101002250100000005000 0800000030001300   
0601ARH8N       20230101002255100000005000 0800000030001304   
0601ARH8N       20230101002260100000005000 0800000030001308   
0601ARH8N       20230101002265100000005000 0800000030001311   
0601ARH8N       20230101002270100000005000 0800000030001315   
0601ARH8N       20230101002275100000005000 0800000030001319   
0601ARH8N       20230101002280100000005000 0800000030001322   
0601ARH8N       20230101002285100000005000 0800000030001326   
0601ARH8N       20230101002290100000005000 0800000030001330   
0601ARH8N       20230101002295100000005000 0800000030001333   
0601ARH8N       20230101002300100000005000 0800000030001336   
0601ARH8N       20230101002305100000005000 0800000030001340   
0601ARH8N       20230101002310100000005000 0800000030001344   
0601ARH8N       20230101002315100000005000 0800000030001347   
0601ARH8N       20230101002320100000005000 0800000030001350   
0601ARH8N       20230101002325100000005000 0800000030001354   
0601ARH8N       20230101002330100000005000 0800000030001358   
0601ARH8N       20230101002335100000005000 0800000030001361   
0601ARH8N       20230101002340100000005000 0800000030001365   
0601ARH8N       20230101002345100000005000 0800000030001368   
0601ARH8N       20230101002350100000005000 0800000030001371   
0601ARH8N       20230101002355100000005000 0800000030001375   
0601ARH8N       20230101002360100000005000 0800000030001378   
0601ARH8N       20230101002365100000005000 0800000030001381   
0601ARH8N       20230101002370100000005000 0800000030001385   
0601ARH8N       20230101002375100000005000 0800000030001388   
0601ARH8N       20230101002380100000005000 0800000030001391   
0601ARH8N       20230101002385100000005000 0800000030001395   
0601ARH8N       20230101002390100000005000 0800000030001398   
0601ARH8N       20230101002395100000005000 0800000030001401   
0601ARH8N       20230101002400100000005000 0800000030001405   
0601ARH8N       20230101002405100000005000 0800000030001408   
0601ARH8N       20230101002410100000005000 0800000030001411   
0601ARH8N       20230101002415100000005000 0800000030001414   
0601ARH8N       20230101002420100000005000 0800000030001418   
0601ARH8N       20230101002425100000005000 0800000030001420   
0601ARH8N       20230101002430100000005000 0800000030001424   
0601ARH8N       20230101002435100000005000 0800000030001427   
0601ARH8N       20230101002440100000005000 0800000030001430   
0601ARH8N       20230101002445100000005000 0800000030001433   
0601ARH8N       20230101002450100000005000 0800000030001437   
0601ARH8N       20230101002455100000005000 0800000030001440   
0601ARH8N       20230101002460100000005000 0800000030001442   
0601ARH8N       20230101002465100000005000 0800000030001446   
0601ARH8N       20230101002470100000005000 0800000030001449   
0601ARH8N       20230101002475100000005000 0800000030001452   
0601ARH8N       20230101002480100000005000 0800000030001455   
0601ARH8N       20230101002485100000005000 0800000030001458   
0601ARH8N       20230101002490100000005000 0800000030001461   
0601ARH8N       20230101002495100000005000 0800000030001464   
0601ARH8N       20230101002500100000100000 0800000030001495   
0601ARH8N       20230101002600100000100000 0800000030001551   
0601ARH8N       20230101002700100000100000 0800000030001602   
0601ARH8N       20230101002800100000100000 0800000030001650   
0601ARH8N       20230101002900100000100000 0800000030001695   
0601ARH8N       20230101003000100000100000 0800000030001737   
0601ARH8N       20230101003100100000100000 0800000030001776   
0601ARH8N       20230101003200100000100000 0800000030001813   
0601ARH8N       20230101003300100000100000 0800000030001847   
0601ARH8N       20230101003400100000100000 0800000030001880   
0601ARH8N       20230101003500100000100000 0800000030001911   
0601ARH8N       20230101003600100000100000 0800000030001939   
0601ARH8N       20230101003700100000100000 0800000030001967   
0601ARH8N       20230101003800100000100000 0800000030001993   
0601ARH8N       20230101003900100000100000 0800000030002018   
0601ARH8N       20230101004000100000100000 0800000030002041   
0601ARH8N       20230101004100100000100000 0800000030002064   
0601ARH8N       20230101004200100000100000 0800000030002085   
0601ARH8N       20230101004300100000100000 0800000030002104   
0601ARH8N       20230101004400100000100000 0800000030002119   
0601ARH8N       20230101004500100000100000 0800000030002134   
0601ARH8N       20230101004600100000100000 0800000030002148   
0601ARH8N       20230101004700100000100000 0800000030002161   
0601ARH8N       20230101004800100000100000 0800000030002174   
0601ARH8N       20230101004900100000100000 0800000030002186   
0601ARH8N       20230101005000100000100000 0800000030002198   
0601ARH8N       20230101005100100000100000 0800000030002209   
0601ARH8N       20230101005200100000100000 0800000030002220   
0601ARH8N       20230101005300100000100000 0800000030002231   
0601ARH8N       20230101005400100000100000 0800000030002241   
0601ARH8N       20230101005500100000100000 0800000030002251   
0601ARH8N       20230101005600100000100000 0800000030002260   
0601ARH8N       20230101005700100000100000 0800000030002269   
0601ARH8N       20230101005800100000100000 0800000030002278   
0601ARH8N       20230101005900100000100000 0800000030002286   
0601ARH8N       20230101006000100000100000 0800000030002294   
0601ARH8N       20230101006100100000100000 0800000030002302   
0601ARH8N       20230101006200100000100000 0800000030002310   
0601ARH8N       20230101006300100000100000 0800000030002317   
0601ARH8N       20230101006400100000100000 0800000030002325   
0601ARH8N       20230101006500100000100000 0800000030002332   
0601ARH8N       20230101006600100000100000 0800000030002339   
0601ARH8N       20230101006700100000100000 0800000030002345   
0601ARH8N       20230101006800100000100000 0800000030002352   
0601ARH8N       20230101006900100000100000 0800000030002358   
0601ARH8N       20230101007000100000100000 0800000030002364   
0601ARH8N       20230101007100100000100000 0800000030002369   
0601ARH8N       20230101007200100000100000 0800000030002375   
0601ARH8N       20230101007300100000100000 0800000030002381   
0601ARH8N       20230101007400100000100000 0800000030002386   
0601ARH8N       20230101007500100000100000 0800000030002391   
0601ARH8N       20230101007600100000100000 0800000030002396   
0601ARH8N       20230101007700100000100000 0800000030002401   
0601ARH8N       20230101007800100000100000 0800000030002406   
0601ARH8N       20230101007900100000100000 0800000030002411   
0601ARH8N       20230101008000100000100000 0800000030002416   
0601ARH8N       20230101008100100000100000 0800000030002420   
0601ARH8N       20230101008200100000100000 0800000030002425   
0601ARH8N       20230101008300100000100000 0800000030002429   
0601ARH8N       20230101008400100000100000 0800000030002433   
0601ARH8N       20230101008500100000100000 0800000030002437   
0601ARH8N       20230101008600100000100000 0800000030002441   
0601ARH8N       20230101008700100000100000 0800000030002445   
0601ARH8N       20230101008800100000100000 0800000030002449   
0601ARH8N       20230101008900100000100000 0800000030002452   
0601ARH8N       20230101009000100000100000 0800000030002456   
0601ARH8N       20230101009100100000100000 0800000030002460   
0601ARH8N       20230101009200100000100000 0800000030002463   
0601ARH8N       20230101009300100000100000 0800000030002466   
0601ARH8N       20230101009400100000100000 0800000030002468   
0601ARH8N       20230101009500100000100000 0800000030002469   
0601ARH8N       20230101009600100000100000 0800000030002471   
0601ARH8N       20230101009700100000100000 0800000030002473   
0601ARH8N       20230101009800100000100000 0800000030002475   
0601ARH8N       20230101009900100000100000 0800000030002477   
0601ARH9N       20230101000000100000115000 0900000030000026   
0601ARH9N       20230101000115100000005000 0900000030000026   
0601ARH9N       20230101000120100000005000 0900000030000024   
0601ARH9N       20230101000125100000005000 0900000030000024   
0601ARH9N       20230101000130100000005000 0900000030000023   
0601ARH9N       20230101000135100000005000 0900000030000022   
0601ARH9N       20230101000140100000005000 0900000030000021   
0601ARH9N       20230101000145100000005000 0900000030000020   
0601ARH9N       20230101000150100000005000 0900000030000020   
0601ARH9N       20230101000155100000005000 0900000030000019   
0601ARH9N       20230101000160100000005000 0900000030000018   
0601ARH9N       20230101000165100000005000 0900000030000018   
0601ARH9N       20230101000170100000005000 0900000030000017   
0601ARH9N       20230101000175100000005000 0900000030000017   
0601ARH9N       20230101000180100000005000 0900000030000016   
0601ARH9N       20230101000185100000005000 0900000030000016   
0601ARH9N       20230101000190100000005000 0900000030000016   
0601ARH9N       20230101000195100000005000 0900000030000015   
0601ARH9N       20230101000200100000005000 0900000030000015   
0601ARH9N       20230101000205100000005000 0900000030000014   
0601ARH9N       20230101000210100000005000 0900000030000014   
0601ARH9N       20230101000215100000005000 0900000030000014   
0601ARH9N       20230101000220100000005000 0900000030000013   
0601ARH9N       20230101000225100000005000 0900000030000013   
0601ARH9N       20230101000230100000005000 0900000030000013   
0601ARH9N       20230101000235100000005000 0900000030000013   
0601ARH9N       20230101000240100000005000 0900000030000012   
0601ARH9N       20230101000245100000005000 0900000030000012   
0601ARH9N       20230101000250100000005000 0900000030000012   
0601ARH9N       20230101000255100000005000 0900000030000012   
0601ARH9N       20230101000260100000005000 0900000030000011   
0601ARH9N       20230101000265100000005000 0900000030000011   
0601ARH9N       20230101000270100000005000 0900000030000011   
0601ARH9N       20230101000275100000005000 0900000030000011   
0601ARH9N       20230101000280100000005000 0900000030000011   
0601ARH9N       20230101000285100000005000 0900000030000010   
0601ARH9N       20230101000290100000005000 0900000030000010   
0601ARH9N       20230101000295100000005000 0900000030000010   
0601ARH9N       20230101000300100000005000 0900000030000010   
0601ARH9N       20230101000305100000005000 0900000030000010   
0601ARH9N       20230101000310100000005000 0900000030000010   
0601ARH9N       20230101000315100000005000 0900000030000009   
0601ARH9N       20230101000320100000005000 0900000030000009   
0601ARH9N       20230101000325100000005000 0900000030000009   
0601ARH9N       20230101000330100000005000 0900000030000009   
0601ARH9N       20230101000335100000005000 0900000030000009   
0601ARH9N       20230101000340100000005000 0900000030000009   
0601ARH9N       20230101000345100000005000 0900000030000009   
0601ARH9N       20230101000350100000005000 0900000030000009   
0601ARH9N       20230101000355100000005000 0900000030000008   
0601ARH9N       20230101000360100000005000 0900000030000008   
0601ARH9N       20230101000365100000005000 0900000030000008   
0601ARH9N       20230101000370100000005000 0900000030000008   
0601ARH9N       20230101000375100000005000 0900000030000008   
0601ARH9N       20230101000380100000005000 0900000030000008   
0601ARH9N       20230101000385100000005000 0900000030000008   
0601ARH9N       20230101000390100000005000 0900000030000008   
0601ARH9N       20230101000395100000005000 0900000030000008   
0601ARH9N       20230101000400100000005000 0900000030000007   
0601ARH9N       20230101000405100000005000 0900000030000007   
0601ARH9N       20230101000410100000005000 0900000030000007   
0601ARH9N       20230101000415100000005000 0900000030000007   
0601ARH9N       20230101000420100000005000 0900000030000007   
0601ARH9N       20230101000425100000005000 0900000030000007   
0601ARH9N       20230101000430100000005000 0900000030000007   
0601ARH9N       20230101000435100000005000 0900000030000007   
0601ARH9N       20230101000440100000005000 0900000030000007   
0601ARH9N       20230101000445100000005000 0900000030000007   
0601ARH9N       20230101000450100000005000 0900000030000007   
0601ARH9N       20230101000455100000005000 0900000030000007   
0601ARH9N       20230101000460100000005000 0900000030000006   
0601ARH9N       20230101000465100000005000 0900000030000006   
0601ARH9N       20230101000470100000005000 0900000030000006   
0601ARH9N       20230101000475100000005000 0900000030000006   
0601ARH9N       20230101000480100000005000 0900000030000006   
0601ARH9N       20230101000485100000005000 0900000030000006   
0601ARH9N       20230101000490100000005000 0900000030000006   
0601ARH9N       20230101000495100000005000 0900000030000006   
0601ARH9N       20230101000500100000005000 0900000030000006   
0601ARH9N       20230101000505100000005000 0900000030000006   
0601ARH9N       20230101000510100000005000 0900000030000006   
0601ARH9N       20230101000515100000005000 0900000030000006   
0601ARH9N       20230101000520100000005000 0900000030000006   
0601ARH9N       20230101000525100000005000 0900000030000006   
0601ARH9N       20230101000530100000005000 0900000030000006   
0601ARH9N       20230101000535100000005000 0900000030000006   
0601ARH9N       20230101000540100000005000 0900000030000006   
0601ARH9N       20230101000545100000005000 0900000030000005   
0601ARH9N       20230101000550100000005000 0900000030000005   
0601ARH9N       20230101000555100000005000 0900000030000005   
0601ARH9N       20230101000560100000005000 0900000030000005   
0601ARH9N       20230101000565100000005000 0900000030000005   
0601ARH9N       20230101000570100000005000 0900000030000005   
0601ARH9N       20230101000575100000005000 0900000030000005   
0601ARH9N       20230101000580100000005000 0900000030000005   
0601ARH9N       20230101000585100000005000 0900000030000005   
0601ARH9N       20230101000590100000005000 0900000030000005   
0601ARH9N       20230101000595100000005000 0900000030000005   
0601ARH9N       20230101000600100000005000 0900000030000005   
0601ARH9N       20230101000605100000005000 0900000030000005   
0601ARH9N       20230101000610100000005000 0900000030000005   
0601ARH9N       20230101000615100000005000 0900000030000005   
0601ARH9N       20230101000620100000005000 0900000030000005   
0601ARH9N       20230101000625100000005000 0900000030000005   
0601ARH9N       20230101000630100000005000 0900000030000005   
0601ARH9N       20230101000635100000005000 0900000030000005   
0601ARH9N       20230101000640100000005000 0900000030000005   
0601ARH9N       20230101000645100000005000 0900000030000005   
0601ARH9N       20230101000650100000005000 0900000030000005   
0601ARH9N       20230101000655100000005000 0900000030000005   
0601ARH9N       20230101000660100000005000 0900000030000005   
0601ARH9N       20230101000665100000005000 0900000030000004   
0601ARH9N       20230101000670100000005000 0900000030000004   
0601ARH9N       20230101000675100000005000 0900000030000004   
0601ARH9N       20230101000680100000005000 0900000030000004   
0601ARH9N       20230101000685100000005000 0900000030000004   
0601ARH9N       20230101000690100000005000 0900000030000004   
0601ARH9N       20230101000695100000005000 0900000030000004   
0601ARH9N       20230101000700100000005000 0900000030000004   
0601ARH9N       20230101000705100000005000 0900000030000004   
0601ARH9N       20230101000710100000005000 0900000030000004   
0601ARH9N       20230101000715100000005000 0900000030000004   
0601ARH9N       20230101000720100000005000 0900000030000004   
0601ARH9N       20230101000725100000005000 0900000030000004   
0601ARH9N       20230101000730100000005000 0900000030000004   
0601ARH9N       20230101000735100000005000 0900000030000004   
0601ARH9N       20230101000740100000005000 0900000030000004   
0601ARH9N       20230101000745100000005000 0900000030000004   
0601ARH9N       20230101000750100000005000 0900000030000004   
0601ARH9N       20230101000755100000005000 0900000030000004   
0601ARH9N       20230101000760100000005000 0900000030000004   
0601ARH9N       20230101000765100000005000 0900000030000006   
0601ARH9N       20230101000770100000005000 0900000030000008   
0601ARH9N       20230101000775100000005000 0900000030000011   
0601ARH9N       20230101000780100000005000 0900000030000015   
0601ARH9N       20230101000785100000005000 0900000030000018   
0601ARH9N       20230101000790100000005000 0900000030000022   
0601ARH9N       20230101000795100000005000 0900000030000025   
0601ARH9N       20230101000800100000005000 0900000030000028   
0601ARH9N       20230101000805100000005000 0900000030000035   
0601ARH9N       20230101000810100000005000 0900000030000040   
0601ARH9N       20230101000815100000005000 0900000030000045   
0601ARH9N       20230101000820100000005000 0900000030000050   
0601ARH9N       20230101000825100000005000 0900000030000055   
0601ARH9N       20230101000830100000005000 0900000030000061   
0601ARH9N       20230101000835100000005000 0900000030000065   
0601ARH9N       20230101000840100000005000 0900000030000070   
0601ARH9N       20230101000845100000005000 0900000030000075   
0601ARH9N       20230101000850100000005000 0900000030000080   
0601ARH9N       20230101000855100000005000 0900000030000087   
0601ARH9N       20230101000860100000005000 0900000030000092   
0601ARH9N       20230101000865100000005000 0900000030000098   
0601ARH9N       20230101000870100000005000 0900000030000103   
0601ARH9N       20230101000875100000005000 0900000030000108   
0601ARH9N       20230101000880100000005000 0900000030000115   
0601ARH9N       20230101000885100000005000 0900000030000120   
0601ARH9N       20230101000890100000005000 0900000030000125   
0601ARH9N       20230101000895100000005000 0900000030000131   
0601ARH9N       20230101000900100000005000 0900000030000136   
0601ARH9N       20230101000905100000005000 0900000030000142   
0601ARH9N       20230101000910100000005000 0900000030000147   
0601ARH9N       20230101000915100000005000 0900000030000152   
0601ARH9N       20230101000920100000005000 0900000030000157   
0601ARH9N       20230101000925100000005000 0900000030000161   
0601ARH9N       20230101000930100000005000 0900000030000167   
0601ARH9N       20230101000935100000005000 0900000030000172   
0601ARH9N       20230101000940100000005000 0900000030000177   
0601ARH9N       20230101000945100000005000 0900000030000183   
0601ARH9N       20230101000950100000005000 0900000030000188   
0601ARH9N       20230101000955100000005000 0900000030000194   
0601ARH9N       20230101000960100000005000 0900000030000199   
0601ARH9N       20230101000965100000005000 0900000030000204   
0601ARH9N       20230101000970100000005000 0900000030000209   
0601ARH9N       20230101000975100000005000 0900000030000214   
0601ARH9N       20230101000980100000005000 0900000030000220   
0601ARH9N       20230101000985100000005000 0900000030000225   
0601ARH9N       20230101000990100000005000 0900000030000230   
0601ARH9N       20230101000995100000005000 0900000030000234   
0601ARH9N       20230101001000100000005000 0900000030000239   
0601ARH9N       20230101001005100000005000 0900000030000244   
0601ARH9N       20230101001010100000005000 0900000030000249   
0601ARH9N       20230101001015100000005000 0900000030000254   
0601ARH9N       20230101001020100000005000 0900000030000258   
0601ARH9N       20230101001025100000005000 0900000030000263   
0601ARH9N       20230101001030100000005000 0900000030000267   
0601ARH9N       20230101001035100000005000 0900000030000273   
0601ARH9N       20230101001040100000005000 0900000030000277   
0601ARH9N       20230101001045100000005000 0900000030000281   
0601ARH9N       20230101001050100000005000 0900000030000286   
0601ARH9N       20230101001055100000005000 0900000030000290   
0601ARH9N       20230101001060100000005000 0900000030000295   
0601ARH9N       20230101001065100000005000 0900000030000299   
0601ARH9N       20230101001070100000005000 0900000030000303   
0601ARH9N       20230101001075100000005000 0900000030000307   
0601ARH9N       20230101001080100000005000 0900000030000311   
0601ARH9N       20230101001085100000005000 0900000030000317   
0601ARH9N       20230101001090100000005000 0900000030000322   
0601ARH9N       20230101001095100000005000 0900000030000327   
0601ARH9N       20230101001100100000005000 0900000030000331   
0601ARH9N       20230101001105100000005000 0900000030000336   
0601ARH9N       20230101001110100000005000 0900000030000342   
0601ARH9N       20230101001115100000005000 0900000030000346   
0601ARH9N       20230101001120100000005000 0900000030000351   
0601ARH9N       20230101001125100000005000 0900000030000355   
0601ARH9N       20230101001130100000005000 0900000030000360   
0601ARH9N       20230101001135100000005000 0900000030000365   
0601ARH9N       20230101001140100000005000 0900000030000370   
0601ARH9N       20230101001145100000005000 0900000030000374   
0601ARH9N       20230101001150100000005000 0900000030000378   
0601ARH9N       20230101001155100000005000 0900000030000382   
0601ARH9N       20230101001160100000005000 0900000030000388   
0601ARH9N       20230101001165100000005000 0900000030000392   
0601ARH9N       20230101001170100000005000 0900000030000396   
0601ARH9N       20230101001175100000005000 0900000030000400   
0601ARH9N       20230101001180100000005000 0900000030000404   
0601ARH9N       20230101001185100000005000 0900000030000409   
0601ARH9N       20230101001190100000005000 0900000030000413   
0601ARH9N       20230101001195100000005000 0900000030000417   
0601ARH9N       20230101001200100000005000 0900000030000421   
0601ARH9N       20230101001205100000005000 0900000030000425   
0601ARH9N       20230101001210100000005000 0900000030000430   
0601ARH9N       20230101001215100000005000 0900000030000434   
0601ARH9N       20230101001220100000005000 0900000030000437   
0601ARH9N       20230101001225100000005000 0900000030000442   
0601ARH9N       20230101001230100000005000 0900000030000446   
0601ARH9N       20230101001235100000005000 0900000030000452   
0601ARH9N       20230101001240100000005000 0900000030000456   
0601ARH9N       20230101001245100000005000 0900000030000460   
0601ARH9N       20230101001250100000005000 0900000030000466   
0601ARH9N       20230101001255100000005000 0900000030000470   
0601ARH9N       20230101001260100000005000 0900000030000474   
0601ARH9N       20230101001265100000005000 0900000030000480   
0601ARH9N       20230101001270100000005000 0900000030000484   
0601ARH9N       20230101001275100000005000 0900000030000488   
0601ARH9N       20230101001280100000005000 0900000030000492   
0601ARH9N       20230101001285100000005000 0900000030000497   
0601ARH9N       20230101001290100000005000 0900000030000501   
0601ARH9N       20230101001295100000005000 0900000030000505   
0601ARH9N       20230101001300100000005000 0900000030000511   
0601ARH9N       20230101001305100000005000 0900000030000515   
0601ARH9N       20230101001310100000005000 0900000030000518   
0601ARH9N       20230101001315100000005000 0900000030000524   
0601ARH9N       20230101001320100000005000 0900000030000527   
0601ARH9N       20230101001325100000005000 0900000030000531   
0601ARH9N       20230101001330100000005000 0900000030000536   
0601ARH9N       20230101001335100000005000 0900000030000540   
0601ARH9N       20230101001340100000005000 0900000030000544   
0601ARH9N       20230101001345100000005000 0900000030000548   
0601ARH9N       20230101001350100000005000 0900000030000552   
0601ARH9N       20230101001355100000005000 0900000030000556   
0601ARH9N       20230101001360100000005000 0900000030000560   
0601ARH9N       20230101001365100000005000 0900000030000564   
0601ARH9N       20230101001370100000005000 0900000030000568   
0601ARH9N       20230101001375100000005000 0900000030000572   
0601ARH9N       20230101001380100000005000 0900000030000576   
0601ARH9N       20230101001385100000005000 0900000030000579   
0601ARH9N       20230101001390100000005000 0900000030000584   
0601ARH9N       20230101001395100000005000 0900000030000587   
0601ARH9N       20230101001400100000005000 0900000030000591   
0601ARH9N       20230101001405100000005000 0900000030000595   
0601ARH9N       20230101001410100000005000 0900000030000598   
0601ARH9N       20230101001415100000005000 0900000030000602   
0601ARH9N       20230101001420100000005000 0900000030000606   
0601ARH9N       20230101001425100000005000 0900000030000611   
0601ARH9N       20230101001430100000005000 0900000030000614   
0601ARH9N       20230101001435100000005000 0900000030000618   
0601ARH9N       20230101001440100000005000 0900000030000623   
0601ARH9N       20230101001445100000005000 0900000030000626   
0601ARH9N       20230101001450100000005000 0900000030000630   
0601ARH9N       20230101001455100000005000 0900000030000635   
0601ARH9N       20230101001460100000005000 0900000030000638   
0601ARH9N       20230101001465100000005000 0900000030000642   
0601ARH9N       20230101001470100000005000 0900000030000646   
0601ARH9N       20230101001475100000005000 0900000030000650   
0601ARH9N       20230101001480100000005000 0900000030000653   
0601ARH9N       20230101001485100000005000 0900000030000658   
0601ARH9N       20230101001490100000005000 0900000030000661   
0601ARH9N       20230101001495100000005000 0900000030000664   
0601ARH9N       20230101001500100000005000 0900000030000669   
0601ARH9N       20230101001505100000005000 0900000030000672   
0601ARH9N       20230101001510100000005000 0900000030000675   
0601ARH9N       20230101001515100000005000 0900000030000680   
0601ARH9N       20230101001520100000005000 0900000030000682   
0601ARH9N       20230101001525100000005000 0900000030000685   
0601ARH9N       20230101001530100000005000 0900000030000689   
0601ARH9N       20230101001535100000005000 0900000030000692   
0601ARH9N       20230101001540100000005000 0900000030000695   
0601ARH9N       20230101001545100000005000 0900000030000699   
0601ARH9N       20230101001550100000005000 0900000030000702   
