00VD               20221027                                                                                   
0601VDC1N       20230101001455100000005000 0100000000001805   
0601VDC1N       20230101001460100000005000 0100000000001808   
0601VDC1N       20230101001465100000005000 0100000000001813   
0601VDC1N       20230101001470100000005000 0100000000001817   
0601VDC1N       20230101001475100000005000 0100000000001821   
0601VDC1N       20230101001480100000005000 0100000000001825   
0601VDC1N       20230101001485100000005000 0100000000001830   
0601VDC1N       20230101001490100000005000 0100000000001833   
0601VDC1N       20230101001495100000005000 0100000000001838   
0601VDC1N       20230101001500100000005000 0100000000001843   
0601VDC1N       20230101001505100000005000 0100000000001845   
0601VDC1N       20230101001510100000005000 0100000000001850   
0601VDC1N       20230101001515100000005000 0100000000001855   
0601VDC1N       20230101001520100000005000 0100000000001858   
0601VDC1N       20230101001525100000005000 0100000000001862   
0601VDC1N       20230101001530100000005000 0100000000001867   
0601VDC1N       20230101001535100000005000 0100000000001870   
0601VDC1N       20230101001540100000005000 0100000000001874   
0601VDC1N       20230101001545100000005000 0100000000001879   
0601VDC1N       20230101001550100000005000 0100000000001881   
0601VDC1N       20230101001555100000005000 0100000000001885   
0601VDC1N       20230101001560100000005000 0100000000001890   
0601VDC1N       20230101001565100000005000 0100000000001893   
0601VDC1N       20230101001570100000005000 0100000000001896   
0601VDC1N       20230101001575100000005000 0100000000001900   
0601VDC1N       20230101001580100000005000 0100000000001905   
0601VDC1N       20230101001585100000005000 0100000000001908   
0601VDC1N       20230101001590100000005000 0100000000001912   
0601VDC1N       20230101001595100000005000 0100000000001916   
0601VDC1N       20230101001600100000005000 0100000000001919   
0601VDC1N       20230101001605100000005000 0100000000001923   
0601VDC1N       20230101001610100000005000 0100000000001927   
0601VDC1N       20230101001615100000005000 0100000000001930   
0601VDC1N       20230101001620100000005000 0100000000001934   
0601VDC1N       20230101001625100000005000 0100000000001938   
0601VDC1N       20230101001630100000005000 0100000000001941   
0601VDC1N       20230101001635100000005000 0100000000001944   
0601VDC1N       20230101001640100000005000 0100000000001949   
0601VDC1N       20230101001645100000005000 0100000000001953   
0601VDC1N       20230101001650100000005000 0100000000001957   
0601VDC1N       20230101001655100000005000 0100000000001961   
0601VDC1N       20230101001660100000005000 0100000000001965   
0601VDC1N       20230101001665100000005000 0100000000001968   
0601VDC1N       20230101001670100000005000 0100000000001974   
0601VDC1N       20230101001675100000005000 0100000000001977   
0601VDC1N       20230101001680100000005000 0100000000001981   
0601VDC1N       20230101001685100000005000 0100000000001987   
0601VDC1N       20230101001690100000005000 0100000000001991   
0601VDC1N       20230101001695100000005000 0100000000001994   
0601VDC1N       20230101001700100000005000 0100000000002000   
0601VDC1N       20230101001705100000005000 0100000000002004   
0601VDC1N       20230101001710100000005000 0100000000002006   
0601VDC1N       20230101001715100000005000 0100000000002011   
0601VDC1N       20230101001720100000005000 0100000000002016   
0601VDC1N       20230101001725100000005000 0100000000002019   
0601VDC1N       20230101001730100000005000 0100000000002024   
0601VDC1N       20230101001735100000005000 0100000000002028   
0601VDC1N       20230101001740100000005000 0100000000002031   
0601VDC1N       20230101001745100000005000 0100000000002036   
0601VDC1N       20230101001750100000005000 0100000000002040   
0601VDC1N       20230101001755100000005000 0100000000002044   
0601VDC1N       20230101001760100000005000 0100000000002048   
0601VDC1N       20230101001765100000005000 0100000000002052   
0601VDC1N       20230101001770100000005000 0100000000002056   
0601VDC1N       20230101001775100000005000 0100000000002060   
0601VDC1N       20230101001780100000005000 0100000000002064   
0601VDC1N       20230101001785100000005000 0100000000002068   
0601VDC1N       20230101001790100000005000 0100000000002071   
0601VDC1N       20230101001795100000005000 0100000000002076   
0601VDC1N       20230101001800100000005000 0100000000002079   
0601VDC1N       20230101001805100000005000 0100000000002083   
0601VDC1N       20230101001810100000005000 0100000000002087   
0601VDC1N       20230101001815100000005000 0100000000002091   
0601VDC1N       20230101001820100000005000 0100000000002094   
0601VDC1N       20230101001825100000005000 0100000000002099   
0601VDC1N       20230101001830100000005000 0100000000002102   
0601VDC1N       20230101001835100000005000 0100000000002105   
0601VDC1N       20230101001840100000005000 0100000000002109   
0601VDC1N       20230101001845100000005000 0100000000002113   
0601VDC1N       20230101001850100000005000 0100000000002116   
0601VDC1N       20230101001855100000005000 0100000000002121   
0601VDC1N       20230101001860100000005000 0100000000002123   
0601VDC1N       20230101001865100000005000 0100000000002127   
0601VDC1N       20230101001870100000005000 0100000000002130   
0601VDC1N       20230101001875100000005000 0100000000002135   
0601VDC1N       20230101001880100000005000 0100000000002137   
0601VDC1N       20230101001885100000005000 0100000000002140   
0601VDC1N       20230101001890100000005000 0100000000002145   
0601VDC1N       20230101001895100000005000 0100000000002148   
0601VDC1N       20230101001900100000005000 0100000000002151   
0601VDC1N       20230101001905100000005000 0100000000002155   
0601VDC1N       20230101001910100000005000 0100000000002158   
0601VDC1N       20230101001915100000005000 0100000000002162   
0601VDC1N       20230101001920100000005000 0100000000002165   
0601VDC1N       20230101001925100000005000 0100000000002169   
0601VDC1N       20230101001930100000005000 0100000000002172   
0601VDC1N       20230101001935100000005000 0100000000002176   
0601VDC1N       20230101001940100000005000 0100000000002180   
0601VDC1N       20230101001945100000005000 0100000000002183   
0601VDC1N       20230101001950100000005000 0100000000002188   
0601VDC1N       20230101001955100000005000 0100000000002190   
0601VDC1N       20230101001960100000005000 0100000000002194   
0601VDC1N       20230101001965100000005000 0100000000002198   
0601VDC1N       20230101001970100000005000 0100000000002201   
0601VDC1N       20230101001975100000005000 0100000000002204   
0601VDC1N       20230101001980100000005000 0100000000002208   
0601VDC1N       20230101001985100000005000 0100000000002211   
0601VDC1N       20230101001990100000005000 0100000000002215   
0601VDC1N       20230101001995100000005000 0100000000002218   
0601VDC1N       20230101002000100000050000 0100000000002235   
0601VDC1N       20230101002050100000050000 0100000000002267   
0601VDC1N       20230101002100100000050000 0100000000002298   
0601VDC1N       20230101002150100000050000 0100000000002328   
0601VDC1N       20230101002200100000050000 0100000000002356   
0601VDC1N       20230101002250100000050000 0100000000002384   
0601VDC1N       20230101002300100000050000 0100000000002409   
0601VDC1N       20230101002350100000050000 0100000000002435   
0601VDC1N       20230101002400100000050000 0100000000002460   
0601VDC1N       20230101002450100000050000 0100000000002485   
0601VDC1N       20230101002500100000050000 0100000000002510   
0601VDC1N       20230101002550100000050000 0100000000002534   
0601VDC1N       20230101002600100000050000 0100000000002556   
0601VDC1N       20230101002650100000050000 0100000000002577   
0601VDC1N       20230101002700100000050000 0100000000002598   
0601VDC1N       20230101002750100000050000 0100000000002618   
0601VDC1N       20230101002800100000050000 0100000000002639   
0601VDC1N       20230101002850100000050000 0100000000002660   
0601VDC1N       20230101002900100000050000 0100000000002679   
0601VDC1N       20230101002950100000050000 0100000000002698   
0601VDC1N       20230101003000100000050000 0100000000002717   
0601VDC1N       20230101003050100000050000 0100000000002735   
0601VDC1N       20230101003100100000050000 0100000000002752   
0601VDC1N       20230101003150100000050000 0100000000002769   
0601VDC1N       20230101003200100000050000 0100000000002786   
0601VDC1N       20230101003250100000050000 0100000000002802   
0601VDC1N       20230101003300100000050000 0100000000002819   
0601VDC1N       20230101003350100000050000 0100000000002835   
0601VDC1N       20230101003400100000050000 0100000000002850   
0601VDC1N       20230101003450100000050000 0100000000002867   
0601VDC1N       20230101003500100000050000 0100000000002882   
0601VDC1N       20230101003550100000050000 0100000000002896   
0601VDC1N       20230101003600100000050000 0100000000002910   
0601VDC1N       20230101003650100000050000 0100000000002925   
0601VDC1N       20230101003700100000050000 0100000000002938   
0601VDC1N       20230101003750100000050000 0100000000002951   
0601VDC1N       20230101003800100000050000 0100000000002965   
0601VDC1N       20230101003850100000050000 0100000000002979   
0601VDC1N       20230101003900100000050000 0100000000002993   
0601VDC1N       20230101003950100000050000 0100000000003006   
0601VDC1N       20230101004000100000050000 0100000000003018   
0601VDC1N       20230101004050100000050000 0100000000003031   
0601VDC1N       20230101004100100000050000 0100000000003044   
0601VDC1N       20230101004150100000050000 0100000000003055   
0601VDC1N       20230101004200100000050000 0100000000003068   
0601VDC1N       20230101004250100000050000 0100000000003078   
0601VDC1N       20230101004300100000050000 0100000000003090   
0601VDC1N       20230101004350100000050000 0100000000003102   
0601VDC1N       20230101004400100000050000 0100000000003114   
0601VDC1N       20230101004450100000050000 0100000000003125   
0601VDC1N       20230101004500100000050000 0100000000003136   
0601VDC1N       20230101004550100000050000 0100000000003147   
0601VDC1N       20230101004600100000050000 0100000000003159   
0601VDC1N       20230101004650100000050000 0100000000003169   
0601VDC1N       20230101004700100000050000 0100000000003179   
0601VDC1N       20230101004750100000050000 0100000000003190   
0601VDC1N       20230101004800100000050000 0100000000003199   
0601VDC1N       20230101004850100000050000 0100000000003209   
0601VDC1N       20230101004900100000050000 0100000000003219   
0601VDC1N       20230101004950100000050000 0100000000003229   
0601VDC1N       20230101005000100000050000 0100000000003240   
0601VDC1N       20230101005050100000050000 0100000000003250   
0601VDC1N       20230101005100100000050000 0100000000003260   
0601VDC1N       20230101005150100000050000 0100000000003269   
0601VDC1N       20230101005200100000050000 0100000000003278   
0601VDC1N       20230101005250100000050000 0100000000003288   
0601VDC1N       20230101005300100000050000 0100000000003297   
0601VDC1N       20230101005350100000050000 0100000000003306   
0601VDC1N       20230101005400100000050000 0100000000003314   
0601VDC1N       20230101005450100000050000 0100000000003324   
0601VDC1N       20230101005500100000050000 0100000000003332   
0601VDC1N       20230101005550100000050000 0100000000003340   
0601VDC1N       20230101005600100000050000 0100000000003349   
0601VDC1N       20230101005650100000050000 0100000000003357   
0601VDC1N       20230101005700100000050000 0100000000003364   
0601VDC1N       20230101005750100000050000 0100000000003373   
0601VDC1N       20230101005800100000050000 0100000000003380   
0601VDC1N       20230101005850100000050000 0100000000003387   
0601VDC1N       20230101005900100000050000 0100000000003394   
0601VDC1N       20230101005950100000050000 0100000000003402   
0601VDC1N       20230101006000100000050000 0100000000003409   
0601VDC1N       20230101006050100000050000 0100000000003416   
0601VDC1N       20230101006100100000050000 0100000000003422   
0601VDC1N       20230101006150100000050000 0100000000003429   
0601VDC1N       20230101006200100000050000 0100000000003437   
0601VDC1N       20230101006250100000050000 0100000000003443   
0601VDC1N       20230101006300100000050000 0100000000003449   
0601VDC1N       20230101006350100000050000 0100000000003456   
0601VDC1N       20230101006400100000050000 0100000000003462   
0601VDC1N       20230101006450100000050000 0100000000003469   
0601VDC1N       20230101006500100000050000 0100000000003474   
0601VDC1N       20230101006550100000050000 0100000000003480   
0601VDC1N       20230101006600100000050000 0100000000003486   
0601VDC1N       20230101006650100000050000 0100000000003492   
0601VDC1N       20230101006700100000050000 0100000000003498   
0601VDC1N       20230101006750100000050000 0100000000003504   
0601VDC1N       20230101006800100000050000 0100000000003509   
0601VDC1N       20230101006850100000050000 0100000000003514   
0601VDC1N       20230101006900100000050000 0100000000003520   
0601VDC1N       20230101006950100000050000 0100000000003525   
0601VDC1N       20230101007000100000050000 0100000000003530   
0601VDC1N       20230101007050100000050000 0100000000003536   
0601VDC1N       20230101007100100000050000 0100000000003541   
0601VDC1N       20230101007150100000050000 0100000000003546   
0601VDC1N       20230101007200100000050000 0100000000003551   
0601VDC1N       20230101007250100000050000 0100000000003556   
0601VDC1N       20230101007300100000050000 0100000000003560   
0601VDC1N       20230101007350100000050000 0100000000003565   
0601VDC1N       20230101007400100000050000 0100000000003570   
0601VDC1N       20230101007450100000050000 0100000000003575   
0601VDC1N       20230101007500100000050000 0100000000003580   
0601VDC1N       20230101007550100000050000 0100000000003584   
0601VDC1N       20230101007600100000050000 0100000000003588   
0601VDC1N       20230101007650100000050000 0100000000003593   
0601VDC1N       20230101007700100000050000 0100000000003597   
0601VDC1N       20230101007750100000050000 0100000000003601   
0601VDC1N       20230101007800100000050000 0100000000003605   
0601VDC1N       20230101007850100000050000 0100000000003610   
0601VDC1N       20230101007900100000050000 0100000000003614   
0601VDC1N       20230101007950100000050000 0100000000003618   
0601VDC1N       20230101008000100000050000 0100000000003623   
0601VDC1N       20230101008050100000050000 0100000000003627   
0601VDC1N       20230101008100100000050000 0100000000003630   
0601VDC1N       20230101008150100000050000 0100000000003634   
0601VDC1N       20230101008200100000050000 0100000000003638   
0601VDC1N       20230101008250100000050000 0100000000003642   
0601VDC1N       20230101008300100000050000 0100000000003646   
0601VDC1N       20230101008350100000050000 0100000000003650   
0601VDC1N       20230101008400100000050000 0100000000003652   
0601VDC1N       20230101008450100000050000 0100000000003656   
0601VDC1N       20230101008500100000050000 0100000000003659   
0601VDC1N       20230101008550100000050000 0100000000003661   
0601VDC1N       20230101008600100000050000 0100000000003664   
0601VDC1N       20230101008650100000050000 0100000000003667   
0601VDC1N       20230101008700100000050000 0100000000003670   
0601VDC1N       20230101008750100000050000 0100000000003673   
0601VDC1N       20230101008800100000050000 0100000000003675   
0601VDC1N       20230101008850100000050000 0100000000003677   
0601VDC1N       20230101008900100000050000 0100000000003680   
0601VDC1N       20230101008950100000050000 0100000000003682   
0601VDC1N       20230101009000100000050000 0100000000003686   
0601VDC1N       20230101009050100000050000 0100000000003688   
0601VDC1N       20230101009100100000050000 0100000000003690   
0601VDC1N       20230101009150100000050000 0100000000003693   
0601VDC1N       20230101009200100000050000 0100000000003695   
0601VDC1N       20230101009250100000050000 0100000000003697   
0601VDC1N       20230101009300100000050000 0100000000003700   
0601VDC1N       20230101009350100000050000 0100000000003703   
0601VDC1N       20230101009400100000050000 0100000000003705   
0601VDC1N       20230101009450100000050000 0100000000003707   
0601VDC1N       20230101009500100000050000 0100000000003709   
0601VDC1N       20230101009550100000050000 0100000000003711   
0601VDC1N       20230101009600100000050000 0100000000003714   
0601VDC1N       20230101009650100000050000 0100000000003716   
0601VDC1N       20230101009700100000050000 0100000000003719   
0601VDC1N       20230101009750100000050000 0100000000003721   
0601VDC1N       20230101009800100000050000 0100000000003723   
0601VDC1N       20230101009850100000050000 0100000000003725   
0601VDC1N       20230101009900100000050000 0100000000003727   
0601VDC1N       20230101009950100000050000 0100000000003728   
0601VDC1N       20230101010000100040000000 0100000000003730   
0601VDC2N       20230101000000100000280000 0200000000000000   
0601VDC2N       20230101000280100000005000 0200000000000009   
0601VDC2N       20230101000285100000005000 0200000000000014   
0601VDC2N       20230101000290100000005000 0200000000000022   
0601VDC2N       20230101000295100000005000 0200000000000033   
0601VDC2N       20230101000300100000005000 0200000000000041   
0601VDC2N       20230101000305100000005000 0200000000000054   
0601VDC2N       20230101000310100000005000 0200000000000067   
0601VDC2N       20230101000315100000005000 0200000000000079   
0601VDC2N       20230101000320100000005000 0200000000000097   
0601VDC2N       20230101000325100000005000 0200000000000112   
0601VDC2N       20230101000330100000005000 0200000000000129   
0601VDC2N       20230101000335100000005000 0200000000000144   
0601VDC2N       20230101000340100000005000 0200000000000159   
0601VDC2N       20230101000345100000005000 0200000000000176   
0601VDC2N       20230101000350100000005000 0200000000000193   
0601VDC2N       20230101000355100000005000 0200000000000212   
0601VDC2N       20230101000360100000005000 0200000000000229   
0601VDC2N       20230101000365100000005000 0200000000000243   
0601VDC2N       20230101000370100000005000 0200000000000264   
0601VDC2N       20230101000375100000005000 0200000000000278   
0601VDC2N       20230101000380100000005000 0200000000000297   
0601VDC2N       20230101000385100000005000 0200000000000317   
0601VDC2N       20230101000390100000005000 0200000000000333   
0601VDC2N       20230101000395100000005000 0200000000000354   
0601VDC2N       20230101000400100000005000 0200000000000371   
0601VDC2N       20230101000405100000005000 0200000000000388   
0601VDC2N       20230101000410100000005000 0200000000000410   
0601VDC2N       20230101000415100000005000 0200000000000427   
0601VDC2N       20230101000420100000005000 0200000000000449   
0601VDC2N       20230101000425100000005000 0200000000000468   
0601VDC2N       20230101000430100000005000 0200000000000486   
0601VDC2N       20230101000435100000005000 0200000000000505   
0601VDC2N       20230101000440100000005000 0200000000000520   
0601VDC2N       20230101000445100000005000 0200000000000540   
0601VDC2N       20230101000450100000005000 0200000000000555   
0601VDC2N       20230101000455100000005000 0200000000000572   
0601VDC2N       20230101000460100000005000 0200000000000589   
0601VDC2N       20230101000465100000005000 0200000000000603   
0601VDC2N       20230101000470100000005000 0200000000000621   
0601VDC2N       20230101000475100000005000 0200000000000634   
0601VDC2N       20230101000480100000005000 0200000000000651   
0601VDC2N       20230101000485100000005000 0200000000000668   
0601VDC2N       20230101000490100000005000 0200000000000685   
0601VDC2N       20230101000495100000005000 0200000000000705   
0601VDC2N       20230101000500100000005000 0200000000000719   
0601VDC2N       20230101000505100000005000 0200000000000736   
0601VDC2N       20230101000510100000005000 0200000000000751   
0601VDC2N       20230101000515100000005000 0200000000000766   
0601VDC2N       20230101000520100000005000 0200000000000781   
0601VDC2N       20230101000525100000005000 0200000000000797   
0601VDC2N       20230101000530100000005000 0200000000000812   
0601VDC2N       20230101000535100000005000 0200000000000830   
0601VDC2N       20230101000540100000005000 0200000000000842   
0601VDC2N       20230101000545100000005000 0200000000000850   
0601VDC2N       20230101000550100000005000 0200000000000861   
0601VDC2N       20230101000555100000005000 0200000000000870   
0601VDC2N       20230101000560100000005000 0200000000000877   
0601VDC2N       20230101000565100000005000 0200000000000885   
0601VDC2N       20230101000570100000005000 0200000000000890   
0601VDC2N       20230101000575100000005000 0200000000000896   
0601VDC2N       20230101000580100000005000 0200000000000900   
0601VDC2N       20230101000585100000005000 0200000000000905   
0601VDC2N       20230101000590100000005000 0200000000000910   
0601VDC2N       20230101000595100000005000 0200000000000916   
0601VDC2N       20230101000600100000005000 0200000000000920   
0601VDC2N       20230101000605100000005000 0200000000000925   
0601VDC2N       20230101000610100000005000 0200000000000930   
0601VDC2N       20230101000615100000005000 0200000000000935   
0601VDC2N       20230101000620100000005000 0200000000000940   
0601VDC2N       20230101000625100000005000 0200000000000944   
0601VDC2N       20230101000630100000005000 0200000000000949   
0601VDC2N       20230101000635100000005000 0200000000000954   
0601VDC2N       20230101000640100000005000 0200000000000959   
0601VDC2N       20230101000645100000005000 0200000000000964   
0601VDC2N       20230101000650100000005000 0200000000000968   
0601VDC2N       20230101000655100000005000 0200000000000973   
0601VDC2N       20230101000660100000005000 0200000000000978   
0601VDC2N       20230101000665100000005000 0200000000000982   
0601VDC2N       20230101000670100000005000 0200000000000987   
0601VDC2N       20230101000675100000005000 0200000000000991   
0601VDC2N       20230101000680100000005000 0200000000000996   
0601VDC2N       20230101000685100000005000 0200000000001000   
0601VDC2N       20230101000690100000005000 0200000000001005   
0601VDC2N       20230101000695100000005000 0200000000001009   
0601VDC2N       20230101000700100000005000 0200000000001013   
0601VDC2N       20230101000705100000005000 0200000000001018   
0601VDC2N       20230101000710100000005000 0200000000001022   
0601VDC2N       20230101000715100000005000 0200000000001026   
0601VDC2N       20230101000720100000005000 0200000000001031   
0601VDC2N       20230101000725100000005000 0200000000001034   
0601VDC2N       20230101000730100000005000 0200000000001038   
0601VDC2N       20230101000735100000005000 0200000000001041   
0601VDC2N       20230101000740100000005000 0200000000001046   
0601VDC2N       20230101000745100000005000 0200000000001050   
0601VDC2N       20230101000750100000005000 0200000000001053   
0601VDC2N       20230101000755100000005000 0200000000001057   
0601VDC2N       20230101000760100000005000 0200000000001062   
0601VDC2N       20230101000765100000005000 0200000000001065   
0601VDC2N       20230101000770100000005000 0200000000001069   
0601VDC2N       20230101000775100000005000 0200000000001073   
0601VDC2N       20230101000780100000005000 0200000000001078   
0601VDC2N       20230101000785100000005000 0200000000001083   
0601VDC2N       20230101000790100000005000 0200000000001088   
0601VDC2N       20230101000795100000005000 0200000000001092   
0601VDC2N       20230101000800100000005000 0200000000001096   
0601VDC2N       20230101000805100000005000 0200000000001100   
0601VDC2N       20230101000810100000005000 0200000000001106   
0601VDC2N       20230101000815100000005000 0200000000001110   
0601VDC2N       20230101000820100000005000 0200000000001114   
0601VDC2N       20230101000825100000005000 0200000000001118   
0601VDC2N       20230101000830100000005000 0200000000001123   
0601VDC2N       20230101000835100000005000 0200000000001127   
0601VDC2N       20230101000840100000005000 0200000000001131   
0601VDC2N       20230101000845100000005000 0200000000001135   
0601VDC2N       20230101000850100000005000 0200000000001139   
0601VDC2N       20230101000855100000005000 0200000000001143   
0601VDC2N       20230101000860100000005000 0200000000001148   
0601VDC2N       20230101000865100000005000 0200000000001151   
0601VDC2N       20230101000870100000005000 0200000000001155   
0601VDC2N       20230101000875100000005000 0200000000001160   
0601VDC2N       20230101000880100000005000 0200000000001164   
0601VDC2N       20230101000885100000005000 0200000000001168   
0601VDC2N       20230101000890100000005000 0200000000001172   
0601VDC2N       20230101000895100000005000 0200000000001177   
0601VDC2N       20230101000900100000005000 0200000000001179   
0601VDC2N       20230101000905100000005000 0200000000001183   
0601VDC2N       20230101000910100000005000 0200000000001188   
0601VDC2N       20230101000915100000005000 0200000000001193   
0601VDC2N       20230101000920100000005000 0200000000001198   
0601VDC2N       20230101000925100000005000 0200000000001201   
0601VDC2N       20230101000930100000005000 0200000000001205   
0601VDC2N       20230101000935100000005000 0200000000001211   
0601VDC2N       20230101000940100000005000 0200000000001215   
0601VDC2N       20230101000945100000005000 0200000000001218   
0601VDC2N       20230101000950100000005000 0200000000001223   
0601VDC2N       20230101000955100000005000 0200000000001226   
0601VDC2N       20230101000960100000005000 0200000000001231   
0601VDC2N       20230101000965100000005000 0200000000001234   
0601VDC2N       20230101000970100000005000 0200000000001238   
0601VDC2N       20230101000975100000005000 0200000000001241   
0601VDC2N       20230101000980100000005000 0200000000001246   
0601VDC2N       20230101000985100000005000 0200000000001251   
0601VDC2N       20230101000990100000005000 0200000000001254   
0601VDC2N       20230101000995100000005000 0200000000001258   
0601VDC2N       20230101001000100000005000 0200000000001262   
0601VDC2N       20230101001005100000005000 0200000000001265   
0601VDC2N       20230101001010100000005000 0200000000001269   
0601VDC2N       20230101001015100000005000 0200000000001273   
0601VDC2N       20230101001020100000005000 0200000000001277   
0601VDC2N       20230101001025100000005000 0200000000001281   
0601VDC2N       20230101001030100000005000 0200000000001285   
0601VDC2N       20230101001035100000005000 0200000000001288   
0601VDC2N       20230101001040100000005000 0200000000001292   
0601VDC2N       20230101001045100000005000 0200000000001295   
0601VDC2N       20230101001050100000005000 0200000000001300   
0601VDC2N       20230101001055100000005000 0200000000001303   
0601VDC2N       20230101001060100000005000 0200000000001308   
0601VDC2N       20230101001065100000005000 0200000000001311   
0601VDC2N       20230101001070100000005000 0200000000001315   
0601VDC2N       20230101001075100000005000 0200000000001318   
0601VDC2N       20230101001080100000005000 0200000000001322   
0601VDC2N       20230101001085100000005000 0200000000001325   
0601VDC2N       20230101001090100000005000 0200000000001329   
0601VDC2N       20230101001095100000005000 0200000000001333   
0601VDC2N       20230101001100100000005000 0200000000001336   
0601VDC2N       20230101001105100000005000 0200000000001339   
0601VDC2N       20230101001110100000005000 0200000000001342   
0601VDC2N       20230101001115100000005000 0200000000001346   
0601VDC2N       20230101001120100000005000 0200000000001352   
0601VDC2N       20230101001125100000005000 0200000000001356   
0601VDC2N       20230101001130100000005000 0200000000001358   
0601VDC2N       20230101001135100000005000 0200000000001364   
0601VDC2N       20230101001140100000005000 0200000000001367   
0601VDC2N       20230101001145100000005000 0200000000001370   
0601VDC2N       20230101001150100000005000 0200000000001375   
0601VDC2N       20230101001155100000005000 0200000000001379   
0601VDC2N       20230101001160100000005000 0200000000001382   
0601VDC2N       20230101001165100000005000 0200000000001387   
0601VDC2N       20230101001170100000005000 0200000000001390   
0601VDC2N       20230101001175100000005000 0200000000001393   
0601VDC2N       20230101001180100000005000 0200000000001397   
0601VDC2N       20230101001185100000005000 0200000000001402   
0601VDC2N       20230101001190100000005000 0200000000001404   
0601VDC2N       20230101001195100000005000 0200000000001408   
0601VDC2N       20230101001200100000005000 0200000000001413   
0601VDC2N       20230101001205100000005000 0200000000001417   
0601VDC2N       20230101001210100000005000 0200000000001421   
0601VDC2N       20230101001215100000005000 0200000000001425   
0601VDC2N       20230101001220100000005000 0200000000001428   
0601VDC2N       20230101001225100000005000 0200000000001434   
0601VDC2N       20230101001230100000005000 0200000000001438   
0601VDC2N       20230101001235100000005000 0200000000001442   
0601VDC2N       20230101001240100000005000 0200000000001447   
0601VDC2N       20230101001245100000005000 0200000000001452   
0601VDC2N       20230101001250100000005000 0200000000001457   
0601VDC2N       20230101001255100000005000 0200000000001461   
0601VDC2N       20230101001260100000005000 0200000000001467   
0601VDC2N       20230101001265100000005000 0200000000001472   
0601VDC2N       20230101001270100000005000 0200000000001476   
0601VDC2N       20230101001275100000005000 0200000000001481   
0601VDC2N       20230101001280100000005000 0200000000001486   
0601VDC2N       20230101001285100000005000 0200000000001491   
0601VDC2N       20230101001290100000005000 0200000000001496   
0601VDC2N       20230101001295100000005000 0200000000001501   
0601VDC2N       20230101001300100000005000 0200000000001506   
0601VDC2N       20230101001305100000005000 0200000000001510   
0601VDC2N       20230101001310100000005000 0200000000001517   
0601VDC2N       20230101001315100000005000 0200000000001521   
0601VDC2N       20230101001320100000005000 0200000000001527   
0601VDC2N       20230101001325100000005000 0200000000001531   
0601VDC2N       20230101001330100000005000 0200000000001536   
0601VDC2N       20230101001335100000005000 0200000000001542   
0601VDC2N       20230101001340100000005000 0200000000001547   
0601VDC2N       20230101001345100000005000 0200000000001553   
0601VDC2N       20230101001350100000005000 0200000000001557   
0601VDC2N       20230101001355100000005000 0200000000001563   
0601VDC2N       20230101001360100000005000 0200000000001569   
0601VDC2N       20230101001365100000005000 0200000000001573   
0601VDC2N       20230101001370100000005000 0200000000001578   
0601VDC2N       20230101001375100000005000 0200000000001583   
0601VDC2N       20230101001380100000005000 0200000000001588   
0601VDC2N       20230101001385100000005000 0200000000001594   
0601VDC2N       20230101001390100000005000 0200000000001598   
0601VDC2N       20230101001395100000005000 0200000000001602   
0601VDC2N       20230101001400100000005000 0200000000001607   
0601VDC2N       20230101001405100000005000 0200000000001611   
0601VDC2N       20230101001410100000005000 0200000000001615   
0601VDC2N       20230101001415100000005000 0200000000001621   
0601VDC2N       20230101001420100000005000 0200000000001624   
0601VDC2N       20230101001425100000005000 0200000000001629   
0601VDC2N       20230101001430100000005000 0200000000001633   
0601VDC2N       20230101001435100000005000 0200000000001638   
0601VDC2N       20230101001440100000005000 0200000000001641   
0601VDC2N       20230101001445100000005000 0200000000001646   
0601VDC2N       20230101001450100000005000 0200000000001651   
0601VDC2N       20230101001455100000005000 0200000000001654   
0601VDC2N       20230101001460100000005000 0200000000001659   
0601VDC2N       20230101001465100000005000 0200000000001662   
0601VDC2N       20230101001470100000005000 0200000000001667   
0601VDC2N       20230101001475100000005000 0200000000001672   
0601VDC2N       20230101001480100000005000 0200000000001675   
0601VDC2N       20230101001485100000005000 0200000000001679   
0601VDC2N       20230101001490100000005000 0200000000001682   
0601VDC2N       20230101001495100000005000 0200000000001687   
0601VDC2N       20230101001500100000005000 0200000000001691   
0601VDC2N       20230101001505100000005000 0200000000001694   
0601VDC2N       20230101001510100000005000 0200000000001700   
0601VDC2N       20230101001515100000005000 0200000000001703   
0601VDC2N       20230101001520100000005000 0200000000001707   
0601VDC2N       20230101001525100000005000 0200000000001711   
0601VDC2N       20230101001530100000005000 0200000000001715   
0601VDC2N       20230101001535100000005000 0200000000001718   
0601VDC2N       20230101001540100000005000 0200000000001723   
0601VDC2N       20230101001545100000005000 0200000000001726   
0601VDC2N       20230101001550100000005000 0200000000001729   
0601VDC2N       20230101001555100000005000 0200000000001734   
0601VDC2N       20230101001560100000005000 0200000000001738   
0601VDC2N       20230101001565100000005000 0200000000001741   
0601VDC2N       20230101001570100000005000 0200000000001746   
0601VDC2N       20230101001575100000005000 0200000000001749   
0601VDC2N       20230101001580100000005000 0200000000001753   
0601VDC2N       20230101001585100000005000 0200000000001756   
0601VDC2N       20230101001590100000005000 0200000000001760   
0601VDC2N       20230101001595100000005000 0200000000001763   
0601VDC2N       20230101001600100000005000 0200000000001768   
0601VDC2N       20230101001605100000005000 0200000000001771   
