00GL               20231116                                                                                   
0601GLC8N       20240101001765100000005000 0800000104000897   
0601GLC8N       20240101001770100000005000 0800000104000902   
0601GLC8N       20240101001775100000005000 0800000104000907   
0601GLC8N       20240101001780100000005000 0800000104000911   
0601GLC8N       20240101001785100000005000 0800000104000916   
0601GLC8N       20240101001790100000005000 0800000104000921   
0601GLC8N       20240101001795100000005000 0800000104000925   
0601GLC8N       20240101001800100000005000 0800000104000929   
0601GLC8N       20240101001805100000005000 0800000104000934   
0601GLC8N       20240101001810100000005000 0800000104000938   
0601GLC8N       20240101001815100000005000 0800000104000943   
0601GLC8N       20240101001820100000005000 0800000104000948   
0601GLC8N       20240101001825100000005000 0800000104000952   
0601GLC8N       20240101001830100000005000 0800000104000957   
0601GLC8N       20240101001835100000005000 0800000104000961   
0601GLC8N       20240101001840100000005000 0800000104000966   
0601GLC8N       20240101001845100000005000 0800000104000969   
0601GLC8N       20240101001850100000005000 0800000104000974   
0601GLC8N       20240101001855100000005000 0800000104000979   
0601GLC8N       20240101001860100000005000 0800000104000983   
0601GLC8N       20240101001865100000005000 0800000104000987   
0601GLC8N       20240101001870100000005000 0800000104000992   
0601GLC8N       20240101001875100000005000 0800000104000995   
0601GLC8N       20240101001880100000005000 0800000104001000   
0601GLC8N       20240101001885100000005000 0800000104001005   
0601GLC8N       20240101001890100000005000 0800000104001008   
0601GLC8N       20240101001895100000005000 0800000104001012   
0601GLC8N       20240101001900100000005000 0800000104001017   
0601GLC8N       20240101001905100000005000 0800000104001021   
0601GLC8N       20240101001910100000005000 0800000104001025   
0601GLC8N       20240101001915100000005000 0800000104001029   
0601GLC8N       20240101001920100000005000 0800000104001033   
0601GLC8N       20240101001925100000005000 0800000104001037   
0601GLC8N       20240101001930100000005000 0800000104001041   
0601GLC8N       20240101001935100000005000 0800000104001045   
0601GLC8N       20240101001940100000005000 0800000104001049   
0601GLC8N       20240101001945100000005000 0800000104001054   
0601GLC8N       20240101001950100000005000 0800000104001057   
0601GLC8N       20240101001955100000005000 0800000104001061   
0601GLC8N       20240101001960100000005000 0800000104001065   
0601GLC8N       20240101001965100000005000 0800000104001069   
0601GLC8N       20240101001970100000005000 0800000104001073   
0601GLC8N       20240101001975100000005000 0800000104001078   
0601GLC8N       20240101001980100000005000 0800000104001081   
0601GLC8N       20240101001985100000005000 0800000104001085   
0601GLC8N       20240101001990100000005000 0800000104001090   
0601GLC8N       20240101001995100000005000 0800000104001093   
0601GLC8N       20240101002000100000005000 0800000104001098   
0601GLC8N       20240101002005100000005000 0800000104001101   
0601GLC8N       20240101002010100000005000 0800000104001106   
0601GLC8N       20240101002015100000005000 0800000104001109   
0601GLC8N       20240101002020100000005000 0800000104001113   
0601GLC8N       20240101002025100000005000 0800000104001117   
0601GLC8N       20240101002030100000005000 0800000104001121   
0601GLC8N       20240101002035100000005000 0800000104001125   
0601GLC8N       20240101002040100000005000 0800000104001129   
0601GLC8N       20240101002045100000005000 0800000104001133   
0601GLC8N       20240101002050100000005000 0800000104001136   
0601GLC8N       20240101002055100000005000 0800000104001140   
0601GLC8N       20240101002060100000005000 0800000104001144   
0601GLC8N       20240101002065100000005000 0800000104001148   
0601GLC8N       20240101002070100000005000 0800000104001152   
0601GLC8N       20240101002075100000005000 0800000104001155   
0601GLC8N       20240101002080100000005000 0800000104001159   
0601GLC8N       20240101002085100000005000 0800000104001163   
0601GLC8N       20240101002090100000005000 0800000104001167   
0601GLC8N       20240101002095100000005000 0800000104001170   
0601GLC8N       20240101002100100000005000 0800000104001174   
0601GLC8N       20240101002105100000005000 0800000104001178   
0601GLC8N       20240101002110100000005000 0800000104001181   
0601GLC8N       20240101002115100000005000 0800000104001185   
0601GLC8N       20240101002120100000005000 0800000104001188   
0601GLC8N       20240101002125100000005000 0800000104001192   
0601GLC8N       20240101002130100000005000 0800000104001196   
0601GLC8N       20240101002135100000005000 0800000104001199   
0601GLC8N       20240101002140100000005000 0800000104001203   
0601GLC8N       20240101002145100000005000 0800000104001207   
0601GLC8N       20240101002150100000005000 0800000104001210   
0601GLC8N       20240101002155100000005000 0800000104001213   
0601GLC8N       20240101002160100000005000 0800000104001216   
0601GLC8N       20240101002165100000005000 0800000104001220   
0601GLC8N       20240101002170100000005000 0800000104001223   
0601GLC8N       20240101002175100000005000 0800000104001227   
0601GLC8N       20240101002180100000005000 0800000104001231   
0601GLC8N       20240101002185100000005000 0800000104001234   
0601GLC8N       20240101002190100000005000 0800000104001237   
0601GLC8N       20240101002195100000005000 0800000104001241   
0601GLC8N       20240101002200100000005000 0800000104001244   
0601GLC8N       20240101002205100000005000 0800000104001247   
0601GLC8N       20240101002210100000005000 0800000104001251   
0601GLC8N       20240101002215100000005000 0800000104001254   
0601GLC8N       20240101002220100000005000 0800000104001257   
0601GLC8N       20240101002225100000005000 0800000104001261   
0601GLC8N       20240101002230100000005000 0800000104001264   
0601GLC8N       20240101002235100000005000 0800000104001267   
0601GLC8N       20240101002240100000005000 0800000104001270   
0601GLC8N       20240101002245100000005000 0800000104001274   
0601GLC8N       20240101002250100000005000 0800000104001277   
0601GLC8N       20240101002255100000005000 0800000104001281   
0601GLC8N       20240101002260100000005000 0800000104001284   
0601GLC8N       20240101002265100000005000 0800000104001286   
0601GLC8N       20240101002270100000005000 0800000104001290   
0601GLC8N       20240101002275100000005000 0800000104001293   
0601GLC8N       20240101002280100000005000 0800000104001296   
0601GLC8N       20240101002285100000005000 0800000104001299   
0601GLC8N       20240101002290100000005000 0800000104001303   
0601GLC8N       20240101002295100000005000 0800000104001305   
0601GLC8N       20240101002300100000005000 0800000104001309   
0601GLC8N       20240101002305100000005000 0800000104001312   
0601GLC8N       20240101002310100000005000 0800000104001315   
0601GLC8N       20240101002315100000005000 0800000104001318   
0601GLC8N       20240101002320100000005000 0800000104001321   
0601GLC8N       20240101002325100000005000 0800000104001324   
0601GLC8N       20240101002330100000005000 0800000104001327   
0601GLC8N       20240101002335100000005000 0800000104001330   
0601GLC8N       20240101002340100000005000 0800000104001333   
0601GLC8N       20240101002345100000005000 0800000104001336   
0601GLC8N       20240101002350100000005000 0800000104001339   
0601GLC8N       20240101002355100000005000 0800000104001342   
0601GLC8N       20240101002360100000005000 0800000104001345   
0601GLC8N       20240101002365100000005000 0800000104001348   
0601GLC8N       20240101002370100000005000 0800000104001351   
0601GLC8N       20240101002375100000005000 0800000104001354   
0601GLC8N       20240101002380100000005000 0800000104001357   
0601GLC8N       20240101002385100000005000 0800000104001360   
0601GLC8N       20240101002390100000005000 0800000104001363   
0601GLC8N       20240101002395100000005000 0800000104001366   
0601GLC8N       20240101002400100000005000 0800000104001369   
0601GLC8N       20240101002405100000005000 0800000104001371   
0601GLC8N       20240101002410100000005000 0800000104001375   
0601GLC8N       20240101002415100000005000 0800000104001377   
0601GLC8N       20240101002420100000005000 0800000104001380   
0601GLC8N       20240101002425100000005000 0800000104001383   
0601GLC8N       20240101002430100000005000 0800000104001385   
0601GLC8N       20240101002435100000005000 0800000104001388   
0601GLC8N       20240101002440100000005000 0800000104001391   
0601GLC8N       20240101002445100000005000 0800000104001394   
0601GLC8N       20240101002450100000005000 0800000104001397   
0601GLC8N       20240101002455100000005000 0800000104001399   
0601GLC8N       20240101002460100000005000 0800000104001402   
0601GLC8N       20240101002465100000005000 0800000104001405   
0601GLC8N       20240101002470100000005000 0800000104001407   
0601GLC8N       20240101002475100000005000 0800000104001410   
0601GLC8N       20240101002480100000005000 0800000104001413   
0601GLC8N       20240101002485100000005000 0800000104001416   
0601GLC8N       20240101002490100000005000 0800000104001419   
0601GLC8N       20240101002495100000005000 0800000104001421   
0601GLC8N       20240101002500100000005000 0800000104001424   
0601GLC8N       20240101002505100000005000 0800000104001427   
0601GLC8N       20240101002510100000005000 0800000104001429   
0601GLC8N       20240101002515100000005000 0800000104001432   
0601GLC8N       20240101002520100000005000 0800000104001435   
0601GLC8N       20240101002525100000005000 0800000104001437   
0601GLC8N       20240101002530100000005000 0800000104001440   
0601GLC8N       20240101002535100000005000 0800000104001442   
0601GLC8N       20240101002540100000005000 0800000104001445   
0601GLC8N       20240101002545100000005000 0800000104001447   
0601GLC8N       20240101002550100000005000 0800000104001450   
0601GLC8N       20240101002555100000005000 0800000104001453   
0601GLC8N       20240101002560100000005000 0800000104001455   
0601GLC8N       20240101002565100000005000 0800000104001458   
0601GLC8N       20240101002570100000005000 0800000104001460   
0601GLC8N       20240101002575100000005000 0800000104001463   
0601GLC8N       20240101002580100000005000 0800000104001466   
0601GLC8N       20240101002585100000005000 0800000104001468   
0601GLC8N       20240101002590100000005000 0800000104001470   
0601GLC8N       20240101002595100000005000 0800000104001473   
0601GLC8N       20240101002600100000005000 0800000104001476   
0601GLC8N       20240101002605100000005000 0800000104001478   
0601GLC8N       20240101002610100000005000 0800000104001480   
0601GLC8N       20240101002615100000005000 0800000104001483   
0601GLC8N       20240101002620100000005000 0800000104001485   
0601GLC8N       20240101002625100000005000 0800000104001487   
0601GLC8N       20240101002630100000005000 0800000104001490   
0601GLC8N       20240101002635100000005000 0800000104001493   
0601GLC8N       20240101002640100000005000 0800000104001495   
0601GLC8N       20240101002645100000005000 0800000104001498   
0601GLC8N       20240101002650100000005000 0800000104001500   
0601GLC8N       20240101002655100000005000 0800000104001502   
0601GLC8N       20240101002660100000005000 0800000104001505   
0601GLC8N       20240101002665100000005000 0800000104001507   
0601GLC8N       20240101002670100000005000 0800000104001509   
0601GLC8N       20240101002675100000005000 0800000104001512   
0601GLC8N       20240101002680100000005000 0800000104001514   
0601GLC8N       20240101002685100000005000 0800000104001516   
0601GLC8N       20240101002690100000005000 0800000104001519   
0601GLC8N       20240101002695100000005000 0800000104001521   
0601GLC8N       20240101002700100000005000 0800000104001523   
0601GLC8N       20240101002705100000005000 0800000104001526   
0601GLC8N       20240101002710100000005000 0800000104001528   
0601GLC8N       20240101002715100000005000 0800000104001530   
0601GLC8N       20240101002720100000005000 0800000104001533   
0601GLC8N       20240101002725100000005000 0800000104001535   
0601GLC8N       20240101002730100000005000 0800000104001537   
0601GLC8N       20240101002735100000005000 0800000104001539   
0601GLC8N       20240101002740100000005000 0800000104001542   
0601GLC8N       20240101002745100000005000 0800000104001544   
0601GLC8N       20240101002750100000005000 0800000104001546   
0601GLC8N       20240101002755100000005000 0800000104001549   
0601GLC8N       20240101002760100000005000 0800000104001550   
0601GLC8N       20240101002765100000005000 0800000104001553   
0601GLC8N       20240101002770100000005000 0800000104001555   
0601GLC8N       20240101002775100000005000 0800000104001557   
0601GLC8N       20240101002780100000005000 0800000104001560   
0601GLC8N       20240101002785100000005000 0800000104001562   
0601GLC8N       20240101002790100000005000 0800000104001565   
0601GLC8N       20240101002795100000005000 0800000104001567   
0601GLC8N       20240101002800100000005000 0800000104001570   
0601GLC8N       20240101002805100000005000 0800000104001572   
0601GLC8N       20240101002810100000005000 0800000104001574   
0601GLC8N       20240101002815100000005000 0800000104001577   
0601GLC8N       20240101002820100000005000 0800000104001579   
0601GLC8N       20240101002825100000005000 0800000104001581   
0601GLC8N       20240101002830100000005000 0800000104001584   
0601GLC8N       20240101002835100000005000 0800000104001586   
0601GLC8N       20240101002840100000005000 0800000104001588   
0601GLC8N       20240101002845100000005000 0800000104001591   
0601GLC8N       20240101002850100000005000 0800000104001593   
0601GLC8N       20240101002855100000005000 0800000104001595   
0601GLC8N       20240101002860100000005000 0800000104001598   
0601GLC8N       20240101002865100000005000 0800000104001600   
0601GLC8N       20240101002870100000005000 0800000104001602   
0601GLC8N       20240101002875100000005000 0800000104001605   
0601GLC8N       20240101002880100000005000 0800000104001607   
0601GLC8N       20240101002885100000005000 0800000104001609   
0601GLC8N       20240101002890100000005000 0800000104001611   
0601GLC8N       20240101002895100000005000 0800000104001614   
0601GLC8N       20240101002900100000005000 0800000104001616   
0601GLC8N       20240101002905100000005000 0800000104001618   
0601GLC8N       20240101002910100000005000 0800000104001621   
0601GLC8N       20240101002915100000005000 0800000104001623   
0601GLC8N       20240101002920100000005000 0800000104001625   
0601GLC8N       20240101002925100000005000 0800000104001627   
0601GLC8N       20240101002930100000005000 0800000104001629   
0601GLC8N       20240101002935100000005000 0800000104001631   
0601GLC8N       20240101002940100000005000 0800000104001634   
0601GLC8N       20240101002945100000005000 0800000104001636   
0601GLC8N       20240101002950100000005000 0800000104001638   
0601GLC8N       20240101002955100000005000 0800000104001641   
0601GLC8N       20240101002960100000005000 0800000104001643   
0601GLC8N       20240101002965100000005000 0800000104001644   
0601GLC8N       20240101002970100000005000 0800000104001647   
0601GLC8N       20240101002975100000005000 0800000104001649   
0601GLC8N       20240101002980100000005000 0800000104001651   
0601GLC8N       20240101002985100000005000 0800000104001654   
0601GLC8N       20240101002990100000005000 0800000104001655   
0601GLC8N       20240101002995100000005000 0800000104001657   
0601GLC8N       20240101003000100000500000 0800000104001757   
0601GLC8N       20240101003500100000500000 0800000104001916   
0601GLC8N       20240101004000100000500000 0800000104002040   
0601GLC8N       20240101004500100000500000 0800000104002150   
0601GLC8N       20240101005000100000500000 0800000104002243   
0601GLC8N       20240101005500100000500000 0800000104002321   
0601GLC8N       20240101006000100000500000 0800000104002387   
0601GLC8N       20240101006500100000500000 0800000104002444   
0601GLC8N       20240101007000100000500000 0800000104002505   
0601GLC8N       20240101007500100000500000 0800000104002554   
0601GLC8N       20240101008000100000500000 0800000104002579   
0601GLC8N       20240101008500100000500000 0800000104002601   
0601GLC8N       20240101009000100000500000 0800000104002618   
0601GLC8N       20240101009500100000500000 0800000104002629   
0601GLC9N       20240101000000100000120000 0900000104000000   
0601GLC9N       20240101000120100000005000 0900000104000000   
0601GLC9N       20240101000125100000005000 0900000104000000   
0601GLC9N       20240101000130100000005000 0900000104000000   
0601GLC9N       20240101000135100000005000 0900000104000000   
0601GLC9N       20240101000140100000005000 0900000104000000   
0601GLC9N       20240101000145100000005000 0900000104000000   
0601GLC9N       20240101000150100000005000 0900000104000000   
0601GLC9N       20240101000155100000005000 0900000104000000   
0601GLC9N       20240101000160100000005000 0900000104000000   
0601GLC9N       20240101000165100000005000 0900000104000000   
0601GLC9N       20240101000170100000005000 0900000104000000   
0601GLC9N       20240101000175100000005000 0900000104000000   
0601GLC9N       20240101000180100000005000 0900000104000000   
0601GLC9N       20240101000185100000005000 0900000104000000   
0601GLC9N       20240101000190100000005000 0900000104000000   
0601GLC9N       20240101000195100000005000 0900000104000000   
0601GLC9N       20240101000200100000005000 0900000104000000   
0601GLC9N       20240101000205100000005000 0900000104000000   
0601GLC9N       20240101000210100000005000 0900000104000000   
0601GLC9N       20240101000215100000005000 0900000104000000   
0601GLC9N       20240101000220100000005000 0900000104000000   
0601GLC9N       20240101000225100000005000 0900000104000000   
0601GLC9N       20240101000230100000005000 0900000104000000   
0601GLC9N       20240101000235100000005000 0900000104000000   
0601GLC9N       20240101000240100000005000 0900000104000000   
0601GLC9N       20240101000245100000005000 0900000104000000   
0601GLC9N       20240101000250100000005000 0900000104000000   
0601GLC9N       20240101000255100000005000 0900000104000000   
0601GLC9N       20240101000260100000005000 0900000104000000   
0601GLC9N       20240101000265100000005000 0900000104000000   
0601GLC9N       20240101000270100000005000 0900000104000000   
0601GLC9N       20240101000275100000005000 0900000104000000   
0601GLC9N       20240101000280100000005000 0900000104000000   
0601GLC9N       20240101000285100000005000 0900000104000000   
0601GLC9N       20240101000290100000005000 0900000104000000   
0601GLC9N       20240101000295100000005000 0900000104000000   
0601GLC9N       20240101000300100000005000 0900000104000000   
0601GLC9N       20240101000305100000005000 0900000104000000   
0601GLC9N       20240101000310100000005000 0900000104000000   
0601GLC9N       20240101000315100000005000 0900000104000000   
0601GLC9N       20240101000320100000005000 0900000104000000   
0601GLC9N       20240101000325100000005000 0900000104000000   
0601GLC9N       20240101000330100000005000 0900000104000000   
0601GLC9N       20240101000335100000005000 0900000104000000   
0601GLC9N       20240101000340100000005000 0900000104000000   
0601GLC9N       20240101000345100000005000 0900000104000000   
0601GLC9N       20240101000350100000005000 0900000104000000   
0601GLC9N       20240101000355100000005000 0900000104000000   
0601GLC9N       20240101000360100000005000 0900000104000000   
0601GLC9N       20240101000365100000005000 0900000104000000   
0601GLC9N       20240101000370100000005000 0900000104000000   
0601GLC9N       20240101000375100000005000 0900000104000000   
0601GLC9N       20240101000380100000005000 0900000104000000   
0601GLC9N       20240101000385100000005000 0900000104000000   
0601GLC9N       20240101000390100000005000 0900000104000000   
0601GLC9N       20240101000395100000005000 0900000104000000   
0601GLC9N       20240101000400100000005000 0900000104000000   
0601GLC9N       20240101000405100000005000 0900000104000000   
0601GLC9N       20240101000410100000005000 0900000104000000   
0601GLC9N       20240101000415100000005000 0900000104000000   
0601GLC9N       20240101000420100000005000 0900000104000000   
0601GLC9N       20240101000425100000005000 0900000104000000   
0601GLC9N       20240101000430100000005000 0900000104000000   
0601GLC9N       20240101000435100000005000 0900000104000000   
0601GLC9N       20240101000440100000005000 0900000104000000   
0601GLC9N       20240101000445100000005000 0900000104000000   
0601GLC9N       20240101000450100000005000 0900000104000000   
0601GLC9N       20240101000455100000005000 0900000104000000   
0601GLC9N       20240101000460100000005000 0900000104000000   
0601GLC9N       20240101000465100000005000 0900000104000000   
0601GLC9N       20240101000470100000005000 0900000104000000   
0601GLC9N       20240101000475100000005000 0900000104000000   
0601GLC9N       20240101000480100000005000 0900000104000000   
0601GLC9N       20240101000485100000005000 0900000104000000   
0601GLC9N       20240101000490100000005000 0900000104000000   
0601GLC9N       20240101000495100000005000 0900000104000000   
0601GLC9N       20240101000500100000005000 0900000104000000   
0601GLC9N       20240101000505100000005000 0900000104000000   
0601GLC9N       20240101000510100000005000 0900000104000000   
0601GLC9N       20240101000515100000005000 0900000104000000   
0601GLC9N       20240101000520100000005000 0900000104000000   
0601GLC9N       20240101000525100000005000 0900000104000000   
0601GLC9N       20240101000530100000005000 0900000104000000   
0601GLC9N       20240101000535100000005000 0900000104000000   
0601GLC9N       20240101000540100000005000 0900000104000000   
0601GLC9N       20240101000545100000005000 0900000104000000   
0601GLC9N       20240101000550100000005000 0900000104000000   
0601GLC9N       20240101000555100000005000 0900000104000000   
0601GLC9N       20240101000560100000005000 0900000104000000   
0601GLC9N       20240101000565100000005000 0900000104000000   
0601GLC9N       20240101000570100000005000 0900000104000000   
0601GLC9N       20240101000575100000005000 0900000104000000   
0601GLC9N       20240101000580100000005000 0900000104000000   
0601GLC9N       20240101000585100000005000 0900000104000000   
0601GLC9N       20240101000590100000005000 0900000104000000   
0601GLC9N       20240101000595100000005000 0900000104000000   
0601GLC9N       20240101000600100000005000 0900000104000000   
0601GLC9N       20240101000605100000005000 0900000104000000   
0601GLC9N       20240101000610100000005000 0900000104000000   
0601GLC9N       20240101000615100000005000 0900000104000000   
0601GLC9N       20240101000620100000005000 0900000104000000   
0601GLC9N       20240101000625100000005000 0900000104000000   
0601GLC9N       20240101000630100000005000 0900000104000000   
0601GLC9N       20240101000635100000005000 0900000104000000   
0601GLC9N       20240101000640100000005000 0900000104000000   
0601GLC9N       20240101000645100000005000 0900000104000000   
0601GLC9N       20240101000650100000005000 0900000104000000   
0601GLC9N       20240101000655100000005000 0900000104000000   
0601GLC9N       20240101000660100000005000 0900000104000000   
0601GLC9N       20240101000665100000005000 0900000104000000   
0601GLC9N       20240101000670100000005000 0900000104000000   
0601GLC9N       20240101000675100000005000 0900000104000000   
0601GLC9N       20240101000680100000005000 0900000104000000   
0601GLC9N       20240101000685100000005000 0900000104000000   
0601GLC9N       20240101000690100000005000 0900000104000000   
0601GLC9N       20240101000695100000005000 0900000104000000   
0601GLC9N       20240101000700100000005000 0900000104000000   
0601GLC9N       20240101000705100000005000 0900000104000000   
0601GLC9N       20240101000710100000005000 0900000104000000   
0601GLC9N       20240101000715100000005000 0900000104000000   
0601GLC9N       20240101000720100000005000 0900000104000000   
0601GLC9N       20240101000725100000005000 0900000104000000   
0601GLC9N       20240101000730100000005000 0900000104000000   
0601GLC9N       20240101000735100000005000 0900000104000000   
0601GLC9N       20240101000740100000005000 0900000104000000   
0601GLC9N       20240101000745100000005000 0900000104000000   
0601GLC9N       20240101000750100000005000 0900000104000000   
0601GLC9N       20240101000755100000005000 0900000104000000   
0601GLC9N       20240101000760100000005000 0900000104000000   
0601GLC9N       20240101000765100000005000 0900000104000000   
0601GLC9N       20240101000770100000005000 0900000104000000   
0601GLC9N       20240101000775100000005000 0900000104000000   
0601GLC9N       20240101000780100000005000 0900000104000000   
0601GLC9N       20240101000785100000005000 0900000104000000   
0601GLC9N       20240101000790100000005000 0900000104000000   
0601GLC9N       20240101000795100000005000 0900000104000000   
0601GLC9N       20240101000800100000005000 0900000104000000   
0601GLC9N       20240101000805100000005000 0900000104000000   
0601GLC9N       20240101000810100000005000 0900000104000000   
0601GLC9N       20240101000815100000005000 0900000104000000   
0601GLC9N       20240101000820100000005000 0900000104000013   
0601GLC9N       20240101000825100000005000 0900000104000016   
0601GLC9N       20240101000830100000005000 0900000104000019   
0601GLC9N       20240101000835100000005000 0900000104000023   
0601GLC9N       20240101000840100000005000 0900000104000026   
0601GLC9N       20240101000845100000005000 0900000104000031   
0601GLC9N       20240101000850100000005000 0900000104000034   
0601GLC9N       20240101000855100000005000 0900000104000037   
0601GLC9N       20240101000860100000005000 0900000104000041   
0601GLC9N       20240101000865100000005000 0900000104000045   
0601GLC9N       20240101000870100000005000 0900000104000048   
0601GLC9N       20240101000875100000005000 0900000104000051   
0601GLC9N       20240101000880100000005000 0900000104000056   
0601GLC9N       20240101000885100000005000 0900000104000060   
0601GLC9N       20240101000890100000005000 0900000104000063   
0601GLC9N       20240101000895100000005000 0900000104000067   
0601GLC9N       20240101000900100000005000 0900000104000071   
0601GLC9N       20240101000905100000005000 0900000104000075   
0601GLC9N       20240101000910100000005000 0900000104000078   
0601GLC9N       20240101000915100000005000 0900000104000082   
0601GLC9N       20240101000920100000005000 0900000104000086   
0601GLC9N       20240101000925100000005000 0900000104000089   
0601GLC9N       20240101000930100000005000 0900000104000093   
0601GLC9N       20240101000935100000005000 0900000104000097   
0601GLC9N       20240101000940100000005000 0900000104000102   
0601GLC9N       20240101000945100000005000 0900000104000106   
0601GLC9N       20240101000950100000005000 0900000104000109   
0601GLC9N       20240101000955100000005000 0900000104000113   
0601GLC9N       20240101000960100000005000 0900000104000117   
0601GLC9N       20240101000965100000005000 0900000104000121   
0601GLC9N       20240101000970100000005000 0900000104000124   
0601GLC9N       20240101000975100000005000 0900000104000129   
0601GLC9N       20240101000980100000005000 0900000104000132   
0601GLC9N       20240101000985100000005000 0900000104000137   
0601GLC9N       20240101000990100000005000 0900000104000140   
0601GLC9N       20240101000995100000005000 0900000104000144   
0601GLC9N       20240101001000100000005000 0900000104000149   
0601GLC9N       20240101001005100000005000 0900000104000152   
0601GLC9N       20240101001010100000005000 0900000104000156   
0601GLC9N       20240101001015100000005000 0900000104000160   
0601GLC9N       20240101001020100000005000 0900000104000163   
0601GLC9N       20240101001025100000005000 0900000104000167   
0601GLC9N       20240101001030100000005000 0900000104000171   
0601GLC9N       20240101001035100000005000 0900000104000175   
0601GLC9N       20240101001040100000005000 0900000104000178   
0601GLC9N       20240101001045100000005000 0900000104000182   
0601GLC9N       20240101001050100000005000 0900000104000186   
0601GLC9N       20240101001055100000005000 0900000104000190   
0601GLC9N       20240101001060100000005000 0900000104000194   
0601GLC9N       20240101001065100000005000 0900000104000198   
0601GLC9N       20240101001070100000005000 0900000104000201   
0601GLC9N       20240101001075100000005000 0900000104000205   
0601GLC9N       20240101001080100000005000 0900000104000209   
0601GLC9N       20240101001085100000005000 0900000104000211   
0601GLC9N       20240101001090100000005000 0900000104000216   
0601GLC9N       20240101001095100000005000 0900000104000220   
0601GLC9N       20240101001100100000005000 0900000104000223   
0601GLC9N       20240101001105100000005000 0900000104000227   
0601GLC9N       20240101001110100000005000 0900000104000230   
0601GLC9N       20240101001115100000005000 0900000104000234   
0601GLC9N       20240101001120100000005000 0900000104000237   
0601GLC9N       20240101001125100000005000 0900000104000241   
0601GLC9N       20240101001130100000005000 0900000104000245   
0601GLC9N       20240101001135100000005000 0900000104000248   
0601GLC9N       20240101001140100000005000 0900000104000251   
0601GLC9N       20240101001145100000005000 0900000104000254   
0601GLC9N       20240101001150100000005000 0900000104000259   
0601GLC9N       20240101001155100000005000 0900000104000262   
0601GLC9N       20240101001160100000005000 0900000104000265   
0601GLC9N       20240101001165100000005000 0900000104000269   
0601GLC9N       20240101001170100000005000 0900000104000272   
0601GLC9N       20240101001175100000005000 0900000104000275   
0601GLC9N       20240101001180100000005000 0900000104000279   
0601GLC9N       20240101001185100000005000 0900000104000282   
0601GLC9N       20240101001190100000005000 0900000104000286   
0601GLC9N       20240101001195100000005000 0900000104000289   
0601GLC9N       20240101001200100000005000 0900000104000292   
0601GLC9N       20240101001205100000005000 0900000104000295   
0601GLC9N       20240101001210100000005000 0900000104000299   
0601GLC9N       20240101001215100000005000 0900000104000301   
0601GLC9N       20240101001220100000005000 0900000104000305   
0601GLC9N       20240101001225100000005000 0900000104000308   
0601GLC9N       20240101001230100000005000 0900000104000312   
0601GLC9N       20240101001235100000005000 0900000104000315   
0601GLC9N       20240101001240100000005000 0900000104000320   
0601GLC9N       20240101001245100000005000 0900000104000323   
0601GLC9N       20240101001250100000005000 0900000104000328   
0601GLC9N       20240101001255100000005000 0900000104000333   
0601GLC9N       20240101001260100000005000 0900000104000338   
0601GLC9N       20240101001265100000005000 0900000104000343   
0601GLC9N       20240101001270100000005000 0900000104000347   
0601GLC9N       20240101001275100000005000 0900000104000353   
0601GLC9N       20240101001280100000005000 0900000104000358   
0601GLC9N       20240101001285100000005000 0900000104000363   
0601GLC9N       20240101001290100000005000 0900000104000368   
0601GLC9N       20240101001295100000005000 0900000104000372   
0601GLC9N       20240101001300100000005000 0900000104000378   
0601GLC9N       20240101001305100000005000 0900000104000382   
0601GLC9N       20240101001310100000005000 0900000104000388   
0601GLC9N       20240101001315100000005000 0900000104000392   
0601GLC9N       20240101001320100000005000 0900000104000398   
0601GLC9N       20240101001325100000005000 0900000104000403   
0601GLC9N       20240101001330100000005000 0900000104000408   
0601GLC9N       20240101001335100000005000 0900000104000413   
0601GLC9N       20240101001340100000005000 0900000104000418   
0601GLC9N       20240101001345100000005000 0900000104000423   
0601GLC9N       20240101001350100000005000 0900000104000427   
0601GLC9N       20240101001355100000005000 0900000104000433   
0601GLC9N       20240101001360100000005000 0900000104000437   
0601GLC9N       20240101001365100000005000 0900000104000442   
0601GLC9N       20240101001370100000005000 0900000104000447   
0601GLC9N       20240101001375100000005000 0900000104000452   
0601GLC9N       20240101001380100000005000 0900000104000456   
0601GLC9N       20240101001385100000005000 0900000104000462   
0601GLC9N       20240101001390100000005000 0900000104000466   
0601GLC9N       20240101001395100000005000 0900000104000472   
0601GLC9N       20240101001400100000005000 0900000104000476   
0601GLC9N       20240101001405100000005000 0900000104000480   
0601GLC9N       20240101001410100000005000 0900000104000485   
0601GLC9N       20240101001415100000005000 0900000104000490   
0601GLC9N       20240101001420100000005000 0900000104000494   
0601GLC9N       20240101001425100000005000 0900000104000499   
0601GLC9N       20240101001430100000005000 0900000104000503   
0601GLC9N       20240101001435100000005000 0900000104000509   
0601GLC9N       20240101001440100000005000 0900000104000514   
0601GLC9N       20240101001445100000005000 0900000104000518   
0601GLC9N       20240101001450100000005000 0900000104000523   
0601GLC9N       20240101001455100000005000 0900000104000528   
0601GLC9N       20240101001460100000005000 0900000104000532   
0601GLC9N       20240101001465100000005000 0900000104000537   
0601GLC9N       20240101001470100000005000 0900000104000541   
0601GLC9N       20240101001475100000005000 0900000104000546   
0601GLC9N       20240101001480100000005000 0900000104000550   
0601GLC9N       20240101001485100000005000 0900000104000555   
0601GLC9N       20240101001490100000005000 0900000104000559   
