00GE               20231025                                                                                   
0601GEH1N       20240101017315000000080000 0100000000003815   
0601GEH1N       20240101017395000000080000 0100000000003817   
0601GEH1N       20240101017475000000080000 0100000000003819   
0601GEH1N       20240101017555000000080000 0100000000003820   
0601GEH1N       20240101017635000000080000 0100000000003822   
0601GEH1N       20240101017715000000080000 0100000000003824   
0601GEH1N       20240101017795000000080000 0100000000003826   
0601GEH1N       20240101017875000000080000 0100000000003828   
0601GEH1N       20240101017955000000080000 0100000000003830   
0601GEH1N       20240101018035000000080000 0100000000003831   
0601GEH1N       20240101018115000000080000 0100000000003833   
0601GEH1N       20240101018195000000080000 0100000000003835   
0601GEH1N       20240101018275000000080000 0100000000003837   
0601GEH1N       20240101018355000000080000 0100000000003838   
0601GEH1N       20240101018435000000080000 0100000000003840   
0601GEH1N       20240101018515000000080000 0100000000003842   
0601GEH1N       20240101018595000000080000 0100000000003843   
0601GEH1N       20240101018675000000080000 0100000000003845   
0601GEH1N       20240101018755000000080000 0100000000003847   
0601GEH1N       20240101018835000000080000 0100000000003848   
0601GEH1N       20240101018915000000080000 0100000000003850   
0601GEH1N       20240101018995000000080000 0100000000003851   
0601GEH1N       20240101019075000000080000 0100000000003853   
0601GEH1N       20240101019155000000080000 0100000000003855   
0601GEH1N       20240101019235000000080000 0100000000003856   
0601GEH1N       20240101019315000000080000 0100000000003858   
0601GEH1N       20240101019395000000080000 0100000000003859   
0601GEH1N       20240101019475000000080000 0100000000003861   
0601GEH1N       20240101019555000000080000 0100000000003862   
0601GEH1N       20240101019635000000080000 0100000000003864   
0601GEH1N       20240101019715000000080000 0100000000003865   
0601GEH1N       20240101019795000000080000 0100000000003867   
0601GEH1N       20240101019875000000080000 0100000000003868   
0601GEH1N       20240101019955000000080000 0100000000003869   
0601GEH1N       20240101020035000000080000 0100000000003871   
0601GEH1N       20240101020115000000080000 0100000000003872   
0601GEH1N       20240101020195000000080000 0100000000003874   
0601GEH1N       20240101020275000000080000 0100000000003875   
0601GEH1N       20240101020355000000080000 0100000000003876   
0601GEH1N       20240101020435000000080000 0100000000003878   
0601GEH1N       20240101020515000000080000 0100000000003879   
0601GEH1N       20240101020595000000080000 0100000000003881   
0601GEH1N       20240101020675000000080000 0100000000003882   
0601GEH1N       20240101020755000000080000 0100000000003883   
0601GEH1N       20240101020835000000080000 0100000000003885   
0601GEH1N       20240101020915000000080000 0100000000003886   
0601GEH1N       20240101020995000000080000 0100000000003887   
0601GEH1N       20240101021075000000080000 0100000000003888   
0601GEH1N       20240101021155000000080000 0100000000003890   
0601GEH1N       20240101021235000000080000 0100000000003891   
0601GEH1N       20240101021315000000080000 0100000000003892   
0601GEH1N       20240101021395000000080000 0100000000003894   
0601GEH1N       20240101021475000000080000 0100000000003895   
0601GEH1N       20240101021555000000080000 0100000000003896   
0601GEH1N       20240101021635000000080000 0100000000003897   
0601GEH1N       20240101021715000000080000 0100000000003898   
0601GEH1N       20240101021795000000080000 0100000000003900   
0601GEH1N       20240101021875000000080000 0100000000003901   
0601GEH1N       20240101021955000000080000 0100000000003902   
0601GEH1N       20240101022035000000080000 0100000000003903   
0601GEH1N       20240101022115000000080000 0100000000003904   
0601GEH1N       20240101022195000000080000 0100000000003906   
0601GEH1N       20240101022275000000080000 0100000000003907   
0601GEH1N       20240101022355000000080000 0100000000003908   
0601GEH1N       20240101022435000000080000 0100000000003909   
0601GEH1N       20240101022515000000080000 0100000000003910   
0601GEH1N       20240101022595000000080000 0100000000003911   
0601GEH1N       20240101022675000000080000 0100000000003912   
0601GEH1N       20240101022755000000080000 0100000000003914   
0601GEH1N       20240101022835000000080000 0100000000003915   
0601GEH1N       20240101022915000000080000 0100000000003916   
0601GEH1N       20240101022995000000080000 0100000000003917   
0601GEH1N       20240101023075000000080000 0100000000003918   
0601GEH1N       20240101023155000000080000 0100000000003919   
0601GEH1N       20240101023235000000080000 0100000000003920   
0601GEH1N       20240101023315000000080000 0100000000003921   
0601GEH1N       20240101023395000000080000 0100000000003922   
0601GEH1N       20240101023475000000080000 0100000000003923   
0601GEH1N       20240101023555000000080000 0100000000003924   
0601GEH1N       20240101023635000000080000 0100000000003925   
0601GEH1N       20240101023715000000080000 0100000000003926   
0601GEH1N       20240101023795000000080000 0100000000003927   
0601GEH1N       20240101023875000000080000 0100000000003928   
0601GEH1N       20240101023955000000080000 0100000000003929   
0601GEH1N       20240101024035000000080000 0100000000003930   
0601GEH1N       20240101024115000000080000 0100000000003931   
0601GEH1N       20240101024195000000080000 0100000000003932   
0601GEH1N       20240101024275000000080000 0100000000003933   
0601GEH1N       20240101024355000000080000 0100000000003934   
0601GEH1N       20240101024435000000080000 0100000000003935   
0601GEH1N       20240101024515000000080000 0100000000003936   
0601GEH1N       20240101024595000000080000 0100000000003937   
0601GEH1N       20240101024675000000080000 0100000000003938   
0601GEH1N       20240101024755000000080000 0100000000003939   
0601GEH1N       20240101024835000000080000 0100000000003940   
0601GEH1N       20240101024915000000080000 0100000000003941   
0601GEH1N       20240101024995000000080000 0100000000003942   
0601GEH1N       20240101025075000000160000 0100000000003943   
0601GEH1N       20240101025235000000160000 0100000000003945   
0601GEH1N       20240101025395000000160000 0100000000003947   
0601GEH1N       20240101025555000000160000 0100000000003948   
0601GEH1N       20240101025715000000160000 0100000000003950   
0601GEH1N       20240101025875000000160000 0100000000003952   
0601GEH1N       20240101026035000000160000 0100000000003954   
0601GEH1N       20240101026195000000160000 0100000000003955   
0601GEH1N       20240101026355000000160000 0100000000003957   
0601GEH1N       20240101026515000000160000 0100000000003958   
0601GEH1N       20240101026675000000160000 0100000000003960   
0601GEH1N       20240101026835000000160000 0100000000003962   
0601GEH1N       20240101026995000000160000 0100000000003963   
0601GEH1N       20240101027155000000160000 0100000000003965   
0601GEH1N       20240101027315000000160000 0100000000003966   
0601GEH1N       20240101027475000000160000 0100000000003968   
0601GEH1N       20240101027635000000160000 0100000000003969   
0601GEH1N       20240101027795000000160000 0100000000003971   
0601GEH1N       20240101027955000000160000 0100000000003972   
0601GEH1N       20240101028115000000160000 0100000000003974   
0601GEH1N       20240101028275000000160000 0100000000003975   
0601GEH1N       20240101028435000000160000 0100000000003977   
0601GEH1N       20240101028595000000160000 0100000000003978   
0601GEH1N       20240101028755000000160000 0100000000003979   
0601GEH1N       20240101028915000000160000 0100000000003981   
0601GEH1N       20240101029075000000160000 0100000000003982   
0601GEH1N       20240101029235000000160000 0100000000003983   
0601GEH1N       20240101029395000000160000 0100000000003985   
0601GEH1N       20240101029555000000160000 0100000000003986   
0601GEH1N       20240101029715000000160000 0100000000003987   
0601GEH1N       20240101029875000000160000 0100000000003989   
0601GEH1N       20240101030035000000160000 0100000000003990   
0601GEH1N       20240101030195000000160000 0100000000003991   
0601GEH1N       20240101030355000000160000 0100000000003993   
0601GEH1N       20240101030515000000160000 0100000000003994   
0601GEH1N       20240101030675000000160000 0100000000003995   
0601GEH1N       20240101030835000000160000 0100000000003996   
0601GEH1N       20240101030995000000160000 0100000000003997   
0601GEH1N       20240101031155000000160000 0100000000003999   
0601GEH1N       20240101031315000000160000 0100000000004000   
0601GEH1N       20240101031475000000160000 0100000000004001   
0601GEH1N       20240101031635000000160000 0100000000004002   
0601GEH1N       20240101031795000000160000 0100000000004003   
0601GEH1N       20240101031955000000160000 0100000000004004   
0601GEH1N       20240101032115000000160000 0100000000004005   
0601GEH1N       20240101032275000000160000 0100000000004007   
0601GEH1N       20240101032435000000160000 0100000000004008   
0601GEH1N       20240101032595000000160000 0100000000004009   
0601GEH1N       20240101032755000000160000 0100000000004010   
0601GEH1N       20240101032915000000160000 0100000000004011   
0601GEH1N       20240101033075000000160000 0100000000004012   
0601GEH1N       20240101033235000000160000 0100000000004013   
0601GEH1N       20240101033395000000160000 0100000000004014   
0601GEH1N       20240101033555000000160000 0100000000004015   
0601GEH1N       20240101033715000000160000 0100000000004016   
0601GEH1N       20240101033875000000160000 0100000000004017   
0601GEH1N       20240101034035000000160000 0100000000004018   
0601GEH1N       20240101034195000000160000 0100000000004019   
0601GEH1N       20240101034355000000160000 0100000000004020   
0601GEH1N       20240101034515000000160000 0100000000004021   
0601GEH1N       20240101034675000000160000 0100000000004022   
0601GEH1N       20240101034835000000160000 0100000000004023   
0601GEH1N       20240101034995000000160000 0100000000004024   
0601GEH1N       20240101035155000000160000 0100000000004025   
0601GEH1N       20240101035315000000160000 0100000000004026   
0601GEH1N       20240101035475000000160000 0100000000004026   
0601GEH1N       20240101035635000000160000 0100000000004027   
0601GEH1N       20240101035795000000160000 0100000000004028   
0601GEH1N       20240101035955000000160000 0100000000004029   
0601GEH1N       20240101036115000000160000 0100000000004030   
0601GEH1N       20240101036275000000160000 0100000000004031   
0601GEH1N       20240101036435000000320000 0100000000004032   
0601GEH1N       20240101036755000000320000 0100000000004034   
0601GEH1N       20240101037075000000320000 0100000000004036   
0601GEH1N       20240101037395000000320000 0100000000004037   
0601GEH1N       20240101037715000000320000 0100000000004039   
0601GEH1N       20240101038035000000320000 0100000000004040   
0601GEH1N       20240101038355000000320000 0100000000004042   
0601GEH1N       20240101038675000000320000 0100000000004044   
0601GEH1N       20240101038995000000320000 0100000000004045   
0601GEH1N       20240101039315000000320000 0100000000004046   
0601GEH1N       20240101039635000000320000 0100000000004048   
0601GEH1N       20240101039955000000320000 0100000000004049   
0601GEH1N       20240101040275000000320000 0100000000004051   
0601GEH1N       20240101040595000000320000 0100000000004052   
0601GEH1N       20240101040915000000320000 0100000000004054   
0601GEH1N       20240101041235000000320000 0100000000004055   
0601GEH1N       20240101041555000000320000 0100000000004056   
0601GEH1N       20240101041875000000320000 0100000000004058   
0601GEH1N       20240101042195000000320000 0100000000004059   
0601GEH1N       20240101042515000000320000 0100000000004060   
0601GEH1N       20240101042835000000320000 0100000000004061   
0601GEH1N       20240101043155000000320000 0100000000004063   
0601GEH1N       20240101043475000000320000 0100000000004064   
0601GEH1N       20240101043795000000320000 0100000000004065   
0601GEH1N       20240101044115000000320000 0100000000004066   
0601GEH1N       20240101044435000000320000 0100000000004067   
0601GEH1N       20240101044755000000320000 0100000000004068   
0601GEH1N       20240101045075000000320000 0100000000004070   
0601GEH1N       20240101045395000000320000 0100000000004071   
0601GEH1N       20240101045715000000320000 0100000000004072   
0601GEH1N       20240101046035000000320000 0100000000004073   
0601GEH1N       20240101046355000000320000 0100000000004074   
0601GEH1N       20240101046675000000320000 0100000000004075   
0601GEH1N       20240101046995000000320000 0100000000004076   
0601GEH1N       20240101047315000000320000 0100000000004077   
0601GEH1N       20240101047635000000320000 0100000000004078   
0601GEH1N       20240101047955000000320000 0100000000004079   
0601GEH1N       20240101048275000000320000 0100000000004080   
0601GEH1N       20240101048595000000320000 0100000000004081   
0601GEH1N       20240101048915000000640000 0100000000004083   
0601GEH1N       20240101049555000000640000 0100000000004084   
0601GEH1N       20240101050195000000640000 0100000000004086   
0601GEH1N       20240101050835000000640000 0100000000004088   
0601GEH1N       20240101051475000000640000 0100000000004090   
0601GEH1N       20240101052115000000640000 0100000000004091   
0601GEH1N       20240101052755000000640000 0100000000004093   
0601GEH1N       20240101053395000000640000 0100000000004095   
0601GEH1N       20240101054035000000640000 0100000000004096   
0601GEH1N       20240101054675000000640000 0100000000004098   
0601GEH1N       20240101055315000000640000 0100000000004099   
0601GEH1N       20240101055955000000640000 0100000000004101   
0601GEH1N       20240101056595000000640000 0100000000004102   
0601GEH1N       20240101057235000000640000 0100000000004104   
0601GEH1N       20240101057875000000640000 0100000000004105   
0601GEH1N       20240101058515000000640000 0100000000004106   
0601GEH1N       20240101059155000000640000 0100000000004108   
0601GEH1N       20240101059795000000640000 0100000000004109   
0601GEH1N       20240101060435000000640000 0100000000004110   
0601GEH1N       20240101061075000000640000 0100000000004111   
0601GEH1N       20240101061715000000640000 0100000000004113   
0601GEH1N       20240101062355000000640000 0100000000004114   
0601GEH1N       20240101062995000000640000 0100000000004115   
0601GEH1N       20240101063635000000640000 0100000000004116   
0601GEH1N       20240101064275000000640000 0100000000004117   
0601GEH1N       20240101064915000000640000 0100000000004118   
0601GEH1N       20240101065555000000640000 0100000000004119   
0601GEH1N       20240101066195000000640000 0100000000004120   
0601GEH1N       20240101066835000000640000 0100000000004121   
0601GEH1N       20240101067475000000640000 0100000000004122   
0601GEH1N       20240101068115000000640000 0100000000004123   
0601GEH1N       20240101068755000001280000 0100000000004125   
0601GEH1N       20240101070035000001280000 0100000000004127   
0601GEH1N       20240101071315000001280000 0100000000004129   
0601GEH1N       20240101072595000001280000 0100000000004130   
0601GEH1N       20240101073875000001280000 0100000000004132   
0601GEH1N       20240101075155000001280000 0100000000004134   
0601GEH1N       20240101076435000001280000 0100000000004135   
0601GEH1N       20240101077715000001280000 0100000000004137   
0601GEH1N       20240101078995000001280000 0100000000004138   
0601GEH1N       20240101080275000001280000 0100000000004140   
0601GEH1N       20240101081555000001280000 0100000000004141   
0601GEH1N       20240101082835000001280000 0100000000004142   
0601GEH1N       20240101084115000001280000 0100000000004144   
0601GEH1N       20240101085395000001280000 0100000000004145   
0601GEH1N       20240101086675000001280000 0100000000004146   
0601GEH1N       20240101087955000001280000 0100000000004147   
0601GEH1N       20240101089235000001280000 0100000000004148   
0601GEH1N       20240101090515000001280000 0100000000004150   
0601GEH1N       20240101091795000001280000 0100000000004151   
0601GEH1N       20240101093075000001280000 0100000000004152   
0601GEH1N       20240101094355000001280000 0100000000004153   
0601GEH1N       20240101095635000001280000 0100000000004154   
0601GEH1N       20240101096915000001280000 0100000000004155   
0601GEH1N       20240101098195000001280000 0100000000004156   
0601GEH1N       20240101099475000001280000 0100000000004157   
0601GEH1N       20240101100755000002560000 0100000000004158   
0601GEH1N       20240101103315000002560000 0100000000004160   
0601GEH1N       20240101105875000002560000 0100000000004161   
0601GEH1N       20240101108435000002560000 0100000000004163   
0601GEH1N       20240101110995000002560000 0100000000004164   
0601GEH1N       20240101113555000002560000 0100000000004166   
0601GEH1N       20240101116115000002560000 0100000000004167   
0601GEH1N       20240101118675000002560000 0100000000004168   
0601GEH1N       20240101121235000002560000 0100000000004170   
0601GEH1N       20240101123795000002560000 0100000000004171   
0601GEH1N       20240101126355000002560000 0100000000004172   
0601GEH1N       20240101128915000002560000 0100000000004173   
0601GEH1N       20240101131475000002560000 0100000000004174   
0601GEH1N       20240101134035000002560000 0100000000004175   
0601GEH1N       20240101136595000005120000 0100000000004177   
0601GEH1N       20240101141715000005120000 0100000000004178   
0601GEH1N       20240101146835000005120000 0100000000004180   
0601GEH1N       20240101151955000005120000 0100000000004182   
0601GEH1N       20240101157075000005120000 0100000000004183   
0601GEH1N       20240101162195000005120000 0100000000004185   
0601GEH1N       20240101167315000005120000 0100000000004186   
0601GEH1N       20240101172435000005120000 0100000000004187   
0601GEH1N       20240101177555000005120000 0100000000004188   
0601GEH1N       20240101182675000005120000 0100000000004189   
0601GEH1N       20240101187795000005120000 0100000000004191   
0601GEH1N       20240101192915000010240000 0100000000004192   
0601GEH1N       20240101203155000010240000 0100000000004194   
0601GEH1N       20240101213395000010240000 0100000000004195   
0601GEH1N       20240101223635000010240000 0100000000004197   
0601GEH1N       20240101233875000010240000 0100000000004198   
0601GEH1N       20240101244115000010240000 0100000000004199   
0601GEH1N       20240101254355000010240000 0100000000004201   
0601GEH1N       20240101264595000010240000 0100000000004202   
0601GEH1N       20240101274835000010240000 0100000000004203   
0601GEH1N       20240101285075000010240000 0100000000004203   
0601GEH1N       20240101295315000010240000 0100000000004204   
0601GEH1N       20240101305555000010240000 0100000000004205   
0601GEH1N       20240101315795000010240000 0100000000004206   
0601GEH1N       20240101326035000020480000 0100000000004207   
0601GEH1N       20240101346515000020480000 0100000000004208   
0601GEH1N       20240101366995000020480000 0100000000004209   
0601GEH1N       20240101387475000020480000 0100000000004210   
0601GEH1N       20240101407955000020480000 0100000000004211   
0601GEH1N       20240101428435000020480000 0100000000004212   
0601GEH1N       20240101448915000020480000 0100000000004213   
0601GEH1N       20240101469395000020480000 0100000000004213   
0601GEH1N       20240101489875000040960000 0100000000004214   
0601GEH1N       20240101530835000040960000 0100000000004215   
0601GEH1N       20240101571795000040960000 0100000000004216   
0601GEH1N       20240101612755000040960000 0100000000004217   
0601GEH1N       20240101653715000040960000 0100000000004218   
0601GEH1N       20240101694675000040960000 0100000000004218   
0601GEH1N       20240101735635000040960000 0100000000004219   
0601GEH1N       20240101776595000040960000 0100000000004219   
0601GEH1N       20240101817555000040960005 0100000000004220   
0601GEH2N       20240101000000000000729995 0200000000000000   
0601GEH2N       20240101000730000000005000 0200000000000006   
0601GEH2N       20240101000735000000005000 0200000000000014   
0601GEH2N       20240101000740000000005000 0200000000000022   
0601GEH2N       20240101000745000000005000 0200000000000030   
0601GEH2N       20240101000750000000005000 0200000000000038   
0601GEH2N       20240101000755000000005000 0200000000000046   
0601GEH2N       20240101000760000000005000 0200000000000053   
0601GEH2N       20240101000765000000005000 0200000000000061   
0601GEH2N       20240101000770000000005000 0200000000000068   
0601GEH2N       20240101000775000000005000 0200000000000075   
0601GEH2N       20240101000780000000005000 0200000000000083   
0601GEH2N       20240101000785000000005000 0200000000000090   
0601GEH2N       20240101000790000000005000 0200000000000097   
0601GEH2N       20240101000795000000005000 0200000000000104   
0601GEH2N       20240101000800000000005000 0200000000000111   
0601GEH2N       20240101000805000000005000 0200000000000119   
0601GEH2N       20240101000810000000005000 0200000000000126   
0601GEH2N       20240101000815000000005000 0200000000000134   
0601GEH2N       20240101000820000000005000 0200000000000141   
0601GEH2N       20240101000825000000005000 0200000000000149   
0601GEH2N       20240101000830000000005000 0200000000000156   
0601GEH2N       20240101000835000000005000 0200000000000163   
0601GEH2N       20240101000840000000005000 0200000000000170   
0601GEH2N       20240101000845000000005000 0200000000000178   
0601GEH2N       20240101000850000000005000 0200000000000186   
0601GEH2N       20240101000855000000005000 0200000000000193   
0601GEH2N       20240101000860000000005000 0200000000000204   
0601GEH2N       20240101000865000000005000 0200000000000213   
0601GEH2N       20240101000870000000005000 0200000000000222   
0601GEH2N       20240101000875000000005000 0200000000000231   
0601GEH2N       20240101000880000000005000 0200000000000239   
0601GEH2N       20240101000885000000005000 0200000000000248   
0601GEH2N       20240101000890000000005000 0200000000000257   
0601GEH2N       20240101000895000000005000 0200000000000266   
0601GEH2N       20240101000900000000005000 0200000000000275   
0601GEH2N       20240101000905000000005000 0200000000000284   
0601GEH2N       20240101000910000000005000 0200000000000294   
0601GEH2N       20240101000915000000005000 0200000000000302   
0601GEH2N       20240101000920000000005000 0200000000000311   
0601GEH2N       20240101000925000000005000 0200000000000320   
0601GEH2N       20240101000930000000005000 0200000000000329   
0601GEH2N       20240101000935000000005000 0200000000000338   
0601GEH2N       20240101000940000000005000 0200000000000347   
0601GEH2N       20240101000945000000005000 0200000000000356   
0601GEH2N       20240101000950000000005000 0200000000000365   
0601GEH2N       20240101000955000000005000 0200000000000374   
0601GEH2N       20240101000960000000005000 0200000000000383   
0601GEH2N       20240101000965000000005000 0200000000000391   
0601GEH2N       20240101000970000000005000 0200000000000400   
0601GEH2N       20240101000975000000005000 0200000000000409   
0601GEH2N       20240101000980000000005000 0200000000000417   
0601GEH2N       20240101000985000000005000 0200000000000426   
0601GEH2N       20240101000990000000005000 0200000000000434   
0601GEH2N       20240101000995000000005000 0200000000000443   
0601GEH2N       20240101001000000000005000 0200000000000451   
0601GEH2N       20240101001005000000005000 0200000000000460   
0601GEH2N       20240101001010000000005000 0200000000000468   
0601GEH2N       20240101001015000000005000 0200000000000476   
0601GEH2N       20240101001020000000005000 0200000000000484   
0601GEH2N       20240101001025000000005000 0200000000000493   
0601GEH2N       20240101001030000000005000 0200000000000501   
0601GEH2N       20240101001035000000005000 0200000000000508   
0601GEH2N       20240101001040000000005000 0200000000000517   
0601GEH2N       20240101001045000000005000 0200000000000526   
0601GEH2N       20240101001050000000005000 0200000000000534   
0601GEH2N       20240101001055000000005000 0200000000000542   
0601GEH2N       20240101001060000000005000 0200000000000551   
0601GEH2N       20240101001065000000005000 0200000000000559   
0601GEH2N       20240101001070000000005000 0200000000000567   
0601GEH2N       20240101001075000000005000 0200000000000575   
0601GEH2N       20240101001080000000005000 0200000000000583   
0601GEH2N       20240101001085000000005000 0200000000000591   
0601GEH2N       20240101001090000000005000 0200000000000599   
0601GEH2N       20240101001095000000005000 0200000000000606   
0601GEH2N       20240101001100000000005000 0200000000000614   
0601GEH2N       20240101001105000000005000 0200000000000622   
0601GEH2N       20240101001110000000005000 0200000000000629   
0601GEH2N       20240101001115000000005000 0200000000000637   
0601GEH2N       20240101001120000000005000 0200000000000644   
0601GEH2N       20240101001125000000005000 0200000000000652   
0601GEH2N       20240101001130000000005000 0200000000000660   
0601GEH2N       20240101001135000000005000 0200000000000668   
0601GEH2N       20240101001140000000005000 0200000000000676   
0601GEH2N       20240101001145000000005000 0200000000000684   
0601GEH2N       20240101001150000000005000 0200000000000692   
0601GEH2N       20240101001155000000005000 0200000000000700   
0601GEH2N       20240101001160000000005000 0200000000000708   
0601GEH2N       20240101001165000000005000 0200000000000716   
0601GEH2N       20240101001170000000005000 0200000000000724   
0601GEH2N       20240101001175000000005000 0200000000000732   
0601GEH2N       20240101001180000000005000 0200000000000740   
0601GEH2N       20240101001185000000005000 0200000000000747   
0601GEH2N       20240101001190000000005000 0200000000000755   
0601GEH2N       20240101001195000000005000 0200000000000762   
0601GEH2N       20240101001200000000005000 0200000000000770   
0601GEH2N       20240101001205000000005000 0200000000000777   
0601GEH2N       20240101001210000000005000 0200000000000784   
0601GEH2N       20240101001215000000005000 0200000000000792   
0601GEH2N       20240101001220000000005000 0200000000000799   
0601GEH2N       20240101001225000000005000 0200000000000807   
0601GEH2N       20240101001230000000005000 0200000000000814   
0601GEH2N       20240101001235000000005000 0200000000000822   
0601GEH2N       20240101001240000000005000 0200000000000829   
0601GEH2N       20240101001245000000005000 0200000000000837   
0601GEH2N       20240101001250000000005000 0200000000000844   
0601GEH2N       20240101001255000000005000 0200000000000851   
0601GEH2N       20240101001260000000005000 0200000000000859   
0601GEH2N       20240101001265000000005000 0200000000000866   
0601GEH2N       20240101001270000000005000 0200000000000873   
0601GEH2N       20240101001275000000005000 0200000000000881   
0601GEH2N       20240101001280000000005000 0200000000000888   
0601GEH2N       20240101001285000000005000 0200000000000895   
0601GEH2N       20240101001290000000005000 0200000000000903   
0601GEH2N       20240101001295000000005000 0200000000000910   
0601GEH2N       20240101001300000000005000 0200000000000918   
0601GEH2N       20240101001305000000005000 0200000000000925   
0601GEH2N       20240101001310000000005000 0200000000000932   
0601GEH2N       20240101001315000000005000 0200000000000940   
0601GEH2N       20240101001320000000005000 0200000000000947   
0601GEH2N       20240101001325000000005000 0200000000000954   
0601GEH2N       20240101001330000000005000 0200000000000961   
0601GEH2N       20240101001335000000005000 0200000000000968   
0601GEH2N       20240101001340000000005000 0200000000000975   
0601GEH2N       20240101001345000000005000 0200000000000982   
0601GEH2N       20240101001350000000005000 0200000000000989   
0601GEH2N       20240101001355000000005000 0200000000000996   
0601GEH2N       20240101001360000000005000 0200000000001003   
0601GEH2N       20240101001365000000005000 0200000000001010   
0601GEH2N       20240101001370000000005000 0200000000001017   
0601GEH2N       20240101001375000000005000 0200000000001023   
0601GEH2N       20240101001380000000005000 0200000000001030   
0601GEH2N       20240101001385000000005000 0200000000001037   
0601GEH2N       20240101001390000000005000 0200000000001044   
0601GEH2N       20240101001395000000005000 0200000000001050   
0601GEH2N       20240101001400000000005000 0200000000001057   
0601GEH2N       20240101001405000000005000 0200000000001064   
0601GEH2N       20240101001410000000005000 0200000000001070   
0601GEH2N       20240101001415000000005000 0200000000001077   
0601GEH2N       20240101001420000000005000 0200000000001084   
0601GEH2N       20240101001425000000005000 0200000000001090   
0601GEH2N       20240101001430000000005000 0200000000001096   
0601GEH2N       20240101001435000000005000 0200000000001103   
0601GEH2N       20240101001440000000005000 0200000000001109   
0601GEH2N       20240101001445000000005000 0200000000001116   
0601GEH2N       20240101001450000000005000 0200000000001122   
0601GEH2N       20240101001455000000005000 0200000000001128   
0601GEH2N       20240101001460000000005000 0200000000001134   
0601GEH2N       20240101001465000000005000 0200000000001141   
0601GEH2N       20240101001470000000005000 0200000000001147   
0601GEH2N       20240101001475000000005000 0200000000001153   
0601GEH2N       20240101001480000000005000 0200000000001160   
0601GEH2N       20240101001485000000005000 0200000000001166   
0601GEH2N       20240101001490000000005000 0200000000001172   
0601GEH2N       20240101001495000000005000 0200000000001178   
0601GEH2N       20240101001500000000005000 0200000000001184   
0601GEH2N       20240101001505000000005000 0200000000001190   
0601GEH2N       20240101001510000000005000 0200000000001197   
0601GEH2N       20240101001515000000005000 0200000000001203   
0601GEH2N       20240101001520000000005000 0200000000001209   
0601GEH2N       20240101001525000000005000 0200000000001215   
0601GEH2N       20240101001530000000005000 0200000000001221   
0601GEH2N       20240101001535000000005000 0200000000001226   
0601GEH2N       20240101001540000000005000 0200000000001233   
0601GEH2N       20240101001545000000005000 0200000000001238   
0601GEH2N       20240101001550000000005000 0200000000001244   
0601GEH2N       20240101001555000000005000 0200000000001250   
0601GEH2N       20240101001560000000005000 0200000000001256   
0601GEH2N       20240101001565000000005000 0200000000001262   
0601GEH2N       20240101001570000000005000 0200000000001268   
0601GEH2N       20240101001575000000005000 0200000000001274   
0601GEH2N       20240101001580000000005000 0200000000001280   
0601GEH2N       20240101001585000000005000 0200000000001285   
0601GEH2N       20240101001590000000005000 0200000000001292   
0601GEH2N       20240101001595000000005000 0200000000001297   
0601GEH2N       20240101001600000000005000 0200000000001303   
0601GEH2N       20240101001605000000005000 0200000000001309   
0601GEH2N       20240101001610000000005000 0200000000001315   
0601GEH2N       20240101001615000000005000 0200000000001321   
0601GEH2N       20240101001620000000005000 0200000000001327   
0601GEH2N       20240101001625000000005000 0200000000001332   
0601GEH2N       20240101001630000000005000 0200000000001338   
0601GEH2N       20240101001635000000005000 0200000000001344   
0601GEH2N       20240101001640000000005000 0200000000001350   
0601GEH2N       20240101001645000000005000 0200000000001356   
0601GEH2N       20240101001650000000005000 0200000000001362   
0601GEH2N       20240101001655000000005000 0200000000001368   
0601GEH2N       20240101001660000000005000 0200000000001374   
0601GEH2N       20240101001665000000005000 0200000000001380   
0601GEH2N       20240101001670000000005000 0200000000001386   
0601GEH2N       20240101001675000000005000 0200000000001392   
0601GEH2N       20240101001680000000005000 0200000000001398   
0601GEH2N       20240101001685000000005000 0200000000001404   
0601GEH2N       20240101001690000000005000 0200000000001410   
0601GEH2N       20240101001695000000005000 0200000000001416   
0601GEH2N       20240101001700000000005000 0200000000001423   
0601GEH2N       20240101001705000000005000 0200000000001428   
0601GEH2N       20240101001710000000005000 0200000000001434   
0601GEH2N       20240101001715000000005000 0200000000001441   
0601GEH2N       20240101001720000000005000 0200000000001446   
0601GEH2N       20240101001725000000005000 0200000000001452   
0601GEH2N       20240101001730000000005000 0200000000001458   
0601GEH2N       20240101001735000000005000 0200000000001464   
0601GEH2N       20240101001740000000005000 0200000000001469   
0601GEH2N       20240101001745000000005000 0200000000001475   
0601GEH2N       20240101001750000000005000 0200000000001481   
0601GEH2N       20240101001755000000005000 0200000000001486   
0601GEH2N       20240101001760000000005000 0200000000001493   
0601GEH2N       20240101001765000000005000 0200000000001498   
0601GEH2N       20240101001770000000005000 0200000000001503   
0601GEH2N       20240101001775000000005000 0200000000001509   
0601GEH2N       20240101001780000000005000 0200000000001515   
0601GEH2N       20240101001785000000005000 0200000000001520   
0601GEH2N       20240101001790000000005000 0200000000001525   
0601GEH2N       20240101001795000000005000 0200000000001531   
0601GEH2N       20240101001800000000005000 0200000000001536   
0601GEH2N       20240101001805000000005000 0200000000001541   
0601GEH2N       20240101001810000000005000 0200000000001547   
0601GEH2N       20240101001815000000005000 0200000000001552   
