00VD               20231221                                                                                   
0601VDC3N       20240101001245100000005000 0300000000001293   
0601VDC3N       20240101001250100000005000 0300000000001297   
0601VDC3N       20240101001255100000005000 0300000000001301   
0601VDC3N       20240101001260100000005000 0300000000001304   
0601VDC3N       20240101001265100000005000 0300000000001309   
0601VDC3N       20240101001270100000005000 0300000000001311   
0601VDC3N       20240101001275100000005000 0300000000001316   
0601VDC3N       20240101001280100000005000 0300000000001320   
0601VDC3N       20240101001285100000005000 0300000000001325   
0601VDC3N       20240101001290100000005000 0300000000001327   
0601VDC3N       20240101001295100000005000 0300000000001333   
0601VDC3N       20240101001300100000005000 0300000000001337   
0601VDC3N       20240101001305100000005000 0300000000001341   
0601VDC3N       20240101001310100000005000 0300000000001346   
0601VDC3N       20240101001315100000005000 0300000000001350   
0601VDC3N       20240101001320100000005000 0300000000001354   
0601VDC3N       20240101001325100000005000 0300000000001358   
0601VDC3N       20240101001330100000005000 0300000000001362   
0601VDC3N       20240101001335100000005000 0300000000001366   
0601VDC3N       20240101001340100000005000 0300000000001370   
0601VDC3N       20240101001345100000005000 0300000000001374   
0601VDC3N       20240101001350100000005000 0300000000001378   
0601VDC3N       20240101001355100000005000 0300000000001383   
0601VDC3N       20240101001360100000005000 0300000000001387   
0601VDC3N       20240101001365100000005000 0300000000001391   
0601VDC3N       20240101001370100000005000 0300000000001395   
0601VDC3N       20240101001375100000005000 0300000000001400   
0601VDC3N       20240101001380100000005000 0300000000001404   
0601VDC3N       20240101001385100000005000 0300000000001409   
0601VDC3N       20240101001390100000005000 0300000000001412   
0601VDC3N       20240101001395100000005000 0300000000001417   
0601VDC3N       20240101001400100000005000 0300000000001421   
0601VDC3N       20240101001405100000005000 0300000000001426   
0601VDC3N       20240101001410100000005000 0300000000001429   
0601VDC3N       20240101001415100000005000 0300000000001434   
0601VDC3N       20240101001420100000005000 0300000000001438   
0601VDC3N       20240101001425100000005000 0300000000001444   
0601VDC3N       20240101001430100000005000 0300000000001448   
0601VDC3N       20240101001435100000005000 0300000000001452   
0601VDC3N       20240101001440100000005000 0300000000001457   
0601VDC3N       20240101001445100000005000 0300000000001462   
0601VDC3N       20240101001450100000005000 0300000000001467   
0601VDC3N       20240101001455100000005000 0300000000001470   
0601VDC3N       20240101001460100000005000 0300000000001475   
0601VDC3N       20240101001465100000005000 0300000000001479   
0601VDC3N       20240101001470100000005000 0300000000001485   
0601VDC3N       20240101001475100000005000 0300000000001488   
0601VDC3N       20240101001480100000005000 0300000000001493   
0601VDC3N       20240101001485100000005000 0300000000001496   
0601VDC3N       20240101001490100000005000 0300000000001501   
0601VDC3N       20240101001495100000005000 0300000000001505   
0601VDC3N       20240101001500100000005000 0300000000001509   
0601VDC3N       20240101001505100000005000 0300000000001513   
0601VDC3N       20240101001510100000005000 0300000000001519   
0601VDC3N       20240101001515100000005000 0300000000001523   
0601VDC3N       20240101001520100000005000 0300000000001527   
0601VDC3N       20240101001525100000005000 0300000000001532   
0601VDC3N       20240101001530100000005000 0300000000001536   
0601VDC3N       20240101001535100000005000 0300000000001540   
0601VDC3N       20240101001540100000005000 0300000000001545   
0601VDC3N       20240101001545100000005000 0300000000001549   
0601VDC3N       20240101001550100000005000 0300000000001553   
0601VDC3N       20240101001555100000005000 0300000000001557   
0601VDC3N       20240101001560100000005000 0300000000001562   
0601VDC3N       20240101001565100000005000 0300000000001565   
0601VDC3N       20240101001570100000005000 0300000000001569   
0601VDC3N       20240101001575100000005000 0300000000001573   
0601VDC3N       20240101001580100000005000 0300000000001577   
0601VDC3N       20240101001585100000005000 0300000000001581   
0601VDC3N       20240101001590100000005000 0300000000001585   
0601VDC3N       20240101001595100000005000 0300000000001589   
0601VDC3N       20240101001600100000005000 0300000000001593   
0601VDC3N       20240101001605100000005000 0300000000001598   
0601VDC3N       20240101001610100000005000 0300000000001601   
0601VDC3N       20240101001615100000005000 0300000000001605   
0601VDC3N       20240101001620100000005000 0300000000001608   
0601VDC3N       20240101001625100000005000 0300000000001613   
0601VDC3N       20240101001630100000005000 0300000000001616   
0601VDC3N       20240101001635100000005000 0300000000001620   
0601VDC3N       20240101001640100000005000 0300000000001624   
0601VDC3N       20240101001645100000005000 0300000000001627   
0601VDC3N       20240101001650100000005000 0300000000001631   
0601VDC3N       20240101001655100000005000 0300000000001636   
0601VDC3N       20240101001660100000005000 0300000000001638   
0601VDC3N       20240101001665100000005000 0300000000001643   
0601VDC3N       20240101001670100000005000 0300000000001647   
0601VDC3N       20240101001675100000005000 0300000000001650   
0601VDC3N       20240101001680100000005000 0300000000001654   
0601VDC3N       20240101001685100000005000 0300000000001658   
0601VDC3N       20240101001690100000005000 0300000000001661   
0601VDC3N       20240101001695100000005000 0300000000001665   
0601VDC3N       20240101001700100000005000 0300000000001668   
0601VDC3N       20240101001705100000005000 0300000000001672   
0601VDC3N       20240101001710100000005000 0300000000001675   
0601VDC3N       20240101001715100000005000 0300000000001678   
0601VDC3N       20240101001720100000005000 0300000000001682   
0601VDC3N       20240101001725100000005000 0300000000001686   
0601VDC3N       20240101001730100000005000 0300000000001689   
0601VDC3N       20240101001735100000005000 0300000000001693   
0601VDC3N       20240101001740100000005000 0300000000001696   
0601VDC3N       20240101001745100000005000 0300000000001700   
0601VDC3N       20240101001750100000005000 0300000000001703   
0601VDC3N       20240101001755100000005000 0300000000001706   
0601VDC3N       20240101001760100000005000 0300000000001710   
0601VDC3N       20240101001765100000005000 0300000000001713   
0601VDC3N       20240101001770100000005000 0300000000001717   
0601VDC3N       20240101001775100000005000 0300000000001720   
0601VDC3N       20240101001780100000005000 0300000000001723   
0601VDC3N       20240101001785100000005000 0300000000001726   
0601VDC3N       20240101001790100000005000 0300000000001729   
0601VDC3N       20240101001795100000005000 0300000000001734   
0601VDC3N       20240101001800100000005000 0300000000001737   
0601VDC3N       20240101001805100000005000 0300000000001739   
0601VDC3N       20240101001810100000005000 0300000000001743   
0601VDC3N       20240101001815100000005000 0300000000001746   
0601VDC3N       20240101001820100000005000 0300000000001750   
0601VDC3N       20240101001825100000005000 0300000000001752   
0601VDC3N       20240101001830100000005000 0300000000001756   
0601VDC3N       20240101001835100000005000 0300000000001759   
0601VDC3N       20240101001840100000005000 0300000000001763   
0601VDC3N       20240101001845100000005000 0300000000001765   
0601VDC3N       20240101001850100000005000 0300000000001768   
0601VDC3N       20240101001855100000005000 0300000000001772   
0601VDC3N       20240101001860100000005000 0300000000001774   
0601VDC3N       20240101001865100000005000 0300000000001777   
0601VDC3N       20240101001870100000005000 0300000000001780   
0601VDC3N       20240101001875100000005000 0300000000001783   
0601VDC3N       20240101001880100000005000 0300000000001786   
0601VDC3N       20240101001885100000005000 0300000000001790   
0601VDC3N       20240101001890100000005000 0300000000001792   
0601VDC3N       20240101001895100000005000 0300000000001796   
0601VDC3N       20240101001900100000005000 0300000000001799   
0601VDC3N       20240101001905100000005000 0300000000001801   
0601VDC3N       20240101001910100000005000 0300000000001805   
0601VDC3N       20240101001915100000005000 0300000000001807   
0601VDC3N       20240101001920100000005000 0300000000001810   
0601VDC3N       20240101001925100000005000 0300000000001814   
0601VDC3N       20240101001930100000005000 0300000000001816   
0601VDC3N       20240101001935100000005000 0300000000001820   
0601VDC3N       20240101001940100000005000 0300000000001821   
0601VDC3N       20240101001945100000005000 0300000000001825   
0601VDC3N       20240101001950100000005000 0300000000001828   
0601VDC3N       20240101001955100000005000 0300000000001830   
0601VDC3N       20240101001960100000005000 0300000000001834   
0601VDC3N       20240101001965100000005000 0300000000001837   
0601VDC3N       20240101001970100000005000 0300000000001839   
0601VDC3N       20240101001975100000005000 0300000000001841   
0601VDC3N       20240101001980100000005000 0300000000001845   
0601VDC3N       20240101001985100000005000 0300000000001847   
0601VDC3N       20240101001990100000005000 0300000000001850   
0601VDC3N       20240101001995100000005000 0300000000001853   
0601VDC3N       20240101002000100000050000 0300000000001865   
0601VDC3N       20240101002050100000050000 0300000000001897   
0601VDC3N       20240101002100100000050000 0300000000001926   
0601VDC3N       20240101002150100000050000 0300000000001956   
0601VDC3N       20240101002200100000050000 0300000000001991   
0601VDC3N       20240101002250100000050000 0300000000002025   
0601VDC3N       20240101002300100000050000 0300000000002056   
0601VDC3N       20240101002350100000050000 0300000000002087   
0601VDC3N       20240101002400100000050000 0300000000002122   
0601VDC3N       20240101002450100000050000 0300000000002154   
0601VDC3N       20240101002500100000050000 0300000000002185   
0601VDC3N       20240101002550100000050000 0300000000002215   
0601VDC3N       20240101002600100000050000 0300000000002243   
0601VDC3N       20240101002650100000050000 0300000000002272   
0601VDC3N       20240101002700100000050000 0300000000002299   
0601VDC3N       20240101002750100000050000 0300000000002326   
0601VDC3N       20240101002800100000050000 0300000000002353   
0601VDC3N       20240101002850100000050000 0300000000002377   
0601VDC3N       20240101002900100000050000 0300000000002401   
0601VDC3N       20240101002950100000050000 0300000000002423   
0601VDC3N       20240101003000100000050000 0300000000002447   
0601VDC3N       20240101003050100000050000 0300000000002467   
0601VDC3N       20240101003100100000050000 0300000000002489   
0601VDC3N       20240101003150100000050000 0300000000002510   
0601VDC3N       20240101003200100000050000 0300000000002531   
0601VDC3N       20240101003250100000050000 0300000000002551   
0601VDC3N       20240101003300100000050000 0300000000002570   
0601VDC3N       20240101003350100000050000 0300000000002589   
0601VDC3N       20240101003400100000050000 0300000000002607   
0601VDC3N       20240101003450100000050000 0300000000002626   
0601VDC3N       20240101003500100000050000 0300000000002642   
0601VDC3N       20240101003550100000050000 0300000000002659   
0601VDC3N       20240101003600100000050000 0300000000002677   
0601VDC3N       20240101003650100000050000 0300000000002694   
0601VDC3N       20240101003700100000050000 0300000000002711   
0601VDC3N       20240101003750100000050000 0300000000002727   
0601VDC3N       20240101003800100000050000 0300000000002742   
0601VDC3N       20240101003850100000050000 0300000000002757   
0601VDC3N       20240101003900100000050000 0300000000002771   
0601VDC3N       20240101003950100000050000 0300000000002787   
0601VDC3N       20240101004000100000050000 0300000000002800   
0601VDC3N       20240101004050100000050000 0300000000002813   
0601VDC3N       20240101004100100000050000 0300000000002828   
0601VDC3N       20240101004150100000050000 0300000000002843   
0601VDC3N       20240101004200100000050000 0300000000002856   
0601VDC3N       20240101004250100000050000 0300000000002870   
0601VDC3N       20240101004300100000050000 0300000000002883   
0601VDC3N       20240101004350100000050000 0300000000002895   
0601VDC3N       20240101004400100000050000 0300000000002908   
0601VDC3N       20240101004450100000050000 0300000000002920   
0601VDC3N       20240101004500100000050000 0300000000002932   
0601VDC3N       20240101004550100000050000 0300000000002944   
0601VDC3N       20240101004600100000050000 0300000000002957   
0601VDC3N       20240101004650100000050000 0300000000002969   
0601VDC3N       20240101004700100000050000 0300000000002981   
0601VDC3N       20240101004750100000050000 0300000000002992   
0601VDC3N       20240101004800100000050000 0300000000003003   
0601VDC3N       20240101004850100000050000 0300000000003015   
0601VDC3N       20240101004900100000050000 0300000000003026   
0601VDC3N       20240101004950100000050000 0300000000003036   
0601VDC3N       20240101005000100000050000 0300000000003047   
0601VDC3N       20240101005050100000050000 0300000000003057   
0601VDC3N       20240101005100100000050000 0300000000003067   
0601VDC3N       20240101005150100000050000 0300000000003078   
0601VDC3N       20240101005200100000050000 0300000000003088   
0601VDC3N       20240101005250100000050000 0300000000003099   
0601VDC3N       20240101005300100000050000 0300000000003109   
0601VDC3N       20240101005350100000050000 0300000000003119   
0601VDC3N       20240101005400100000050000 0300000000003129   
0601VDC3N       20240101005450100000050000 0300000000003139   
0601VDC3N       20240101005500100000050000 0300000000003148   
0601VDC3N       20240101005550100000050000 0300000000003157   
0601VDC3N       20240101005600100000050000 0300000000003167   
0601VDC3N       20240101005650100000050000 0300000000003175   
0601VDC3N       20240101005700100000050000 0300000000003184   
0601VDC3N       20240101005750100000050000 0300000000003194   
0601VDC3N       20240101005800100000050000 0300000000003203   
0601VDC3N       20240101005850100000050000 0300000000003212   
0601VDC3N       20240101005900100000050000 0300000000003221   
0601VDC3N       20240101005950100000050000 0300000000003230   
0601VDC3N       20240101006000100000050000 0300000000003238   
0601VDC3N       20240101006050100000050000 0300000000003247   
0601VDC3N       20240101006100100000050000 0300000000003255   
0601VDC3N       20240101006150100000050000 0300000000003263   
0601VDC3N       20240101006200100000050000 0300000000003272   
0601VDC3N       20240101006250100000050000 0300000000003280   
0601VDC3N       20240101006300100000050000 0300000000003288   
0601VDC3N       20240101006350100000050000 0300000000003295   
0601VDC3N       20240101006400100000050000 0300000000003302   
0601VDC3N       20240101006450100000050000 0300000000003310   
0601VDC3N       20240101006500100000050000 0300000000003318   
0601VDC3N       20240101006550100000050000 0300000000003324   
0601VDC3N       20240101006600100000050000 0300000000003331   
0601VDC3N       20240101006650100000050000 0300000000003339   
0601VDC3N       20240101006700100000050000 0300000000003345   
0601VDC3N       20240101006750100000050000 0300000000003352   
0601VDC3N       20240101006800100000050000 0300000000003358   
0601VDC3N       20240101006850100000050000 0300000000003365   
0601VDC3N       20240101006900100000050000 0300000000003371   
0601VDC3N       20240101006950100000050000 0300000000003378   
0601VDC3N       20240101007000100000050000 0300000000003384   
0601VDC3N       20240101007050100000050000 0300000000003390   
0601VDC3N       20240101007100100000050000 0300000000003396   
0601VDC3N       20240101007150100000050000 0300000000003403   
0601VDC3N       20240101007200100000050000 0300000000003408   
0601VDC3N       20240101007250100000050000 0300000000003413   
0601VDC3N       20240101007300100000050000 0300000000003420   
0601VDC3N       20240101007350100000050000 0300000000003425   
0601VDC3N       20240101007400100000050000 0300000000003430   
0601VDC3N       20240101007450100000050000 0300000000003436   
0601VDC3N       20240101007500100000050000 0300000000003441   
0601VDC3N       20240101007550100000050000 0300000000003446   
0601VDC3N       20240101007600100000050000 0300000000003452   
0601VDC3N       20240101007650100000050000 0300000000003457   
0601VDC3N       20240101007700100000050000 0300000000003462   
0601VDC3N       20240101007750100000050000 0300000000003467   
0601VDC3N       20240101007800100000050000 0300000000003472   
0601VDC3N       20240101007850100000050000 0300000000003477   
0601VDC3N       20240101007900100000050000 0300000000003482   
0601VDC3N       20240101007950100000050000 0300000000003486   
0601VDC3N       20240101008000100000050000 0300000000003491   
0601VDC3N       20240101008050100000050000 0300000000003496   
0601VDC3N       20240101008100100000050000 0300000000003500   
0601VDC3N       20240101008150100000050000 0300000000003504   
0601VDC3N       20240101008200100000050000 0300000000003510   
0601VDC3N       20240101008250100000050000 0300000000003514   
0601VDC3N       20240101008300100000050000 0300000000003518   
0601VDC3N       20240101008350100000050000 0300000000003523   
0601VDC3N       20240101008400100000050000 0300000000003527   
0601VDC3N       20240101008450100000050000 0300000000003531   
0601VDC3N       20240101008500100000050000 0300000000003535   
0601VDC3N       20240101008550100000050000 0300000000003539   
0601VDC3N       20240101008600100000050000 0300000000003543   
0601VDC3N       20240101008650100000050000 0300000000003547   
0601VDC3N       20240101008700100000050000 0300000000003551   
0601VDC3N       20240101008750100000050000 0300000000003554   
0601VDC3N       20240101008800100000050000 0300000000003557   
0601VDC3N       20240101008850100000050000 0300000000003560   
0601VDC3N       20240101008900100000050000 0300000000003563   
0601VDC3N       20240101008950100000050000 0300000000003566   
0601VDC3N       20240101009000100000050000 0300000000003569   
0601VDC3N       20240101009050100000050000 0300000000003572   
0601VDC3N       20240101009100100000050000 0300000000003575   
0601VDC3N       20240101009150100000050000 0300000000003578   
0601VDC3N       20240101009200100000050000 0300000000003581   
0601VDC3N       20240101009250100000050000 0300000000003583   
0601VDC3N       20240101009300100000050000 0300000000003586   
0601VDC3N       20240101009350100000050000 0300000000003589   
0601VDC3N       20240101009400100000050000 0300000000003592   
0601VDC3N       20240101009450100000050000 0300000000003594   
0601VDC3N       20240101009500100000050000 0300000000003597   
0601VDC3N       20240101009550100000050000 0300000000003599   
0601VDC3N       20240101009600100000050000 0300000000003602   
0601VDC3N       20240101009650100000050000 0300000000003605   
0601VDC3N       20240101009700100000050000 0300000000003607   
0601VDC3N       20240101009750100000050000 0300000000003610   
0601VDC3N       20240101009800100000050000 0300000000003612   
0601VDC3N       20240101009850100000050000 0300000000003614   
0601VDC3N       20240101009900100000050000 0300000000003617   
0601VDC3N       20240101009950100000050000 0300000000003620   
0601VDC3N       20240101010000100040000000 0300000000003621   
0601VDC4N       20240101000000100000335000 0400000000000000   
0601VDC4N       20240101000335100000005000 0400000000000006   
0601VDC4N       20240101000340100000005000 0400000000000010   
0601VDC4N       20240101000345100000005000 0400000000000014   
0601VDC4N       20240101000350100000005000 0400000000000020   
0601VDC4N       20240101000355100000005000 0400000000000028   
0601VDC4N       20240101000360100000005000 0400000000000035   
0601VDC4N       20240101000365100000005000 0400000000000042   
0601VDC4N       20240101000370100000005000 0400000000000050   
0601VDC4N       20240101000375100000005000 0400000000000060   
0601VDC4N       20240101000380100000005000 0400000000000071   
0601VDC4N       20240101000385100000005000 0400000000000081   
0601VDC4N       20240101000390100000005000 0400000000000090   
0601VDC4N       20240101000395100000005000 0400000000000106   
0601VDC4N       20240101000400100000005000 0400000000000118   
0601VDC4N       20240101000405100000005000 0400000000000131   
0601VDC4N       20240101000410100000005000 0400000000000144   
0601VDC4N       20240101000415100000005000 0400000000000155   
0601VDC4N       20240101000420100000005000 0400000000000168   
0601VDC4N       20240101000425100000005000 0400000000000178   
0601VDC4N       20240101000430100000005000 0400000000000191   
0601VDC4N       20240101000435100000005000 0400000000000205   
0601VDC4N       20240101000440100000005000 0400000000000218   
0601VDC4N       20240101000445100000005000 0400000000000234   
0601VDC4N       20240101000450100000005000 0400000000000247   
0601VDC4N       20240101000455100000005000 0400000000000260   
0601VDC4N       20240101000460100000005000 0400000000000273   
0601VDC4N       20240101000465100000005000 0400000000000284   
0601VDC4N       20240101000470100000005000 0400000000000298   
0601VDC4N       20240101000475100000005000 0400000000000311   
0601VDC4N       20240101000480100000005000 0400000000000325   
0601VDC4N       20240101000485100000005000 0400000000000340   
0601VDC4N       20240101000490100000005000 0400000000000353   
0601VDC4N       20240101000495100000005000 0400000000000370   
0601VDC4N       20240101000500100000005000 0400000000000382   
0601VDC4N       20240101000505100000005000 0400000000000395   
0601VDC4N       20240101000510100000005000 0400000000000409   
0601VDC4N       20240101000515100000005000 0400000000000423   
0601VDC4N       20240101000520100000005000 0400000000000438   
0601VDC4N       20240101000525100000005000 0400000000000453   
0601VDC4N       20240101000530100000005000 0400000000000468   
0601VDC4N       20240101000535100000005000 0400000000000484   
0601VDC4N       20240101000540100000005000 0400000000000495   
0601VDC4N       20240101000545100000005000 0400000000000509   
0601VDC4N       20240101000550100000005000 0400000000000525   
0601VDC4N       20240101000555100000005000 0400000000000538   
0601VDC4N       20240101000560100000005000 0400000000000550   
0601VDC4N       20240101000565100000005000 0400000000000563   
0601VDC4N       20240101000570100000005000 0400000000000574   
0601VDC4N       20240101000575100000005000 0400000000000581   
0601VDC4N       20240101000580100000005000 0400000000000590   
0601VDC4N       20240101000585100000005000 0400000000000595   
0601VDC4N       20240101000590100000005000 0400000000000603   
0601VDC4N       20240101000595100000005000 0400000000000608   
0601VDC4N       20240101000600100000005000 0400000000000617   
0601VDC4N       20240101000605100000005000 0400000000000623   
0601VDC4N       20240101000610100000005000 0400000000000629   
0601VDC4N       20240101000615100000005000 0400000000000635   
0601VDC4N       20240101000620100000005000 0400000000000643   
0601VDC4N       20240101000625100000005000 0400000000000649   
0601VDC4N       20240101000630100000005000 0400000000000656   
0601VDC4N       20240101000635100000005000 0400000000000662   
0601VDC4N       20240101000640100000005000 0400000000000668   
0601VDC4N       20240101000645100000005000 0400000000000674   
0601VDC4N       20240101000650100000005000 0400000000000681   
0601VDC4N       20240101000655100000005000 0400000000000686   
0601VDC4N       20240101000660100000005000 0400000000000692   
0601VDC4N       20240101000665100000005000 0400000000000699   
0601VDC4N       20240101000670100000005000 0400000000000707   
0601VDC4N       20240101000675100000005000 0400000000000715   
0601VDC4N       20240101000680100000005000 0400000000000720   
0601VDC4N       20240101000685100000005000 0400000000000727   
0601VDC4N       20240101000690100000005000 0400000000000734   
0601VDC4N       20240101000695100000005000 0400000000000740   
0601VDC4N       20240101000700100000005000 0400000000000746   
0601VDC4N       20240101000705100000005000 0400000000000753   
0601VDC4N       20240101000710100000005000 0400000000000759   
0601VDC4N       20240101000715100000005000 0400000000000765   
0601VDC4N       20240101000720100000005000 0400000000000771   
0601VDC4N       20240101000725100000005000 0400000000000778   
0601VDC4N       20240101000730100000005000 0400000000000784   
0601VDC4N       20240101000735100000005000 0400000000000790   
0601VDC4N       20240101000740100000005000 0400000000000795   
0601VDC4N       20240101000745100000005000 0400000000000802   
0601VDC4N       20240101000750100000005000 0400000000000808   
0601VDC4N       20240101000755100000005000 0400000000000814   
0601VDC4N       20240101000760100000005000 0400000000000821   
0601VDC4N       20240101000765100000005000 0400000000000824   
0601VDC4N       20240101000770100000005000 0400000000000829   
0601VDC4N       20240101000775100000005000 0400000000000834   
0601VDC4N       20240101000780100000005000 0400000000000839   
0601VDC4N       20240101000785100000005000 0400000000000844   
0601VDC4N       20240101000790100000005000 0400000000000848   
0601VDC4N       20240101000795100000005000 0400000000000852   
0601VDC4N       20240101000800100000005000 0400000000000856   
0601VDC4N       20240101000805100000005000 0400000000000861   
0601VDC4N       20240101000810100000005000 0400000000000865   
0601VDC4N       20240101000815100000005000 0400000000000869   
0601VDC4N       20240101000820100000005000 0400000000000874   
0601VDC4N       20240101000825100000005000 0400000000000878   
0601VDC4N       20240101000830100000005000 0400000000000881   
0601VDC4N       20240101000835100000005000 0400000000000886   
0601VDC4N       20240101000840100000005000 0400000000000890   
0601VDC4N       20240101000845100000005000 0400000000000894   
0601VDC4N       20240101000850100000005000 0400000000000898   
0601VDC4N       20240101000855100000005000 0400000000000902   
0601VDC4N       20240101000860100000005000 0400000000000906   
0601VDC4N       20240101000865100000005000 0400000000000910   
0601VDC4N       20240101000870100000005000 0400000000000913   
0601VDC4N       20240101000875100000005000 0400000000000918   
0601VDC4N       20240101000880100000005000 0400000000000922   
0601VDC4N       20240101000885100000005000 0400000000000925   
0601VDC4N       20240101000890100000005000 0400000000000929   
0601VDC4N       20240101000895100000005000 0400000000000932   
0601VDC4N       20240101000900100000005000 0400000000000936   
0601VDC4N       20240101000905100000005000 0400000000000940   
0601VDC4N       20240101000910100000005000 0400000000000944   
0601VDC4N       20240101000915100000005000 0400000000000948   
0601VDC4N       20240101000920100000005000 0400000000000951   
0601VDC4N       20240101000925100000005000 0400000000000954   
0601VDC4N       20240101000930100000005000 0400000000000959   
0601VDC4N       20240101000935100000005000 0400000000000962   
0601VDC4N       20240101000940100000005000 0400000000000967   
0601VDC4N       20240101000945100000005000 0400000000000971   
0601VDC4N       20240101000950100000005000 0400000000000974   
0601VDC4N       20240101000955100000005000 0400000000000978   
0601VDC4N       20240101000960100000005000 0400000000000981   
0601VDC4N       20240101000965100000005000 0400000000000985   
0601VDC4N       20240101000970100000005000 0400000000000989   
0601VDC4N       20240101000975100000005000 0400000000000993   
0601VDC4N       20240101000980100000005000 0400000000000998   
0601VDC4N       20240101000985100000005000 0400000000001001   
0601VDC4N       20240101000990100000005000 0400000000001005   
0601VDC4N       20240101000995100000005000 0400000000001008   
0601VDC4N       20240101001000100000005000 0400000000001012   
0601VDC4N       20240101001005100000005000 0400000000001015   
0601VDC4N       20240101001010100000005000 0400000000001018   
0601VDC4N       20240101001015100000005000 0400000000001022   
0601VDC4N       20240101001020100000005000 0400000000001027   
0601VDC4N       20240101001025100000005000 0400000000001029   
0601VDC4N       20240101001030100000005000 0400000000001034   
0601VDC4N       20240101001035100000005000 0400000000001037   
0601VDC4N       20240101001040100000005000 0400000000001039   
0601VDC4N       20240101001045100000005000 0400000000001044   
0601VDC4N       20240101001050100000005000 0400000000001046   
0601VDC4N       20240101001055100000005000 0400000000001049   
0601VDC4N       20240101001060100000005000 0400000000001053   
0601VDC4N       20240101001065100000005000 0400000000001057   
0601VDC4N       20240101001070100000005000 0400000000001060   
0601VDC4N       20240101001075100000005000 0400000000001063   
0601VDC4N       20240101001080100000005000 0400000000001067   
0601VDC4N       20240101001085100000005000 0400000000001070   
0601VDC4N       20240101001090100000005000 0400000000001073   
0601VDC4N       20240101001095100000005000 0400000000001077   
0601VDC4N       20240101001100100000005000 0400000000001081   
0601VDC4N       20240101001105100000005000 0400000000001084   
0601VDC4N       20240101001110100000005000 0400000000001088   
0601VDC4N       20240101001115100000005000 0400000000001090   
0601VDC4N       20240101001120100000005000 0400000000001095   
0601VDC4N       20240101001125100000005000 0400000000001098   
0601VDC4N       20240101001130100000005000 0400000000001102   
0601VDC4N       20240101001135100000005000 0400000000001106   
0601VDC4N       20240101001140100000005000 0400000000001109   
0601VDC4N       20240101001145100000005000 0400000000001112   
0601VDC4N       20240101001150100000005000 0400000000001117   
0601VDC4N       20240101001155100000005000 0400000000001120   
0601VDC4N       20240101001160100000005000 0400000000001123   
0601VDC4N       20240101001165100000005000 0400000000001127   
0601VDC4N       20240101001170100000005000 0400000000001130   
0601VDC4N       20240101001175100000005000 0400000000001133   
0601VDC4N       20240101001180100000005000 0400000000001136   
0601VDC4N       20240101001185100000005000 0400000000001140   
0601VDC4N       20240101001190100000005000 0400000000001143   
0601VDC4N       20240101001195100000005000 0400000000001147   
0601VDC4N       20240101001200100000005000 0400000000001150   
0601VDC4N       20240101001205100000005000 0400000000001154   
0601VDC4N       20240101001210100000005000 0400000000001158   
0601VDC4N       20240101001215100000005000 0400000000001161   
0601VDC4N       20240101001220100000005000 0400000000001164   
0601VDC4N       20240101001225100000005000 0400000000001169   
0601VDC4N       20240101001230100000005000 0400000000001172   
0601VDC4N       20240101001235100000005000 0400000000001176   
0601VDC4N       20240101001240100000005000 0400000000001179   
0601VDC4N       20240101001245100000005000 0400000000001185   
0601VDC4N       20240101001250100000005000 0400000000001189   
0601VDC4N       20240101001255100000005000 0400000000001192   
0601VDC4N       20240101001260100000005000 0400000000001197   
0601VDC4N       20240101001265100000005000 0400000000001200   
0601VDC4N       20240101001270100000005000 0400000000001204   
0601VDC4N       20240101001275100000005000 0400000000001208   
0601VDC4N       20240101001280100000005000 0400000000001213   
0601VDC4N       20240101001285100000005000 0400000000001216   
0601VDC4N       20240101001290100000005000 0400000000001221   
0601VDC4N       20240101001295100000005000 0400000000001225   
0601VDC4N       20240101001300100000005000 0400000000001230   
0601VDC4N       20240101001305100000005000 0400000000001233   
0601VDC4N       20240101001310100000005000 0400000000001237   
0601VDC4N       20240101001315100000005000 0400000000001242   
0601VDC4N       20240101001320100000005000 0400000000001246   
0601VDC4N       20240101001325100000005000 0400000000001250   
0601VDC4N       20240101001330100000005000 0400000000001255   
0601VDC4N       20240101001335100000005000 0400000000001259   
0601VDC4N       20240101001340100000005000 0400000000001262   
0601VDC4N       20240101001345100000005000 0400000000001268   
0601VDC4N       20240101001350100000005000 0400000000001271   
0601VDC4N       20240101001355100000005000 0400000000001275   
0601VDC4N       20240101001360100000005000 0400000000001279   
0601VDC4N       20240101001365100000005000 0400000000001284   
0601VDC4N       20240101001370100000005000 0400000000001289   
0601VDC4N       20240101001375100000005000 0400000000001292   
0601VDC4N       20240101001380100000005000 0400000000001296   
0601VDC4N       20240101001385100000005000 0400000000001300   
0601VDC4N       20240101001390100000005000 0400000000001304   
0601VDC4N       20240101001395100000005000 0400000000001308   
0601VDC4N       20240101001400100000005000 0400000000001313   
0601VDC4N       20240101001405100000005000 0400000000001317   
0601VDC4N       20240101001410100000005000 0400000000001321   
0601VDC4N       20240101001415100000005000 0400000000001325   
0601VDC4N       20240101001420100000005000 0400000000001329   
0601VDC4N       20240101001425100000005000 0400000000001333   
0601VDC4N       20240101001430100000005000 0400000000001338   
0601VDC4N       20240101001435100000005000 0400000000001342   
0601VDC4N       20240101001440100000005000 0400000000001346   
0601VDC4N       20240101001445100000005000 0400000000001350   
0601VDC4N       20240101001450100000005000 0400000000001354   
